sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
3.34217435174335,1.5454099359186482,-15618.327948343009,-0.530159146097511,27439.77286091105,376.0,72.97811931093364,959.3554024264344,0.5957446808510638,4751.10538649559,-7755.0341910123825,11451,121.0,6575.065931797028,19.085,0.006178579690030071,4322.303,-5574.498,45.732952,11451.0,0.0,0.0,170.07447175927146,58.161094665527344,14.999999046325684,485.7244567871094
