sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
-0.09999731859889818,-0.10062575751831036,-62.64814297349585,-0.0062617798615462895,-21.102079964748555,91.0,-0.2318909886236105,4.611682134315238,0.42857142857142855,18.45724264718592,-19.86747436132282,418,42.0,0.0,9.28888888888889,0.0015735277102857804,6.1863194,-12.885809,-0.4694333
