,Equity
2024-05-01 00:00:00,10000.0
2024-05-01 00:15:00,10000.0
2024-05-01 00:30:00,10000.0
2024-05-01 00:45:00,10000.0
2024-05-01 01:00:00,10000.0
2024-05-01 01:15:00,10000.0
2024-05-01 01:30:00,10000.0
2024-05-01 01:45:00,10000.0
2024-05-01 02:00:00,10000.0
2024-05-01 02:15:00,10000.0
2024-05-01 02:30:00,10000.0
2024-05-01 02:45:00,10000.0
2024-05-01 03:00:00,10000.0
2024-05-01 03:15:00,10000.0
2024-05-01 03:30:00,10000.0
2024-05-01 03:45:00,10000.0
2024-05-01 04:00:00,10000.0
2024-05-01 04:15:00,10000.0
2024-05-01 04:30:00,10000.0
2024-05-01 04:45:00,10000.0
2024-05-01 05:00:00,10000.0
2024-05-01 05:15:00,10000.0
2024-05-01 05:30:00,10000.0
2024-05-01 05:45:00,10000.0
2024-05-01 06:00:00,10000.0
2024-05-01 06:15:00,10000.0
2024-05-01 06:30:00,10000.0
2024-05-01 06:45:00,10000.0
2024-05-01 07:00:00,10000.0
2024-05-01 07:15:00,10000.0
2024-05-01 07:30:00,10000.0
2024-05-01 07:45:00,10000.0
2024-05-01 08:00:00,10000.0
2024-05-01 08:15:00,10000.0
2024-05-01 08:30:00,10000.0
2024-05-01 08:45:00,10000.0
2024-05-01 09:00:00,10000.0
2024-05-01 09:15:00,10000.0
2024-05-01 09:30:00,10000.0
2024-05-01 09:45:00,10000.0
2024-05-01 10:00:00,10000.0
2024-05-01 10:15:00,10000.0
2024-05-01 10:30:00,10000.0
2024-05-01 10:45:00,10000.0
2024-05-01 11:00:00,10000.0
2024-05-01 11:15:00,10000.0
2024-05-01 11:30:00,10000.0
2024-05-01 11:45:00,10000.0
2024-05-01 12:00:00,10000.0
2024-05-01 12:15:00,10000.0
2024-05-01 12:30:00,10000.0
2024-05-01 12:45:00,10000.0
2024-05-01 13:00:00,10000.0
2024-05-01 13:15:00,10000.0
2024-05-01 13:30:00,10000.0
2024-05-01 13:45:00,10000.0
2024-05-01 14:00:00,10000.0
2024-05-01 14:15:00,10000.0
2024-05-01 14:30:00,10000.0
2024-05-01 14:45:00,10000.0
2024-05-01 15:00:00,10000.0
2024-05-01 15:15:00,10000.0
2024-05-01 15:30:00,10000.0
2024-05-01 15:45:00,10000.0
2024-05-01 16:00:00,10000.0
2024-05-01 16:15:00,10000.0
2024-05-01 16:30:00,10000.0
2024-05-01 16:45:00,10000.0
2024-05-01 17:00:00,10000.0
2024-05-01 17:15:00,10000.0
2024-05-01 17:30:00,10000.0
2024-05-01 17:45:00,10000.0
2024-05-01 18:00:00,10000.0
2024-05-01 18:15:00,10000.0
2024-05-01 18:30:00,10000.0
2024-05-01 18:45:00,10000.0
2024-05-01 19:00:00,10000.0
2024-05-01 19:15:00,10000.0
2024-05-01 19:30:00,10000.0
2024-05-01 19:45:00,10000.0
2024-05-01 20:00:00,10000.0
2024-05-01 20:15:00,10000.0
2024-05-01 20:30:00,10000.0
2024-05-01 20:45:00,10000.0
2024-05-01 21:00:00,10000.0
2024-05-01 21:15:00,10000.0
2024-05-01 21:30:00,10000.0
2024-05-01 21:45:00,10000.0
2024-05-01 22:00:00,10000.0
2024-05-01 22:15:00,10000.0
2024-05-01 22:30:00,10000.0
2024-05-01 22:45:00,10000.0
2024-05-01 23:00:00,10000.0
2024-05-01 23:15:00,10000.0
2024-05-01 23:30:00,10000.0
2024-05-01 23:45:00,10000.0
2024-05-02 00:00:00,9999.988451316021
2024-05-02 00:15:00,9999.872870652936
2024-05-02 00:30:00,9999.856384185143
2024-05-02 00:45:00,9999.856384185143
2024-05-02 01:00:00,9999.848613806535
2024-05-02 01:15:00,9999.771438666154
2024-05-02 01:30:00,9999.765814671759
2024-05-02 01:45:00,9999.76355275372
2024-05-02 02:00:00,9999.759402090684
2024-05-02 02:15:00,9999.759402090684
2024-05-02 02:30:00,9999.759402090684
2024-05-02 02:45:00,9999.759402090684
2024-05-02 03:00:00,9999.759402090684
2024-05-02 03:15:00,9999.749284223653
2024-05-02 03:30:00,9999.744892937597
2024-05-02 03:45:00,9999.744892937597
2024-05-02 04:00:00,9999.744892937597
2024-05-02 04:15:00,9999.744892937597
2024-05-02 04:30:00,10000.089775783475
2024-05-02 04:45:00,10000.089775783475
2024-05-02 05:00:00,10000.089775783475
2024-05-02 05:15:00,10000.089775783475
2024-05-02 05:30:00,10000.089775783475
2024-05-02 05:45:00,10000.089775783475
2024-05-02 06:00:00,10000.087689395994
2024-05-02 06:15:00,10000.39572769031
2024-05-02 06:30:00,10000.39572769031
2024-05-02 06:45:00,10000.39572769031
2024-05-02 07:00:00,10000.39572769031
2024-05-02 07:15:00,10000.39295350248
2024-05-02 07:30:00,10000.39295350248
2024-05-02 07:45:00,10000.93804054195
2024-05-02 08:00:00,10000.93804054195
2024-05-02 08:15:00,10000.738802941982
2024-05-02 08:30:00,10001.010911407415
2024-05-02 08:45:00,10001.132474722806
2024-05-02 09:00:00,10001.132474722806
2024-05-02 09:15:00,9998.720891776029
2024-05-02 09:30:00,9998.715803917032
2024-05-02 09:45:00,9998.720379953273
2024-05-02 10:00:00,9999.180845980532
2024-05-02 10:15:00,9999.180845980532
2024-05-02 10:30:00,9999.315527473576
2024-05-02 10:45:00,9999.310953540727
2024-05-02 11:00:00,9999.306278561242
2024-05-02 11:15:00,9999.306278561242
2024-05-02 11:30:00,9999.306278561242
2024-05-02 11:45:00,9998.954310034402
2024-05-02 12:00:00,9998.9459573403
2024-05-02 12:15:00,9998.871107123792
2024-05-02 12:30:00,9999.179416917264
2024-05-02 12:45:00,9999.4470134601
