,PnL
2023-05-01,0.0
2023-05-02,-12.673792401328683
2023-05-03,-32.32894880324602
2023-05-04,8.221468295902014
2023-05-05,-4.204538066871464
2023-05-06,44.51443665474653
2023-05-07,5.968565199524164
2023-05-08,0.6060984106734395
2023-05-09,10.880458168685436
2023-05-10,-8.599045354872942
2023-05-11,2.2490360718220472
2023-05-12,9.101574011147022
2023-05-13,5.5982293374836445
2023-05-14,0.07299227826297283
2023-05-15,-8.740456782281399
2023-05-16,0.7609007116407156
2023-05-17,-3.4169894591905177
2023-05-18,1.6796366311609745
2023-05-19,1.7447767155244946
2023-05-20,4.196397547610104
2023-05-21,1.7348545771092176
2023-05-22,8.765381853096187
2023-05-23,0.2528653647750616
2023-05-24,12.920486954972148
2023-05-25,7.477767648175359
2023-05-26,-5.4856233689934015
2023-05-27,0.5590849928557873
2023-05-28,-7.570113707333803
2023-05-29,1.4889047369360924
2023-05-30,-1.6122471205890179
2023-05-31,0.0
2023-06-01,-21.98967638425529
2023-06-02,-37.310880333185196
2023-06-03,-18.017451342195272
2023-06-04,18.114775765687227
2023-06-05,-122.85164332576096
2023-06-06,162.69731867313385
2023-06-07,-6.165324833244085
2023-06-08,-50.9032833725214
2023-06-09,7.834295695647597
2023-06-10,19.519212637096643
2023-06-11,0.05993740516714752
2023-06-12,4.9905675034970045
2023-06-13,-0.8806771356612444
2023-06-14,-1.5991739847231656
2023-06-15,-4.609793424606323
2023-06-16,2.411124300211668
2023-06-17,-1.014080846682191
2023-06-18,3.8633324820548296
2023-06-19,2.266816057264805
2023-06-20,2.64910074416548
2023-06-21,6.5135264005512
2023-06-22,37.65735522285104
2023-06-23,24.802212670445442
2023-06-24,1.167852384969592
2023-06-25,35.76976493000984
2023-06-26,-17.462875612080097
2023-06-27,16.485394965857267
2023-06-28,7.404904652386904
2023-06-29,-12.89854259416461
2023-06-30,-0.33994805812835693
2023-07-01,2.3245918415486813
2023-07-02,18.979963093996048
2023-07-03,-16.107925795018673
2023-07-04,-4.859011116437614
2023-07-05,-16.30656618392095
2023-07-06,14.520660938695073
2023-07-07,40.106448758393526
2023-07-08,-5.835814168676734
2023-07-09,9.470454070717096
2023-07-10,-21.245912089943886
2023-07-11,-5.1471858732402325
2023-07-12,-11.8053093329072
2023-07-13,-26.122586166486144
2023-07-14,95.61797146685421
2023-07-15,5.730623794719577
2023-07-16,-0.24055924732238054
2023-07-17,-2.5393597185611725
2023-07-18,48.512679734732956
2023-07-19,-11.08167154993862
2023-07-20,-10.775344574823976
2023-07-21,-17.791698411107063
2023-07-22,96.92815591394901
2023-07-23,162.50982630625367
2023-07-24,-10.961102332919836
2023-07-25,3.087612571194768
2023-07-26,-3.6693307254463434
2023-07-27,-4.897895742207766
2023-07-28,-6.279603525996208
2023-07-29,-2.598580490332097
2023-07-30,-1.1596221923828125
2023-07-31,-73.72353032231331
2023-08-01,13.170866798609495
2023-08-02,102.83075253292918
2023-08-03,6.170748141587637
2023-08-04,61.18113574013114
2023-08-05,-84.58507632091641
2023-08-06,-40.998265352100134
2023-08-07,1.099576760083437
2023-08-08,-1.1796592399477959
2023-08-09,-4.825300861150026
2023-08-10,21.346235506236553
2023-08-11,32.416205398738384
2023-08-12,-5.072282339446247
2023-08-13,-18.105290476232767
2023-08-14,2.827549498528242
2023-08-15,-11.490060226991773
2023-08-16,-14.534832883626223
2023-08-17,-50.255444534122944
2023-08-18,16.572195223445306
2023-08-19,18.09158359374851
2023-08-20,-0.13075117650441825
2023-08-21,9.041788101545535
2023-08-22,-18.77774099004455
2023-08-23,9.119764023460448
2023-08-24,-61.454654383822344
2023-08-25,15.370366212446243
2023-08-26,-3.036422981880605
2023-08-27,34.94983476214111
2023-08-28,-3.7890308857895434
2023-08-29,0.0
2023-08-30,2.0637759305536747
2023-08-31,-69.71280706766993
2023-09-01,12.12806897237897
2023-09-02,-17.480247162282467
2023-09-03,16.356646366417408
2023-09-04,-9.761469319462776
2023-09-05,18.156346465460956
2023-09-06,19.363189440220594
2023-09-07,27.025341484695673
2023-09-08,-22.44093395024538
2023-09-09,23.984183449298143
2023-09-10,-8.567842736840248
2023-09-11,3.7175019960850477
2023-09-12,19.819593221880496
2023-09-13,36.73845421895385
2023-09-14,14.800429005175829
2023-09-15,-53.635600943118334
2023-09-16,41.08997264504433
2023-09-17,-17.681893598288298
2023-09-18,39.27014057384804
2023-09-19,25.707362569868565
2023-09-20,17.08708845078945
2023-09-21,44.95286261595902
2023-09-22,-0.2157643884420395
2023-09-23,11.348173432983458
2023-09-24,-8.081444364972413
2023-09-25,47.08576396480203
2023-09-26,-11.018925622105598
2023-09-27,-5.207556311041117
2023-09-28,0.0
