pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
BTCUSDC-BTCUSDT,10/03-01/31,-0.9643109,2.6382291316986084,65,-0.014835552,27,102,2881,0.60568464,-0.22387676,65,0,0,12.5,12.5,12.499999046325684,12.500000953674316
DYDXUSDT-KSMUSDT,10/03-01/31,-15.96901,1.9375522136688232,47,-0.33976617,25,68,2881,1.5942483,-11.200849,47,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CBKUSDT-FILUSDC,10/03-01/31,44.398514,1.5655497312545776,38,1.1683819,15,60,2881,41.097187,-4.7257013,38,0,0,12.5,12.5,12.499999046325684,12.500000953674316
BATUSDT-JSTUSDT,10/03-01/31,14.659603,2.4677224159240723,56,0.26177862,35,77,2881,33.241184,-58.25521,56,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CHZUSDC-JSTUSDT,10/03-01/31,52.70096,2.228701591491699,53,0.9943577,29,77,2881,15.989386,-4.023355,53,0,0,12.5,12.5,12.499999046325684,12.5
CAPSUSDT-FTTUSDT,10/03-01/31,-20.905453,1.479400634765625,37,-0.5650122,14,59,2881,20.881327,-17.054213,37,0,0,12.5,12.5,12.499999046325684,12.500000953674316
FITFIUSDT-IZIUSDT,10/03-01/31,15.297461,1.3742320537567139,34,0.4499253,20,48,2881,9.761347,-3.4520292,34,0,0,12.5,12.5,12.499999046325684,12.5
ETHDAI-ETHEUR,10/03-01/31,249.07242,3.143984794616699,79,3.1528153,68,90,2881,46.342937,-5.3421593,79,0,0,12.5,12.5,12.499999046325684,12.500000953674316
APEUSDC-HFTUSDC,10/03-01/31,21.182547,1.9872797727584839,48,0.44130304,27,68,2881,7.3034344,-2.0454679,48,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CBKUSDT-ENJUSDT,10/03-01/31,104.82378,2.081727981567383,47,2.230293,24,70,2881,100.767525,-8.584124,47,0,0,12.5,12.5,12.499999046325684,12.500000953674316
GODSUSDT-KCALUSDT,10/03-01/31,-21.129736,1.4887657165527344,37,-0.57107395,13,61,2881,6.5303664,-8.864011,37,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CHZUSDT-JSTUSDT,10/03-01/31,42.706997,1.9637285470962524,50,0.8541399,29,70,2881,13.25366,-5.9049144,50,0,0,12.5,12.5,12.499999046325684,12.500000953674316
AGLAUSDT-ARBUSDC,10/03-01/31,-6.6905646,1.9377326965332031,48,-0.13938676,23,73,2881,5.0962925,-3.3116658,48,0,0,12.5,12.5,12.499999046325684,12.500000953674316
FITFIUSDT-FLOWUSDT,10/03-01/31,-102.31375,1.670327067375183,38,-2.6924672,18,58,2881,9.619943,-85.88352,38,0,0,12.5,12.5,12.499999046325684,12.500000953674316
ETHUSDC-ETHUSDT,10/03-01/31,0.61673677,2.834887981414795,59,0.0104531655,32,86,2881,1.8647773,-0.45047155,59,0,0,12.5,12.5,12.499999046325684,12.500000953674316
APEUSDT-HFTUSDC,10/03-01/31,14.397438,2.0680267810821533,49,0.29382527,26,71,2881,21.564926,-10.677472,49,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CBKUSDT-ETCUSDT,10/03-01/31,55.178738,2.00272798538208,48,1.149557,22,73,2881,62.842636,-9.253056,48,0,0,12.5,12.5,12.5,12.500000953674316
GMTUSDT-KCALUSDT,10/03-01/31,-13.451761,1.5185704231262207,38,-0.3539937,16,59,2881,4.371556,-16.413515,38,0,0,12.5,12.5,12.499999046325684,12.5
ADAEUR-ADAUSDC,10/03-01/31,12.307688,3.689901113510132,88,0.1398601,63,113,2881,1.5383631,-11.33024,88,0,0,12.5,12.5,12.499999046325684,12.500000953674316
AGLAUSDT-ARBUSDT,10/03-01/31,-6.624311,1.9794238805770874,49,-0.13519002,24,74,2881,5.089948,-4.0158944,49,0,0,12.5,12.5,12.499999046325684,12.500000953674316
AVAUSDT-FLOWUSDT,10/03-01/31,-3.2807703,2.1859569549560547,55,-0.05965037,27,82,2881,4.159036,-4.959856,55,0,0,12.5,12.5,12.499999046325684,12.5
AXLUSDT-IZIUSDT,10/03-01/31,56.0319,2.1062140464782715,49,1.1435081,28,70,2881,36.016193,-18.676933,49,0,0,12.5,12.5,12.499999046325684,12.500000953674316
BICOUSDT-DUELUSDT,10/03-01/31,1.4099774,1.7990913391113281,45,0.03133283,22,67,2881,5.4191127,-7.2221746,45,0,0,12.5,12.5,12.5,12.500000953674316
GMTUSDC-KCALUSDT,10/03-01/31,-35.089737,1.5206990242004395,36,-0.97471493,21,51,2881,4.344792,-46.31773,36,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CHZUSDC-FILUSDC,10/03-01/31,15.817837,2.2551279067993164,54,0.2929229,30,78,2881,7.0193624,-3.7926202,54,0,0,12.5,12.5,12.499999046325684,12.500000953674316
AGLAUSDT-CSPRUSDT,10/03-01/31,5.9645586,1.7797958850860596,44,0.13555814,25,63,2881,4.7449064,-2.6523225,44,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CYBERUSDT-FIDAUSDT,10/03-01/31,14.009012,2.353327751159668,53,0.264321,29,76,2881,34.740177,-12.531004,53,0,0,12.5,12.5,12.499999046325684,12.500000953674316
FLOWUSDT-JSTUSDT,10/03-01/31,25.122425,2.1600539684295654,48,0.52338386,30,65,2881,22.419456,-8.583685,48,0,0,12.5,12.5,12.499999046325684,12.500000953674316
DMAILUSDT-FIDAUSDT,10/03-01/31,17.617489,1.621366024017334,41,0.42969486,21,60,2881,14.425289,-5.8319597,41,0,0,12.5,12.5,12.499999046325684,12.500000953674316
BATUSDT-ETCUSDT,10/03-01/31,-11.648778,1.9269617795944214,47,-0.24784634,19,74,2881,12.457347,-6.608789,47,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CSPRUSDT-GTAIUSDT,10/03-01/31,66.56896,1.9590383768081665,47,1.4163609,28,66,2881,31.591219,-16.359549,47,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CAPSUSDT-CSPRUSDT,10/03-01/31,-36.90898,1.8131580352783203,43,-0.8583484,19,67,2881,29.442804,-19.507298,43,0,0,12.5,12.5,12.499999046325684,12.500000953674316
DYDXUSDT-KCALUSDT,10/03-01/31,-12.501978,1.6272354125976562,39,-0.32056352,19,58,2881,5.6246395,-16.903791,39,0,0,12.5,12.5,12.499999046325684,12.500000953674316
AFCUSDT-CITYUSDT,10/03-01/31,-26.913908,1.8488731384277344,44,-0.61167973,20,68,2881,15.8668995,-30.052061,44,0,0,12.5,12.5,12.499999046325684,12.500000953674316
1INCHUSDT-AXSUSDT,10/03-01/31,55.14293,2.49847674369812,56,0.98469514,27,85,2881,37.952538,-15.472815,56,0,0,12.5,12.5,12.499999046325684,12.500000953674316
ENJUSDT-FILUSDC,10/03-01/31,5.579909,2.2031660079956055,55,0.10145289,25,84,2881,5.701618,-2.2149599,55,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CSPRUSDT-FTTUSDT,10/03-01/31,25.520508,1.8935070037841797,47,0.54298955,24,70,2881,14.915676,-3.81488,47,0,0,12.5,12.5,12.499999046325684,12.500000953674316
AGLAUSDT-APPUSDT,10/03-01/31,-1.9939289,1.3783385753631592,34,-0.05864497,12,56,2881,1.9461355,-1.7436683,34,0,0,12.5,12.5,12.499999046325684,12.500000953674316
AVAUSDT-KASTAUSDT,10/03-01/31,15.538395,1.3189853429794312,33,0.47086045,14,51,2881,7.445125,-4.891581,33,0,0,12.5,12.5,12.499999046325684,12.500000953674316
BICOUSDT-KASTAUSDT,10/03-01/31,5.8915358,1.620144248008728,41,0.143696,20,61,2881,3.0846615,-5.773788,41,0,0,12.5,12.5,12.499999046325684,12.500000953674316
FIDAUSDT-KAVAUSDT,10/03-01/31,-9.870886,2.1116886138916016,51,-0.19354679,25,77,2881,10.183447,-9.221312,51,0,0,12.5,12.5,12.499999046325684,12.500000953674316
C98USDT-CHZUSDC,10/03-01/31,13.747471,2.285191059112549,56,0.24549055,34,77,2881,7.816883,-3.3131003,56,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CHRPUSDT-ERTHAUSDT,10/03-01/31,-52.365074,1.6915175914764404,42,-1.2467874,14,69,2881,5.824326,-15.358245,42,0,0,12.5,12.5,12.499999046325684,12.500000953674316
IZIUSDT-KCALUSDT,10/03-01/31,-3.9690142,1.4091267585754395,35,-0.11340041,14,56,2881,7.833053,-8.3838625,35,0,0,12.5,12.5,12.499999046325684,12.500000953674316
ARKMUSDT-ARUSDT,10/03-01/31,-7.9886923,2.214737892150879,55,-0.14524895,29,80,2881,9.575886,-9.784621,55,0,0,12.5,12.5,12.499999046325684,12.500000953674316
CBKUSDT-FILUSDT,10/03-01/31,42.2932,1.6201066970825195,39,1.0844411,16,61,2881,41.060024,-5.675331,39,0,0,12.5,12.5,12.499999046325684,12.500000953674316
1INCHUSDT-ICXUSDT,10/03-01/31,5.012911,2.171151876449585,52,0.09640213,31,73,2881,4.6063647,-2.2283773,52,0,0,12.5,12.5,12.499999046325684,12.500000953674316
