sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
2.4805576034688617,-0.16905689059884138,-907.9297979059629,-0.907929797905963,-74.98852987377904,91.0,-0.8240497788327368,94.53269978141716,0.16483516483516483,317.4682126734406,-740.8527860082686,2056,53.0,204.8362946510315,19.76923076923077,0.0034743545243371694,297.06573,-342.78305,6.7431664,2056.0,0.0,2056.0,30.0,0.0,0.0,30.000001907348633
