sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
2.349431306778837,2.522181798020367,-501.9627820320893,-0.40639393535454477,942.1881397162942,151.0,6.239656554412544,49.37857127324544,0.543046357615894,304.5993495956063,-201.57973244413733,5219,58.0,270.4412341117859,43.49166666666667,0.007737475413629527,216.1208,-132.48221,8.018382,5219.0,0.0,0.0,15.702191702591822,16.178667068481445,12.025239944458008,18.922500610351562
