sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
2.386027338080754,2.34183679140676,-176.74535073246807,-0.016822362520852934,426.4403155060281,151.0,2.8241080497087956,20.764370379758137,0.48344370860927155,151.15497574256733,-123.03686154074967,5147,272.0,311.14931203983724,18.581227436823106,0.003177511893337689,74.76689910888672,-39.64271926879883,1.655823441087823
