,PnL
2023-10-01,0.0
2023-10-02,-6.732268226798624
2023-10-03,3.3197091507026926
2023-10-04,2.9285619880538434
2023-10-05,2.0520747578702867
2023-10-06,0.7482055379077792
2023-10-07,10.67327173310332
2023-10-08,-8.923776858253404
2023-10-09,7.915338759543374
2023-10-10,-5.0175191247835755
2023-10-11,9.837502846494317
2023-10-12,2.3101451280526817
2023-10-13,-1.8385852864012122
2023-10-14,-0.737833664752543
2023-10-15,5.9812016950163525
2023-10-16,8.577861535013653
2023-10-17,1.3658668638090603
2023-10-18,-2.1544149797409773
2023-10-19,11.990455707069486
2023-10-20,-16.57991359103471
2023-10-21,0.80669802473858
2023-10-22,6.902469655033201
2023-10-23,-0.6317461570724845
2023-10-24,53.10801232396625
2023-10-25,0.5310472147539258
2023-10-26,-4.484708619304001
2023-10-27,-0.5255345082841814
2023-10-28,-0.203401199541986
2023-10-29,-24.84291441552341
2023-10-30,-1.3923865188844502
2023-10-31,0.0
2023-11-01,-4.552005256060511
2023-11-02,-3.250933842617087
2023-11-03,2.6865422311238945
2023-11-04,-3.6963298078626394
2023-11-05,4.14799034409225
2023-11-06,0.7913100132718682
2023-11-07,-2.715291273314506
2023-11-08,0.42552386852912605
2023-11-09,-0.9906739825382829
2023-11-10,8.457366958260536
2023-11-11,6.421298524364829
2023-11-12,-0.482067977078259
2023-11-13,1.7182302623987198
2023-11-14,-7.24711381457746
2023-11-15,1.3325780807062984
2023-11-16,1.0712349493987858
2023-11-17,0.6560042006894946
2023-11-18,0.0
2023-11-19,0.1999076599313412
2023-11-20,-0.04005548032000661
2023-11-21,1.0385633679106832
2023-11-22,2.2459879107773304
2023-11-23,0.0
2023-11-24,-0.8775915950536728
2023-11-25,-1.8053821194916964
2023-11-26,-1.3924475404201075
2023-11-27,2.262325294315815
2023-11-28,-0.27709953393787146
2023-11-29,-6.798359456472099
2023-11-30,0.0
2023-12-01,20.937753659236478
2023-12-02,0.7851336474122945
2023-12-03,0.2832896027248353
2023-12-04,4.795247069559991
2023-12-05,-1.7102658452931792
2023-12-06,18.493281042319722
2023-12-07,-9.992911917419406
2023-12-08,24.493544276221655
2023-12-09,-9.050461381208152
2023-12-10,16.34742795675993
2023-12-11,-33.92861483222805
2023-12-12,-3.704249996226281
2023-12-13,-2.712886485736817
2023-12-14,-1.8518827637890354
2023-12-15,-2.9675134939607233
2023-12-16,4.32523151114583
2023-12-17,19.950808034976944
2023-12-18,4.382483634864911
2023-12-19,2.367911516223103
2023-12-20,1.9118558808695525
2023-12-21,7.6470940271392465
2023-12-22,-31.4837957972195
2023-12-23,-18.226117011567112
2023-12-24,-5.6254991963505745
2023-12-25,4.816616784781218
2023-12-26,9.07363803545013
2023-12-27,-8.830656043253839
2023-12-28,32.979765456169844
2023-12-29,3.6273269336670637
2023-12-30,1.5397826433181763
