pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCEUR,02/01-05/31,8.147173,1.7811589241027832,120,0.06789311,80,159,2881,0.83698744,-0.48977056
KCSUSDT-KDAUSDT,02/01-05/31,3.866156,0.6221426725387573,62,0.062357355,35,88,2881,3.5912743,-2.3533149
ATOMUSDT-KDAUSDT,02/01-05/31,-4.176439,0.870408296585083,66,-0.063279375,33,98,2881,2.2221916,-2.399728
FTTUSDT-GSWIFTUSDT,02/01-05/31,16.405174,1.9671666622161865,77,0.21305421,51,102,2881,11.230409,-2.9818392
FLOWUSDT-JUVUSDT,02/01-05/31,3.3938015,0.4233303666114807,61,0.05563609,33,88,2881,1.9307125,-1.2661462
AFCUSDT-CITYUSDT,02/01-05/31,0.12132025,0.6824069023132324,64,0.0018956289,42,85,2881,1.5460646,-6.352738
DMAILUSDT-GMTUSDT,02/01-05/31,-1.9181424,0.46156686544418335,65,-0.029509883,35,94,2881,2.449628,-2.074798
AGLDUSDT-HFTUSDC,02/01-05/31,-0.5374893,1.0348179340362549,67,-0.008022228,35,98,2881,2.6085372,-1.4277365
FIDAUSDT-KAVAUSDT,02/01-05/31,6.283246,0.24116967618465424,70,0.08976066,44,95,2881,1.2406209,-0.7110564
CGPTUSDT-FILUSDC,02/01-05/31,-7.3871174,0.32549425959587097,65,-0.11364796,31,98,2881,0.786691,-1.6165911
ADAUSDT-KUBUSDT,02/01-05/31,11.8136,0.45589911937713623,61,0.19366556,37,84,2881,2.4415357,-1.3161076
C98USDT-FILUSDT,02/01-05/31,0.89127135,0.32696807384490967,62,0.014375345,35,89,2881,0.73394936,-0.49788204
ADAUSDT-APEUSDC,02/01-05/31,-2.5045576,0.7042829990386963,61,-0.04105832,31,90,2881,1.1030657,-1.0463982
GMTUSDT-KAVAUSDT,02/01-05/31,-0.9624696,0.3537989854812622,58,-0.016594304,36,79,2881,0.47686276,-0.9386494
CHZUSDT-FILUSDC,02/01-05/31,-3.9804,1.0599400997161865,64,-0.06219375,36,91,2881,3.7376776,-1.9223127
CHRPUSDT-DMAILUSDT,02/01-05/31,-7.421034,0.9012292623519897,61,-0.12165629,32,89,2881,5.404137,-5.0491157
IZIUSDT-KCALUSDT,02/01-05/31,-9.285908,1.096505880355835,62,-0.1497727,34,89,2881,4.848397,-3.4732325
COMPUSDT-GTAIUSDT,02/01-05/31,-10.580444,0.751215398311615,54,-0.19593416,24,83,2881,2.3176787,-2.0539994
FILUSDC-GTAIUSDT,02/01-05/31,-4.214669,0.5077914595603943,52,-0.081051335,26,78,2881,1.6989596,-1.4111385
DOTUSDC-KDAUSDT,02/01-05/31,-1.2022634,1.20333731174469,74,-0.016246801,36,111,2881,2.4062922,-1.8105162
GALFTUSDT-GRTUSDT,02/01-05/31,-109.6284,8.833972930908203,69,-1.5888175,32,106,2881,7.2798333,-52.253532
ARTYUSDT-KUBUSDT,02/01-05/31,-9.743178,1.1414144039154053,58,-0.16798583,26,89,2881,1.6824912,-1.6468029
FLOWUSDT-HVHUSDT,02/01-05/31,7.309695,0.5186567902565002,47,0.15552542,29,64,2881,2.558393,-2.4946647
CELOUSDT-FITFIUSDT,02/01-05/31,7.208471,0.6194530129432678,60,0.12014118,38,81,2881,2.000274,-1.4804742
CELOUSDT-FLOWUSDT,02/01-05/31,3.0132008,0.6836050748825073,67,0.044973146,43,90,2881,1.6168327,-3.2518346
GENEUSDT-KDAUSDT,02/01-05/31,9.15206,0.7807106971740723,58,0.15779413,33,82,2881,6.9420805,-4.009932
CGPTUSDT-FILUSDT,02/01-05/31,-4.2548137,0.34312182664871216,67,-0.06350468,29,104,2881,1.5969516,-1.1829624
INSPUSDT-KSMUSDT,02/01-05/31,-11.943199,1.4879953861236572,62,-0.19263224,29,94,2881,3.8772454,-2.4506874
HFTUSDC-KUBUSDT,02/01-05/31,-6.080666,0.8212603330612183,61,-0.099683054,34,87,2881,2.3852174,-3.1185575
C98USDT-CHZUSDT,02/01-05/31,-0.52367413,0.4767304062843323,61,-0.008584822,35,87,2881,1.6013622,-0.98007107
AFGUSDT-FXSUSDT,02/01-05/31,8.038456,1.2137945890426636,57,0.14102554,34,79,2881,4.932034,-5.456513
CHZUSDC-FILUSDC,02/01-05/31,-3.7373385,0.9722661972045898,63,-0.059322834,32,93,2881,3.8231957,-2.4214578
ADAEUR-ADAUSDC,02/01-05/31,4.197215,1.4275487661361694,135,0.031090481,96,173,2881,0.3300915,-0.2269176
IZIUSDT-KAVAUSDT,02/01-05/31,2.9552078,0.681062638759613,57,0.05184575,33,80,2881,4.9059467,-3.367871
ETHUSDC-ETHUSDT,02/01-05/31,-1.2796338,1.537337303161621,77,-0.01661862,26,127,2881,0.026682826,-0.040385187
FILUSDT-GTAIUSDT,02/01-05/31,-8.524596,0.5464078783988953,53,-0.16084144,22,84,2881,2.085353,-1.8655005
DOTUSDT-KDAUSDT,02/01-05/31,-3.0590925,1.0820192098617554,67,-0.045658097,37,96,2881,1.9409888,-1.7735308
CITYUSDT-KASTAUSDT,02/01-05/31,-0.43904448,0.4810689389705658,61,-0.0071974504,32,89,2881,5.092469,-3.781825
ARTYUSDT-GENEUSDT,02/01-05/31,-1.0024762,1.478796124458313,60,-0.016707936,28,91,2881,2.2559378,-1.9270015
APEUSDC-HFTUSDT,02/01-05/31,4.33527,1.0240206718444824,61,0.07107,35,87,2881,1.6958919,-0.9848922
DMAILUSDT-GALFTUSDT,02/01-05/31,16.96208,0.44890257716178894,55,0.30840147,35,74,2881,6.1484566,-1.7632737
BICOUSDT-DUELUSDT,02/01-05/31,3.3904717,0.9971552491188049,61,0.055581503,30,92,2881,5.126582,-1.7009999
CBKUSDT-ENJUSDT,02/01-05/31,0.7717595,0.4746983051300049,65,0.011873223,35,95,2881,4.6524715,-5.748241
C98USDT-GTAIUSDT,02/01-05/31,3.5322108,0.35421475768089294,53,0.06664549,32,73,2881,1.7525308,-1.4375708
ADAEUR-KUBUSDT,02/01-05/31,7.002265,0.48718178272247314,68,0.10297448,41,94,2881,2.5685701,-1.3810999
HFTUSDT-KUBUSDT,02/01-05/31,-8.296441,0.9889941811561584,74,-0.11211407,40,107,2881,2.2329218,-3.1361408
C98USDT-CHZUSDC,02/01-05/31,8.469328,0.5492960214614868,67,0.12640788,41,93,2881,2.8009193,-0.7736059
BATUSDT-JSTUSDT,02/01-05/31,-1.3589314,0.34795787930488586,66,-0.02058987,37,95,2881,0.8752283,-0.7816704
CHZUSDC-FILUSDT,02/01-05/31,-8.501091,0.9224960207939148,62,-0.13711438,28,95,2881,2.6103766,-1.669746
CAPSUSDT-KUBUSDT,02/01-05/31,-0.66235244,1.0932447910308838,55,-0.012042772,32,78,2881,1.585351,-1.5113308
ERTHAUSDT-KASTAUSDT,02/01-05/31,-6.371337,1.2811594009399414,69,-0.09233822,34,103,2881,14.694651,-6.063624
ETCUSDT-JUVUSDT,02/01-05/31,8.233895,0.8279861211776733,71,0.11597036,44,97,2881,2.7950125,-1.7507024
DOTUSDC-FTTUSDT,02/01-05/31,4.8802004,1.0402193069458008,53,0.09207925,32,73,2881,2.8928306,-1.8961344
GALFTUSDT-HBARUSDT,02/01-05/31,-16.194231,4.378377914428711,55,-0.29444057,25,84,2881,15.58787,-34.906143
APEXUSDT-AVAUSDT,02/01-05/31,12.541687,1.0474915504455566,61,0.20560142,40,81,2881,5.8361297,-3.531987
AFCUSDT-ANKRUSDT,02/01-05/31,21.78279,1.0477150678634644,58,0.37556532,36,79,2881,20.666025,-3.454148
AFCUSDT-BICOUSDT,02/01-05/31,-12.969694,0.9259157776832581,61,-0.21261793,29,92,2881,3.7088387,-5.294367
AGLDUSDT-APEUSDC,02/01-05/31,0.14962363,0.7625820636749268,70,0.0021374805,36,103,2881,1.3655896,-1.6313157
CBKUSDT-FILUSDC,02/01-05/31,3.1013288,0.3027588129043579,48,0.06461102,29,66,2881,1.8119184,-1.1923928
AVAUSDT-FITFIUSDT,02/01-05/31,-5.925403,0.9105661511421204,58,-0.10216212,29,86,2881,1.9107187,-1.9431814
1INCHUSDT-KUBUSDT,02/01-05/31,-3.1471193,0.5477321147918701,79,-0.039836954,46,111,2881,1.479873,-2.1584387
HFTUSDC-KDAUSDT,02/01-05/31,-5.0376196,0.9094046950340271,60,-0.083960325,30,89,2881,3.7075758,-1.6776048
GODSUSDT-KSMUSDT,02/01-05/31,-3.8244646,0.6720060110092163,56,-0.06829401,26,85,2881,1.7902445,-2.0627596
1INCHUSDT-AXSUSDT,02/01-05/31,-4.239165,0.6986794471740723,63,-0.06728833,28,97,2881,0.6617284,-1.1063813
5IREUSDT-FXSUSDT,02/01-05/31,-11.166568,2.637606143951416,59,-0.18926387,26,91,2881,2.4723542,-4.5362005
CHZUSDT-FILUSDT,02/01-05/31,-9.647739,1.0236270427703857,62,-0.1556087,29,94,2881,2.1647942,-2.8933737
CAPSUSDT-GTAIUSDT,02/01-05/31,10.085316,1.0007003545761108,47,0.21458119,27,66,2881,1.8479681,-1.4568754
ERTHAUSDT-FLOWUSDT,02/01-05/31,3.719038,0.8982586860656738,58,0.06412134,29,86,2881,8.569826,-3.252212
FILUSDC-JUVUSDT,02/01-05/31,-0.2837112,0.41537776589393616,61,-0.004651003,31,91,2881,1.6335355,-1.3114333
