pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
ETHUSDC-ETHUSDT,01/31-05/31,4.1410203,2.4535818099975586,41,0.101000495,29,52,2881,1.8431551,-0.17274939,41,0,0,15.0,15.0,14.999999046325684,15.000000953674316
CAKEUSDT-FIDAUSDT,01/31-05/31,-10.070078,2.1699604988098145,45,-0.22377951,23,67,2881,1.806813,-4.2081146,45,0,0,15.0,15.0,14.999999046325684,15.000000953674316
CRVUSDT-HFTUSDT,01/31-05/31,-8.883017,1.4501090049743652,30,-0.29610056,7,53,2881,2.7012906,-2.948745,30,0,0,15.0,15.0,14.999999046325684,15.000000953674316
ETCUSDT-JUVUSDT,01/31-05/31,24.839415,1.6754227876663208,34,0.73057103,16,52,2881,20.507504,-5.9844065,34,0,0,15.0,15.0,14.999999046325684,15.000000953674316
FTTUSDT-KSMUSDT,01/31-05/31,-1.1343899,1.3769924640655518,29,-0.039116893,10,47,2881,4.311879,-3.060485,29,0,0,15.0,15.0,14.999999046325684,15.000000953674316
AGLDUSDT-HFTUSDC,01/31-05/31,-1.2896881,1.9947161674499512,41,-0.031455807,20,62,2881,2.6380582,-1.8480668,41,0,0,15.0,15.0,14.999999046325684,15.000000953674316
AXSUSDT-DOTUSDT,01/31-05/31,7.105856,1.8711302280426025,39,0.18220143,22,56,2881,3.8262112,-2.0032775,39,0,0,15.0,15.0,14.999999046325684,15.000000953674316
DOTUSDT-KDAUSDT,01/31-05/31,6.4638405,1.7382853031158447,36,0.17955112,18,54,2881,8.117019,-4.661136,36,0,0,15.0,15.0,14.999999046325684,15.000000953674316
CTCUSDT-ERTHAUSDT,01/31-05/31,-23.176239,1.0989657640457153,22,-1.0534654,10,34,2881,15.36742,-32.4629,22,0,0,15.0,15.0,14.999999046325684,15.000000953674316
ATOMUSDT-KCALUSDT,01/31-05/31,13.473057,1.1518362760543823,24,0.56137735,10,38,2881,7.32437,-2.8532436,24,0,0,15.0,15.0,14.999999046325684,15.0
DOTUSDC-KDAUSDT,01/31-05/31,6.1714516,1.9254027605056763,40,0.1542863,18,62,2881,8.196598,-4.3029675,40,0,0,15.0,15.0,14.999999046325684,15.000000953674316
FLOWUSDT-JSTUSDT,01/31-05/31,-4.188552,1.399142861366272,30,-0.1396184,14,45,2881,4.570761,-3.810183,30,0,0,15.0,15.0,14.999999046325684,15.000000953674316
ATOMUSDT-GODSUSDT,01/31-05/31,6.809289,1.6456575393676758,34,0.2002732,23,45,2881,4.204147,-4.965395,34,0,0,15.0,15.0,14.999999046325684,15.000000953674316
DYDXUSDT-KCALUSDT,01/31-05/31,-2.421515,1.8484196662902832,39,-0.06209013,19,58,2881,4.3678355,-9.674842,39,0,0,15.0,15.0,14.999999046325684,15.000000953674316
