tag,kind,run_id,sharpe,pnl,max_dd,cost_ratio,trades,pairs,costs
ap12,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_ap12_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.399659305235463,2302.8178468884435,-496.32821255992167,0.08746545990234562,4659,58,201.41702204942703
ap12,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_ap12_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.118505822802331,2058.4909723173187,-483.400109577633,0.16738147973885528,4659,58,344.5532649755478
ap16,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_ap16_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.506450005816287,2413.047355463088,-529.816127965576,0.08366892680747613,4659,58,201.89708256721497
ap16,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_ap16_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.212524072379015,2149.651522318687,-518.7939848461538,0.1602663893226734,4659,58,344.5168877840042
ap18,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_ap18_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.572264955885392,2463.524210899661,-536.9894782238407,0.08274651469117911,4659,58,203.8480423092842
ap18,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_ap18_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.277204006562261,2196.5158855829213,-525.8645280686324,0.15835298631172012,4659,58,347.82484996318817
ap20,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_ap20_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.568336490181952,2459.5858173668967,-536.3789057278773,0.08281149227216918,4659,58,203.68197190761566
ap20,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_ap20_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.273084717645752,2192.677196628647,-525.2329811726231,0.15849546804922685,4659,58,347.529398560524
ap24,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_ap24_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.568336490181952,2459.5858173668967,-536.3789057278773,0.08281149227216918,4659,58,203.68197190761566
ap24,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_ap24_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.273084717645752,2192.677196628647,-525.2329811726231,0.15849546804922685,4659,58,347.529398560524
