adf_stat,pvalue,half_life,crossings,hurst,beta,beta_drift,pair,symbol1,symbol2,verdict,score
-1.0781005327805941,0.723725688134381,1000.0,65,0.4110357552439814,0.0004954349514755903,4.576203737139787,5IREUSDT/ALGOUSDT,5IREUSDT,ALGOUSDT,FAIL,-28.818275567042743
-2.2833280041540074,0.17740141174358653,321.1753828619296,33,0.3831655871587879,0.29521805528875916,1.6438601642071304,5IREUSDT/ALTUSDT,5IREUSDT,ALTUSDT,FAIL,-9.333314938471517
-2.228186485283359,0.19617487305665837,461.8007851508143,153,0.4448555563309899,-2.403748565859346,0.7640862926825998,5IREUSDT/ANKRUSDT,5IREUSDT,ANKRUSDT,FAIL,-3.782180193979583
-1.7010036302693285,0.43059545068718774,715.6260852808251,91,0.40143391462322725,0.051359630079879766,3.9410561257980756,5IREUSDT/APEUSDC,5IREUSDT,APEUSDC,FAIL,-22.191235135862257
-1.6978025731561137,0.4322450114631552,718.2889580711293,77,0.4024887182398824,0.05148509939364848,3.930880250512163,5IREUSDT/APEUSDT,5IREUSDT,APEUSDT,FAIL,-22.436851367192368
-1.155418479271278,0.6924737550592617,947.6268875703879,65,0.4185597115843737,-0.028172831987859945,5.073751106384818,5IREUSDT/APEXUSDC,5IREUSDT,APEXUSDC,FAIL,-30.993493082516704
-1.2492923662076614,0.6520403760519443,944.8875773554518,61,0.41826512688132544,-0.028584466368155523,5.085779049761088,5IREUSDT/APEXUSDT,5IREUSDT,APEXUSDT,FAIL,-30.729299009324883
-3.1700868901489705,0.0217827826656066,175.26806950255434,140,0.40968742150195514,5.526141088145795,9.562139808066815,5IREUSDT/APPUSDT,5IREUSDT,APPUSDT,FAIL,-46.02852686699014
-1.0823711179866158,0.7220506572696943,1000.0,67,0.41089128764169547,8.5878416585119e-05,2.9035262460974494,5IREUSDT/APTUSDC,5IREUSDT,APTUSDC,FAIL,-20.398137803184188
-1.082380868042178,0.7220468260758237,1000.0,67,0.4108896630745592,8.570821785996217e-05,2.8996363816445503,5IREUSDT/APTUSDT,5IREUSDT,APTUSDT,FAIL,-20.378650168980986
-3.3265236492770556,0.013733703446757492,181.62596791004768,227,0.3936701297477469,0.11904456346538726,3.109295813321114,5IREUSDT/ARBUSDC,5IREUSDT,ARBUSDC,FAIL,-13.683816101073145
-3.3385062899818148,0.013242567303396945,179.71619494102808,221,0.39351648164813136,0.11929178536746765,3.094917677520888,5IREUSDT/ARBUSDT,5IREUSDT,ARBUSDT,FAIL,-13.60701406063841
-1.1194070087532102,0.7072708931359741,1000.0,87,0.4211293998717129,-0.017749866362640355,6.378566876553453,5IREUSDT/ARKMUSDT,5IREUSDT,ARKMUSDT,FAIL,-37.225543314127
-1.7674804920752476,0.39672200801680724,656.4280911345265,185,0.40685644170845153,0.056106464145079554,4.173104468247122,5IREUSDT/ARTYUSDT,5IREUSDT,ARTYUSDT,FAIL,-22.832742421403683
-1.4395578237386717,0.563171648275131,752.1031575251291,39,0.42302549367574155,-0.0019735238611911818,5.674866904268036,5IREUSDT/ARUSDT,5IREUSDT,ARUSDT,FAIL,-33.22605100409149
