pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
ETHUSDC-ETHUSDT,01/31-05/31,0.8935605,2.244722366333008,38,0.023514751,24,52,2881,0.91625154,-1.2500974,38,0,0,17.5,17.5,17.5,17.500001907348633
DOTUSDT-KDAUSDT,01/31-05/31,6.655327,1.833666443824768,33,0.20167658,12,54,2881,10.992967,-4.2090354,33,0,0,17.5,17.5,17.5,17.5
AXSUSDT-DOTUSDT,01/31-05/31,-0.05088806,1.7416629791259766,31,-0.0016415503,12,50,2881,2.9313755,-1.4442098,31,0,0,17.5,17.5,17.5,17.5
DOTUSDC-KDAUSDT,01/31-05/31,-11.963921,1.9043303728103638,34,-0.35188,13,55,2881,2.0422635,-6.817904,34,0,0,17.5,17.5,17.5,17.500001907348633
ATOMUSDT-KCALUSDT,01/31-05/31,12.668072,1.051595687866211,19,0.6667406,6,32,2881,11.588825,-1.980103,19,0,0,17.5,17.5,17.499998092651367,17.5
DYDXUSDT-KCALUSDT,01/31-05/31,32.467236,1.5579925775527954,29,1.1195599,16,41,2881,16.335466,-7.390196,29,0,0,17.5,17.5,17.5,17.5
ATOMUSDT-GODSUSDT,01/31-05/31,-1.953876,1.8331314325332642,33,-0.059208363,18,48,2881,2.437689,-4.2537193,33,0,0,17.5,17.5,17.499998092651367,17.5
DYDXUSDT-KSMUSDT,01/31-05/31,1.1843853,1.8324123620986938,33,0.035890464,17,49,2881,1.9184408,-1.8857541,33,0,0,17.5,17.5,17.5,17.5
CITYUSDT-IZIUSDT,01/31-05/31,84.794815,1.7625739574432373,29,2.9239593,16,42,2881,33.025105,-2.2874818,29,0,0,17.5,17.5,17.5,17.5
DOTUSDT-FTTUSDT,01/31-05/31,0.82099104,1.0053174495697021,18,0.045610614,7,29,2881,3.6791723,-2.196017,18,0,0,17.5,17.5,17.5,17.5
DOTUSDC-FTTUSDT,01/31-05/31,-0.8051863,1.0056145191192627,18,-0.04473257,6,30,2881,2.6423883,-2.4710188,18,0,0,17.5,17.5,17.5,17.5
CAKEUSDT-FIDAUSDT,01/31-05/31,-9.4372835,1.9104794263839722,34,-0.27756715,13,55,2881,1.5711936,-4.6849527,34,0,0,17.5,17.5,17.5,17.500001907348633
ETHUSDC-ETHUSDT,03/02-06/30,9.020983,3.043362617492676,35,0.25774238,23,47,2881,9.116894,-6.1881022,35,0,0,19.51728057861328,19.517282485961914,19.51728057861328,19.517282485961914
FLOWUSDT-JSTUSDT,03/02-06/30,-4.983862,2.1162009239196777,33,-0.15102611,13,53,2881,15.477995,-8.647974,33,0,0,19.51728057861328,19.517282485961914,19.51728057861328,19.517282485961914
ATOMUSDT-KCALUSDT,03/02-06/30,-53.339485,1.9415099620819092,32,-1.6668589,8,55,2881,4.0011897,-22.771648,32,0,0,19.51728057861328,19.517282485961914,19.51728057861328,19.517282485961914
GLMRUSDT-KCALUSDT,03/02-06/30,-21.633718,1.3621901273727417,22,-0.9833508,7,37,2881,2.9602013,-16.011385,22,0,0,19.51727867126465,19.51728057861328,19.51728057861328,19.517282485961914
CITYUSDT-IZIUSDT,03/02-06/30,-25.917776,2.044675350189209,33,-0.78538716,13,53,2881,16.823364,-22.997543,33,0,0,19.51728057861328,19.51728057861328,19.51728057861328,19.517282485961914
CRVUSDT-KDAUSDT,03/02-06/30,-1.5123547,2.0362977981567383,33,-0.04582893,16,50,2881,8.58483,-8.94785,33,0,0,19.51728057861328,19.517282485961914,19.51728057861328,19.517282485961914
DOTUSDC-FTTUSDT,03/02-06/30,2.1257253,2.1779136657714844,35,0.060735006,12,58,2881,18.460327,-8.196844,35,0,0,19.51728057861328,19.51728057861328,19.51728057861328,19.517282485961914
CRVUSDT-DOTUSDT,03/02-06/30,-24.203623,1.9827520847320557,29,-0.83460766,16,42,2881,3.5949554,-18.441357,29,0,0,19.51727867126465,19.517282485961914,19.51728057861328,19.517282485961914
DOTUSDT-FTTUSDT,03/02-06/30,13.311107,2.0464425086975098,33,0.40336686,12,54,2881,17.943401,-5.075214,33,0,0,19.51728057861328,19.51728057861328,19.51728057861328,19.517282485961914
AXSUSDT-DOTUSDT,03/02-06/30,-4.1864753,1.9701498746871948,31,-0.13504758,12,50,2881,10.924858,-6.8570557,31,0,0,19.51727867126465,19.51728057861328,19.51728057861328,19.517282485961914
DOTUSDC-KDAUSDT,03/02-06/30,-11.782919,2.0085654258728027,32,-0.36821622,10,54,2881,2.1541705,-3.6936073,32,0,0,19.51728057861328,19.51728057861328,19.51728057861328,19.517282485961914
DYDXUSDT-KSMUSDT,03/02-06/30,-47.89,1.9269946813583374,31,-1.5448387,8,54,2881,7.0950184,-12.737941,31,0,0,19.51727867126465,19.517282485961914,19.51728057861328,19.517282485961914
BTCUSDC-BTCUSDT,04/01-07/30,13.787687,2.686854362487793,46,0.29973233,38,54,2881,4.101506,-0.23967503,46,0,0,16.524913787841797,16.524913787841797,16.524913787841797,16.52491569519043
1INCHUSDT-ACSUSDT,04/01-07/30,-2.7871652,1.1470266580581665,22,-0.12668933,8,35,2881,7.6720495,-6.7761364,22,0,0,16.52490997314453,16.52491569519043,16.524913787841797,16.52491569519043
ETCUSDT-JUVUSDT,04/01-07/30,-2.3000574,0.6397870779037476,12,-0.19167145,3,21,2881,15.656,-5.4843535,12,0,0,16.52491569519043,16.524913787841797,16.524913787841797,16.52491569519043
AVAUSDT-FITFIUSDT,04/01-07/30,4.002818,1.0586901903152466,20,0.20014091,7,33,2881,3.4440124,-1.3241229,20,0,0,16.524911880493164,16.52491569519043,16.524913787841797,16.52491569519043
ETHUSDC-ETHUSDT,04/01-07/30,7.560117,2.597696542739868,47,0.16085355,35,59,2881,1.9608418,-0.07270261,47,0,0,16.524911880493164,16.524913787841797,16.524913787841797,16.52491569519043
CRVUSDT-KDAUSDT,04/01-07/30,6.8193045,1.0970494747161865,21,0.3247288,10,32,2881,2.3817267,-1.0917255,21,0,0,16.524911880493164,16.524913787841797,16.524913787841797,16.52491569519043
APEUSDC-GODSUSDT,04/01-07/30,11.056765,0.9962829351425171,19,0.581935,11,27,2881,6.035374,-5.0330963,19,0,0,16.524911880493164,16.52491569519043,16.524913787841797,16.52491569519043
HFTUSDC-KDAUSDT,04/01-07/30,66.41412,1.6554956436157227,30,2.213804,16,44,2881,20.144207,-5.88665,30,0,0,16.524911880493164,16.524913787841797,16.524913787841797,16.52491569519043
APEUSDC-HFTUSDC,04/01-07/30,-10.485762,1.6563345193862915,32,-0.32768005,11,52,2881,13.099435,-10.513391,32,0,0,16.524913787841797,16.524913787841797,16.524913787841797,16.52491569519043
APEUSDT-HFTUSDC,04/01-07/30,-23.38058,1.6738992929458618,32,-0.73064315,6,57,2881,13.510488,-10.076323,32,0,0,16.524913787841797,16.524913787841797,16.524913787841797,16.52491569519043
DYDXUSDT-KSMUSDT,04/01-07/30,-5.127064,1.0230035781860352,19,-0.2698455,6,32,2881,3.767858,-4.6355453,19,0,0,16.524911880493164,16.524913787841797,16.524913787841797,16.52491569519043
AVAUSDT-KASTAUSDT,04/01-07/30,-23.74963,1.8098747730255127,33,-0.71968573,11,55,2881,9.309651,-9.442741,33,0,0,16.524913787841797,16.524913787841797,16.524913787841797,16.52491569519043
BTCUSDC-BTCUSDT,05/01-08/29,7.688604,2.9430694580078125,48,0.16017924,25,70,2881,1.600885,-0.8877173,48,0,0,17.25659942626953,17.25659942626953,17.25659942626953,17.25659942626953
FLOWUSDT-JUVUSDT,05/01-08/29,33.728355,1.8564651012420654,32,1.0540111,14,50,2881,40.18978,-7.8809443,32,0,0,17.25659942626953,17.25659942626953,17.25659942626953,17.25659942626953
ETCUSDT-JUVUSDT,05/01-08/29,22.146318,2.0533828735351562,34,0.6513623,14,54,2881,55.333363,-19.3808,34,0,0,17.25659942626953,17.25659942626953,17.25659942626953,17.25659942626953
CELOUSDT-ENJUSDT,05/01-08/29,0.099178076,1.038700819015503,19,0.0052198987,10,28,2881,5.0878177,-3.9971724,19,0,0,17.2565975189209,17.25659942626953,17.25659942626953,17.25659942626953
ETHUSDC-ETHUSDT,05/01-08/29,1.6829541,2.371859550476074,43,0.039138466,17,68,2881,0.7715906,-0.11112806,43,0,0,17.25659942626953,17.25659942626953,17.2565975189209,17.25659942626953
BICOUSDT-ETHWUSDT,05/01-08/29,-19.929914,1.7262744903564453,29,-0.68723845,11,47,2881,10.995574,-15.976495,29,0,0,17.2565975189209,17.25659942626953,17.2565975189209,17.25659942626953
AXSUSDT-CRVUSDT,05/01-08/29,-25.35951,1.7940001487731934,32,-0.7924847,12,52,2881,2.577348,-10.614714,32,0,0,17.25659942626953,17.25659942626953,17.2565975189209,17.25659942626953
HFTUSDC-KDAUSDT,05/01-08/29,-2.3826122,1.083701729774475,20,-0.11913061,9,31,2881,5.196319,-14.0990715,20,0,0,17.2565975189209,17.25659942626953,17.25659942626953,17.25659942626953
FILUSDC-JUVUSDT,05/01-08/29,-25.201756,1.837098479270935,33,-0.7636896,9,57,2881,4.901798,-9.961158,33,0,0,17.25659942626953,17.25659942626953,17.2565975189209,17.25659942626953
FILUSDT-JUVUSDT,05/01-08/29,-17.003654,1.968193769454956,35,-0.4858187,11,59,2881,3.89908,-8.640591,35,0,0,17.25659942626953,17.25659942626953,17.25659942626953,17.25659942626953
AFCUSDT-C98USDT,05/01-08/29,39.011,1.3665610551834106,23,1.6961305,15,30,2881,29.942398,-55.505184,23,0,0,17.2565975189209,17.25659942626953,17.25659942626953,17.25659942626953
DYDXUSDT-KSMUSDT,05/01-08/29,-2.453906,1.130703091621399,21,-0.11685267,6,36,2881,6.69701,-3.86063,21,0,0,17.2565975189209,17.25659942626953,17.25659942626953,17.25659942626953
BTCUSDC-BTCUSDT,05/31-09/28,17.860727,2.6085565090179443,45,0.39690506,37,53,2881,10.4427595,-0.8412118,45,0,0,17.467039108276367,17.467037200927734,17.467037200927734,17.467039108276367
ADAUSDT-KDAUSDT,05/31-09/28,10.6428995,0.8495335578918457,15,0.70952666,8,22,2881,4.724904,-2.0384119,15,0,0,17.467039108276367,17.467037200927734,17.467037200927734,17.467039108276367
ETCUSDT-JUVUSDT,05/31-09/28,-12.958017,1.64302659034729,29,-0.4468282,11,47,2881,11.830054,-28.520601,29,0,0,17.467039108276367,17.467037200927734,17.467037200927734,17.467039108276367
ADAUSDC-KDAUSDT,05/31-09/28,26.755644,0.8259795904159546,15,1.7837096,10,20,2881,6.454138,-2.1718285,15,0,0,17.467039108276367,17.467037200927734,17.467037200927734,17.467039108276367
ETHUSDC-ETHUSDT,05/31-09/28,9.437066,2.643620491027832,43,0.21946666,31,55,2881,3.1882882,-0.12826554,43,0,0,17.467039108276367,17.467037200927734,17.467037200927734,17.467039108276367
FIDAUSDT-HOOKUSDT,05/31-09/28,-14.230957,0.9893601536750793,17,-0.8371151,7,27,2881,18.952559,-26.88053,17,0,0,17.467037200927734,17.467037200927734,17.467037200927734,17.467039108276367
FILUSDC-JUVUSDT,05/31-09/28,11.290405,1.981583595275879,35,0.32258302,11,59,2881,13.686256,-6.053582,35,0,0,17.467037200927734,17.467037200927734,17.467037200927734,17.467039108276367
BICOUSDT-ETHWUSDT,05/31-09/28,-60.7696,1.2749688625335693,21,-2.8937905,7,35,2881,13.843195,-56.200397,21,0,0,17.467037200927734,17.467037200927734,17.467037200927734,17.467039108276367
FILUSDT-JUVUSDT,05/31-09/28,-61.215782,1.9980030059814453,34,-1.8004642,12,56,2881,11.304298,-55.888165,34,0,0,17.467037200927734,17.467037200927734,17.467037200927734,17.467039108276367
CRVUSDT-KDAUSDT,05/31-09/28,-0.9772409,0.9238389730453491,16,-0.061077558,8,24,2881,8.641976,-6.193351,16,0,0,17.467037200927734,17.467037200927734,17.467037200927734,17.467039108276367
HFTUSDC-KDAUSDT,05/31-09/28,4.367506,0.9840133190155029,17,0.2569121,7,27,2881,12.118327,-6.763335,17,0,0,17.467037200927734,17.467037200927734,17.467037200927734,17.467039108276367
HFTUSDT-KDAUSDT,05/31-09/28,126.32451,1.1130375862121582,16,7.895282,7,25,2881,134.27496,-4.7539153,16,0,0,17.467037200927734,17.467037200927734,17.467037200927734,17.467039108276367
