tag,kind,run_id,sharpe,pnl,max_dd,cost_ratio,trades,pairs,costs
ex1,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p06_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_ex1,3.056516821631527,856.257127521967,-287.32555617112666,0.15986498605413998,4109,58,136.88553375005722
ex1,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p06_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_ex1,2.686566421921833,714.3535255147435,-285.8399008102715,0.3286981443345375,4109,58,234.80667823553085
ex2,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p07_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_ex2,2.3548966482877507,581.7355104529706,-328.5246774428524,0.21709210111839028,4165,58,126.29018425941469
ex2,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p07_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_ex2,1.966516495225544,455.2027445212007,-337.43259558686987,0.47573839154514413,4165,58,216.5574215054512
ex3,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_ex3,3.3383987560721047,1150.5768860024982,-327.3941652867943,0.13102456644060076,4204,58,150.75383764505386
ex3,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_ex3,3.006652067885646,986.376331236388,-313.6980010410771,0.2617509625187194,4204,58,258.1849541068077
ex4,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p09_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_ex4,2.814758375950188,819.9911006717593,-315.0698485360481,0.17180932332499776,4227,58,140.8821161389351
ex4,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p09_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_ex4,2.4560300803788664,676.5604141404037,-321.04782376345247,0.35677244844698464,4227,58,241.37811547517776
ex5,holdout,holdout_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p1_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_ex5,2.922984254571321,864.3059366314556,-290.77648748573847,0.16827265780283082,4260,58,145.4390571117401
ex5,stress,stress_relaxed8_nokpss_20260212_oos20230501_20240430_top250_z1p15_exit0p1_hold300_cd300_ms0p2_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_ex5,2.5617839417788946,716.9019940225407,-292.2439978737384,0.34749666703958415,4260,58,249.1210535168648
