,PnL
2023-05-01,0.0
2023-05-02,6.065665498375893
2023-05-03,-24.760191785171628
2023-05-04,-4.117730583995581
2023-05-05,-5.77861986681819
2023-05-06,75.6636945088394
2023-05-07,-1.1171289533376694
2023-05-08,-12.661704618483782
2023-05-09,17.181724594905972
2023-05-10,-5.932444121688604
2023-05-11,-1.0496063856408
2023-05-12,-1.0202469686046243
2023-05-13,2.4708604123443365
2023-05-14,3.9396142158657312
2023-05-15,1.2469511479139328
2023-05-16,2.335919776931405
2023-05-17,1.651775598526001
2023-05-18,3.9324932917952538
2023-05-19,3.5073120994493365
2023-05-20,2.617615409195423
2023-05-21,-3.989654140546918
2023-05-22,12.425135230645537
2023-05-23,4.055444770958275
2023-05-24,2.440253233537078
2023-05-25,1.4989335322752595
2023-05-26,-4.565692061558366
2023-05-27,0.9156222566962242
2023-05-28,-12.863903228193521
2023-05-29,4.187441527843475
2023-05-30,3.0958720855414867
2023-05-31,0.0
2023-06-01,114.05481985770166
2023-06-02,-36.814439522102475
2023-06-03,-4.900497309863567
2023-06-04,-91.12798336334527
2023-06-05,-123.90004311129451
2023-06-06,46.01508281752467
2023-06-07,-0.7192925810813904
2023-06-08,-4.6451214123517275
2023-06-09,-7.64591732993722
2023-06-10,-31.34831640124321
2023-06-11,-3.527922129665967
2023-06-12,8.826788108795881
2023-06-13,1.8603082718327641
2023-06-14,-4.400421295315027
2023-06-15,-5.475262874737382
2023-06-16,7.588407465256751
2023-06-17,0.273104228079319
2023-06-18,-4.725025744177401
2023-06-19,0.017210934311151505
2023-06-20,-2.199388975277543
2023-06-21,-10.893236545845866
2023-06-22,12.1054090897087
2023-06-23,29.832787662744522
2023-06-24,-15.903855220414698
2023-06-25,39.95322619192302
2023-06-26,0.26771456748247147
2023-06-27,36.30786211788654
2023-06-28,-40.338460037484765
2023-06-29,-17.688848097342998
2023-06-30,0.0
2023-07-01,-36.78762028180063
2023-07-02,38.626817697659135
2023-07-03,3.3150739422999322
2023-07-04,15.013301655650139
2023-07-05,0.5138098550960422
2023-07-06,17.96005231887102
2023-07-07,30.05624304153025
2023-07-08,-10.857552986592054
2023-07-09,5.61763901822269
2023-07-10,-21.58036546036601
2023-07-11,0.875492362305522
2023-07-12,-10.448222605511546
2023-07-13,-8.721579391509295
2023-07-14,-43.467086939141154
2023-07-15,7.138966532424092
2023-07-16,-4.554577501490712
2023-07-17,23.892370427027345
2023-07-18,23.381123605184257
2023-07-19,-1.206958133727312
2023-07-20,-5.4843939114362
2023-07-21,-0.8281475622206926
2023-07-22,-3.6959262592718005
2023-07-23,147.60314079374075
2023-07-24,-3.4337273016572
2023-07-25,6.597945743706077
2023-07-26,5.308345092460513
2023-07-27,1.9765482703223825
2023-07-28,-3.7155134547501802
2023-07-29,1.7548611524980515
2023-07-30,-0.02309337817132473
2023-07-31,0.47215399146080017
2023-08-01,95.6995075121522
2023-08-02,113.82571078278124
2023-08-03,-7.925528135150671
2023-08-04,-3.7823970736935735
2023-08-05,-66.64360398380086
2023-08-06,-19.938573847990483
2023-08-07,14.242626048624516
2023-08-08,-1.901278667151928
2023-08-09,17.518076868727803
2023-08-10,8.825321607291698
2023-08-11,-8.29719034023583
2023-08-12,5.738524271175265
2023-08-13,-3.144624661654234
2023-08-14,102.64522021263838
2023-08-15,-33.92342248931527
2023-08-16,7.000396008254029
2023-08-17,-35.34494011476636
2023-08-18,27.962583377957344
2023-08-19,14.815028636250645
2023-08-20,4.156812321394682
2023-08-21,6.196625693701208
2023-08-22,-14.286648587323725
2023-08-23,5.666185591369867
2023-08-24,-52.74266656569671
2023-08-25,21.138630787376314
2023-08-26,-0.7393909124657512
2023-08-27,64.55380221060477
2023-08-28,4.533683614805341
2023-08-29,0.0
2023-08-30,110.2439906897489
2023-08-31,-113.54615935776383
2023-09-01,5.307406287640333
2023-09-02,11.050741836428642
2023-09-03,-1.2333876714110374
2023-09-04,5.878440744942054
2023-09-05,4.743277627974749
2023-09-06,47.1495610550046
2023-09-07,11.705521561205387
2023-09-08,186.76279244944453
2023-09-09,19.45432733371854
2023-09-10,-6.041264235973358
2023-09-11,13.593828961253166
2023-09-12,33.24001804739237
2023-09-13,13.631066646426916
2023-09-14,-3.9188447780907154
2023-09-15,26.39035545103252
2023-09-16,-44.75098969042301
2023-09-17,15.80596537515521
2023-09-18,-34.230529330670834
2023-09-19,42.75074138864875
2023-09-20,20.976761408150196
2023-09-21,53.496398616582155
2023-09-22,32.5169457802549
2023-09-23,12.427721157670021
2023-09-24,21.027175772935152
2023-09-25,11.192806153558195
2023-09-26,5.784415922127664
2023-09-27,4.994081246579299
2023-09-28,0.0
