pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCUSDC-BTCUSDT,07/03-10/31,-0.40578523,1.0949667692184448,7,-0.05796932,5,9,2881,0.21413805,-0.2755907
1INCHUSDT-AAVEUSDT,07/03-10/31,4.178117,0.7092179656028748,22,0.1899144,12,32,2881,6.329443,-2.2698228
CHRPUSDT-ERTHAUSDT,07/03-10/31,1.551295,0.0709141418337822,5,0.310259,5,5,2881,0.8954703,-0.009812193
ETHUSDC-ETHUSDT,07/03-10/31,-0.67040235,0.5325340628623962,6,-0.11173373,2,10,2881,0.026177198,-0.22663702
APEXUSDC-CHRPUSDT,07/03-10/31,-0.21241155,0.07975105196237564,8,-0.026551444,5,11,2881,0.57327825,-0.47824705
ACSUSDT-CAKEUSDT,07/03-10/31,17.193499,1.3804296255111694,25,0.68773997,14,36,2881,16.526854,-2.8156977
AXSUSDT-DOTUSDC,07/03-10/31,-13.623421,0.6826034188270569,13,-1.0479554,6,20,2881,1.6146152,-9.918949
APEXUSDT-CHRPUSDT,07/03-10/31,-0.08023304,0.11175963282585144,12,-0.0066860863,5,19,2881,0.5472914,-0.48010814
AGLDUSDT-APEUSDT,07/03-10/31,15.381242,1.3154171705245972,30,0.51270807,16,44,2881,13.477024,-4.2723575
CTCUSDT-ERTHAUSDT,07/03-10/31,25.183006,0.7966195940971375,33,0.7631214,19,47,2881,5.3637753,-1.2943193
AGLDUSDT-APEUSDC,07/03-10/31,16.428326,1.3193068504333496,30,0.5476109,15,45,2881,14.591202,-3.9284174
BATUSDT-ETCUSDT,07/03-10/31,0.6153703,0.33930903673171997,21,0.029303346,11,31,2881,1.5255778,-1.931282
ARKMUSDT-ARUSDT,07/03-10/31,-0.5827476,0.27183008193969727,21,-0.027749885,12,30,2881,0.8308445,-1.0098652
ALGOUSDT-AVAUSDT,07/03-10/31,2.683766,0.19662056863307953,15,0.17891772,11,19,2881,0.95782983,-0.65003014
1INCHUSDT-ACSUSDT,07/03-10/31,-7.557207,0.45959538221359253,15,-0.5038138,7,23,2881,6.650355,-7.576217
CGPTUSDT-ENJUSDT,07/03-10/31,5.9501214,1.1039140224456787,29,0.2051766,14,44,2881,4.4121456,-3.236484
CELOUSDT-ENJUSDT,07/03-10/31,1.2422217,0.36462268233299255,12,0.10351848,7,17,2881,1.08831,-1.778263
ACSUSDT-AGLDUSDT,07/03-10/31,15.759349,1.0559728145599365,22,0.71633404,10,34,2881,16.484688,-3.7163818
BTCUSDC-BTCUSDT,08/02-11/30,-0.36099446,0.2781010866165161,5,-0.07219889,0,10,2881,0.0,-0.06519584
ETHUSDC-ETHUSDT,08/02-11/30,-0.35777274,0.3716566562652588,6,-0.05962879,1,11,2881,0.021530865,-0.081403255
APEXUSDT-CHRPUSDT,08/02-11/30,-2.0141685,0.2624039649963379,15,-0.1342779,6,24,2881,0.5831277,-1.4723148
APEXUSDC-CHRPUSDT,08/02-11/30,-0.6415212,0.24432195723056793,13,-0.049347784,6,20,2881,1.1559039,-1.7344798
1INCHUSDT-ACSUSDT,08/02-11/30,8.502872,0.8017036318778992,19,0.4475196,12,26,2881,4.299661,-0.7891694
CELOUSDT-ENJUSDT,08/02-11/30,0.805429,0.05261968448758125,4,0.20135725,2,6,2881,1.2135928,-0.31024343
CTCUSDT-ERTHAUSDT,08/02-11/30,8.807608,0.7902420163154602,9,0.9786231,7,11,2881,3.693593,-2.0145445
ALGOUSDT-AVAUSDT,08/02-11/30,-7.135991,0.2607455551624298,12,-0.59466594,6,18,2881,0.7613886,-5.8867445
ETHUSDC-ETHUSDT,09/01-12/30,-0.56039834,0.47631242871284485,8,-0.07004979,1,15,2881,0.06003921,-0.09385647
C98USDT-CHZUSDT,09/01-12/30,-13.04301,1.5011115074157715,29,-0.44975895,12,46,2881,4.07006,-5.2925363
AXSUSDT-DOTUSDC,09/01-12/30,4.0606833,0.9444770812988281,23,0.17655145,17,29,2881,1.4656854,-1.5259823
BATUSDT-ETCUSDT,09/01-12/30,1.3209045,0.30655547976493835,28,0.04717516,17,39,2881,0.6109582,-0.18141112
AGLDUSDT-APEUSDT,09/01-12/30,-6.14355,3.83699893951416,36,-0.17065416,18,54,2881,7.4084907,-7.1098146
C98USDT-CHZUSDC,09/01-12/30,-16.829279,1.5100219249725342,29,-0.58031994,10,48,2881,4.225837,-5.3008013
AGLDUSDT-APEUSDC,09/01-12/30,5.4379606,3.9857640266418457,35,0.15537031,18,52,2881,9.235229,-9.023782
ALGOUSDT-AVAUSDT,09/01-12/30,21.790977,3.7151451110839844,20,1.0895488,13,27,2881,8.829234,-3.4385753
AFCUSDT-CITYUSDT,09/01-12/30,-1.8510758,0.09791359305381775,6,-0.30851263,4,8,2881,1.314677,-3.6361132
CHRPUSDT-ERTHAUSDT,09/01-12/30,0.5889801,0.0925578624010086,5,0.11779602,2,8,2881,0.8441134,-0.72875774
CELOUSDT-ENJUSDT,09/01-12/30,-10.4917,2.0324738025665283,20,-0.524585,9,31,2881,3.9864988,-8.935151
ACSUSDT-AGLDUSDT,09/01-12/30,4.5222983,0.5464185476303101,14,0.32302132,8,20,2881,3.846071,-4.6721163
1INCHUSDT-AAVEUSDT,09/01-12/30,-1.0677282,0.2081766575574875,4,-0.26693204,1,7,2881,0.14092776,-0.76183116
1INCHUSDT-AXSUSDT,09/01-12/30,-0.7879845,1.3258473873138428,14,-0.056284606,8,20,2881,2.034815,-2.1240025
ETHDAI-ETHEUR,10/01-01/29,3.311744,0.11792910844087601,12,0.27597865,11,13,2881,1.3347378,-0.014388656
1INCHUSDT-ACSUSDT,10/01-01/29,-0.59696335,0.21901172399520874,6,-0.09949389,3,9,2881,0.5770395,-0.6985398
BTCUSDC-BTCUSDT,10/01-01/29,-0.04339393,0.0886169970035553,5,-0.0086787855,2,8,2881,0.055589445,-0.04392555
1INCHUSDT-AXSUSDT,10/01-01/29,0.7661468,0.5635829567909241,26,0.029467184,14,38,2881,1.3660203,-0.8618265
ETHUSDC-ETHUSDT,10/01-01/29,-0.21694627,0.208955317735672,11,-0.019722389,4,18,2881,0.031500425,-0.04368168
BATUSDT-ETCUSDT,10/01-01/29,3.7328687,0.3863335847854614,20,0.18664344,13,27,2881,2.1513982,-1.0421436
AXSUSDT-DOTUSDC,10/01-01/29,0.23510432,0.8152085542678833,31,0.0075840103,16,46,2881,0.81502116,-1.2901043
CHZUSDT-COMPUSDT,10/01-01/29,3.87517,0.6821704506874084,18,0.21528722,9,27,2881,1.5942376,-0.957057
APEUSDT-CRVUSDT,10/01-01/29,0.1255253,0.3563684821128845,14,0.008966093,9,19,2881,1.0720865,-1.1853199
CHZUSDC-COMPUSDT,10/01-01/29,2.3624682,0.7313326597213745,20,0.11812341,10,30,2881,1.4761931,-1.053168
APEUSDC-ATOMUSDT,10/01-01/29,0.38603175,0.27158838510513306,13,0.029694749,7,19,2881,1.212995,-1.0637863
CHRPUSDT-ERTHAUSDT,10/01-01/29,-0.78374195,1.1444058418273926,22,-0.035624634,10,34,2881,3.5260336,-2.2373946
APEUSDT-ATOMUSDT,10/01-01/29,-0.34110174,0.3369157314300537,17,-0.020064808,6,28,2881,1.0151981,-1.1015052
ACSUSDT-AGLDUSDT,10/01-01/29,-4.4649253,0.7842280268669128,37,-0.12067366,12,62,2881,0.9240296,-1.1571575
APEXUSDC-CHRPUSDT,10/01-01/29,24.930391,3.554058074951172,10,2.4930391,7,13,2881,20.287321,-10.763557
BTCDAI-BTCEUR,10/31-02/28,2.7686949,2.067209005355835,18,0.15381639,9,27,2881,4.3250446,-1.2830286
APEUSDC-ATOMUSDT,10/31-02/28,-1.7563658,0.5355606079101562,18,-0.09757587,9,27,2881,1.7796898,-1.2725393
1INCHUSDT-AXSUSDT,10/31-02/28,0.7278545,0.1809709519147873,10,0.07278545,4,16,2881,2.2995288,-0.6952774
ETHDAI-ETHEUR,10/31-02/28,2.6245337,2.2801005840301514,20,0.13122669,11,29,2881,2.638691,-0.7065467
APEUSDT-ATOMUSDT,10/31-02/28,-1.3017763,0.5532165765762329,18,-0.07232091,7,29,2881,1.9296414,-1.4252452
AVAUSDT-CELOUSDT,10/31-02/28,-0.13126533,0.013757532462477684,1,-0.13126533,0,2,2881,0.0,-0.12443944
BTCUSDC-BTCUSDT,10/31-02/28,-0.69477403,0.714591383934021,9,-0.07719711,1,17,2881,0.0037533923,-0.12441188
APEUSDC-CRVUSDT,10/31-02/28,-0.009266138,0.12136153131723404,2,-0.004633069,1,3,2881,1.4195019,-1.3679236
ANKRUSDT-DOGEEUR,10/31-02/28,3.539841,0.5223044753074646,23,0.15390612,16,30,2881,1.10877,-0.55579543
ETHUSDC-ETHUSDT,10/31-02/28,-1.0801368,1.0094331502914429,9,-0.1200152,1,17,2881,0.011778529,-0.16458441
APEUSDT-CRVUSDT,10/31-02/28,-0.035393834,0.12698045372962952,2,-0.017696917,1,3,2881,1.5605711,-1.5323126
ACSUSDT-AGLDUSDT,10/31-02/28,-14.461003,1.6528401374816895,41,-0.3527074,18,64,2881,11.875941,-14.078075
AXSUSDT-DOTUSDT,10/31-02/28,-1.2887349,0.5747146010398865,19,-0.067828156,11,27,2881,0.7831347,-1.4922124
CELOUSDT-ENJUSDT,10/31-02/28,-1.6186137,0.3830204904079437,23,-0.07037451,12,34,2881,0.5247889,-0.65615505
AXSUSDT-DOTUSDC,10/31-02/28,-0.6678475,0.6328358054161072,21,-0.031802263,12,30,2881,0.7875603,-1.4655023
ARKMUSDT-ARUSDT,10/31-02/28,-10.397617,2.3240559101104736,39,-0.2666056,20,58,2881,2.0164483,-6.642642
APEUSDC-DYDXUSDT,10/31-02/28,4.007295,0.10035741329193115,2,2.0036476,2,2,2881,2.5000145,-0.026612518
1INCHUSDT-ACSUSDT,10/31-02/28,9.284218,0.33033525943756104,12,0.7736848,7,17,2881,8.456258,-4.2763915
APEUSDT-DYDXUSDT,10/31-02/28,4.2336082,0.10544503480195999,2,2.1168041,2,2,2881,2.5833776,-0.02783211
1INCHUSDT-AAVEUSDT,10/31-02/28,-0.49441886,0.21698567271232605,11,-0.04494717,5,17,2881,1.4753953,-1.5977564
