,PnL
2025-01-01,0.0
2025-01-02,2.4808800246100873
2025-01-03,45.820656487718225
2025-01-04,-1.6260330833029002
2025-01-05,11.856786980293691
2025-01-06,10.575772524578497
2025-01-07,-15.391126271802932
2025-01-08,35.216358007863164
2025-01-09,18.260863738134503
2025-01-10,11.660307852551341
2025-01-11,12.451917394064367
2025-01-12,19.116503827273846
2025-01-13,-5.395152169978246
2025-01-14,5.758535139262676
2025-01-15,-3.533776368945837
2025-01-16,52.05813846364617
2025-01-17,12.692889422178268
2025-01-18,123.64595263078809
2025-01-19,-3.985427798703313
2025-01-20,-3.1301351189613342
2025-01-21,5.336729045957327
2025-01-22,9.356157518923283
2025-01-23,7.2613719631917775
2025-01-24,19.190288312267512
2025-01-25,7.935943663585931
2025-01-26,7.273445876315236
2025-01-27,10.382503466214985
2025-01-28,0.7785251003224403
2025-01-29,0.5258275149390101
2025-01-30,5.552020663395524
2025-01-31,0.0
2025-02-01,-99.31258619576693
2025-02-02,-68.18427563086152
2025-02-03,0.4818652980029583
2025-02-04,0.3069579675793648
2025-02-05,-2.560061841038987
2025-02-06,2.212346318177879
2025-02-07,1.1457576293032616
2025-02-08,-1.11037527769804
2025-02-09,-6.325676530599594
2025-02-10,5.855504654347897
2025-02-11,-4.5703470897860825
2025-02-12,-7.098562471568584
2025-02-13,4.249461429193616
2025-02-14,-3.0021135602146387
2025-02-15,1.4285292569547892
2025-02-16,5.2461132183671
2025-02-17,6.835418783128262
2025-02-18,1.685708767734468
2025-02-19,-1.725036395713687
2025-02-20,0.4801667728461325
2025-02-21,7.522557174786925
2025-02-22,-4.593000986962579
2025-02-23,-0.42292889952659607
2025-02-24,-8.574565693736076
2025-02-25,-5.838361877948046
2025-02-26,3.353658136446029
2025-02-27,0.9429675526916981
2025-02-28,-0.9615009808912873
2025-03-01,-17.312150958925486
2025-03-02,0.0
2025-03-03,-78.7229328956455
2025-03-04,23.25700065307319
2025-03-05,7.59928341396153
2025-03-06,47.51475295610726
2025-03-07,88.73383976705372
2025-03-08,17.55665577016771
2025-03-09,-56.485766960307956
2025-03-10,2.329538283869624
2025-03-11,-7.439842032268643
2025-03-12,-2.2855033427476883
2025-03-13,-8.040090489201248
2025-03-14,44.5174917075783
2025-03-15,-5.2882237657904625
2025-03-16,-17.074681252241135
2025-03-17,-10.696129215881228
2025-03-18,-2.1174649000167847
2025-03-19,-4.0224877167493105
2025-03-20,11.407828195020556
2025-03-21,5.552991373464465
2025-03-22,7.86285906098783
2025-03-23,3.02918685041368
2025-03-24,13.859661541879177
2025-03-25,-0.12607522495090961
2025-03-26,78.2962103113532
2025-03-27,90.53012559190392
2025-03-28,-153.4817252419889
2025-03-29,-7.208409089595079
2025-03-30,4.990954549983144
2025-03-31,-3.379521571099758
2025-04-01,0.0
