pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCEUR,02/01-05/31,12.293303,1.3882778882980347,88,0.13969661,69,106,2881,0.9960096,-0.66553473
KCSUSDT-KDAUSDT,02/01-05/31,3.630673,0.4695999026298523,45,0.08068162,22,68,2881,1.504111,-0.8822051
ATOMUSDT-KDAUSDT,02/01-05/31,8.617527,0.7218382358551025,61,0.14127094,36,85,2881,2.8615994,-1.2954552
FTTUSDT-GSWIFTUSDT,02/01-05/31,-6.8521185,1.2650717496871948,51,-0.13435526,23,78,2881,0.9259173,-2.8154285
FLOWUSDT-JUVUSDT,02/01-05/31,3.4177618,0.393388956785202,54,0.063291885,26,82,2881,1.5467212,-0.80077475
AFCUSDT-CITYUSDT,02/01-05/31,6.6979456,0.6299107670783997,61,0.10980239,44,77,2881,2.2178419,-5.9256067
DMAILUSDT-GMTUSDT,02/01-05/31,-1.4536718,0.4473576247692108,62,-0.02344632,35,88,2881,2.7708936,-1.7666414
AGLDUSDT-HFTUSDC,02/01-05/31,1.5933194,0.8625412583351135,64,0.024895616,37,91,2881,1.202932,-1.3185141
FIDAUSDT-KAVAUSDT,02/01-05/31,5.6274757,0.22981032729148865,64,0.08792931,39,88,2881,1.7239981,-0.49140453
CGPTUSDT-FILUSDC,02/01-05/31,2.0895863,0.3065672814846039,63,0.033168036,37,88,2881,1.4951303,-1.0983216
ADAUSDT-KUBUSDT,02/01-05/31,4.791999,0.49655047059059143,65,0.07372306,38,91,2881,1.9421381,-2.0541356
C98USDT-FILUSDT,02/01-05/31,-1.5083716,0.31896305084228516,62,-0.024328575,34,90,2881,0.6883195,-0.6934904
ADAUSDT-APEUSDC,02/01-05/31,-1.8844224,0.5112156271934509,54,-0.034896713,29,79,2881,0.759563,-0.8641457
GMTUSDT-KAVAUSDT,02/01-05/31,4.5508757,0.348484605550766,58,0.078463376,42,74,2881,0.5026599,-0.85108465
CHZUSDT-FILUSDC,02/01-05/31,-1.8554208,0.6768841743469238,46,-0.040335234,22,70,2881,1.0680221,-1.5000659
CHRPUSDT-DMAILUSDT,02/01-05/31,11.248873,0.8051853179931641,64,0.17576364,44,83,2881,3.932085,-5.0491157
IZIUSDT-KCALUSDT,02/01-05/31,17.52653,0.6671295762062073,44,0.3983302,27,61,2881,5.573554,-1.597372
