sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
2.4212658688905684,2.405883850956962,-470.5676367324777,-0.37124529199832546,912.6248107078136,151.0,6.043872918594792,49.605531614645805,0.5629139072847682,195.58224479481578,-192.31597528606653,4047,58.0,311.8708609342575,33.725,0.005429249103320606,365.53314,-77.95967,7.5933576,4047.0,0.0,0.0,23.49301651892675,21.525983810424805,17.563980102539062,32.19028091430664
