adf_stat,pvalue,half_life,crossings,hurst,beta,beta_drift,pair,symbol1,symbol2,verdict,score
-6.243597997861933,4.6332116027360095e-08,29.980611116880652,216,0.3172942419015179,63.84831295630765,0.014493141823065499,EXVGUSDT/PURSEUSDT,EXVGUSDT,PURSEUSDT,PASS,2.9275338275635123
-4.549832571861359,0.0001596521928003862,46.22333537924398,402,0.3230466573994614,1132.6306969883026,0.021422799248424503,FILUSDT/SLPUSDT,FILUSDT,SLPUSDT,PASS,2.8912894818298733
-3.707306306693186,0.00401155025484294,30.34380573550772,141,0.1823615310722099,0.9596535768609931,0.016182832376057357,MDAOUSDT/SHRAPUSDT,MDAOUSDT,SHRAPUSDT,PASS,2.878970335571284
-5.295973349948272,5.581801203005307e-06,43.238089586828075,246,0.3457673918958186,7363.844219438094,0.050459274041808104,XRPUSDC/PURSEUSDT,XRPUSDC,PURSEUSDT,PASS,2.7476478117789296
-6.607009328723867,6.518412499576739e-09,44.56746784997955,397,0.3685557055155293,26.837208781644026,0.08441498807148312,HFTUSDC/MEMEUSDT,HFTUSDC,MEMEUSDT,PASS,2.5779249944584595
-3.0151316633456826,0.033505253835050486,39.123946176099885,99,0.15998975281437613,0.8153664410559704,0.015584808685246709,MDAOUSDT/SWEATUSDT,MDAOUSDT,SWEATUSDT,PASS,2.5670234182232616
-5.9419585872001885,2.24997819382132e-07,41.76256151302708,557,0.35447712518553576,0.011004690959386802,0.08933719348725672,SLPUSDT/HBARUSDT,SLPUSDT,HBARUSDT,PASS,2.5533117825855225
-5.2365874802358485,7.399361157820272e-06,24.26353184461526,146,0.23898465538805447,2.3652809592967117,0.08966476201168574,COTUSDT/APTRUSDT,COTUSDT,APTRUSDT,PASS,2.551602196329993
-4.670845099327709,9.543064434747881e-05,44.63912311569316,85,0.2547130138846616,2.3149616358908287,0.034526045635004464,OASUSDT/VPADUSDT,OASUSDT,VPADUSDT,PASS,2.5264154653815027
-4.846182485878913,4.4338425819703684e-05,97.65164509701187,184,0.39430609096593405,0.47885708048145487,0.0006027196564718615,ALTUSDT/MASAUSDT,ALTUSDT,MASAUSDT,PASS,2.4965430174594436
