s1,s2,reason
BTCUSDC,BTCUSDT,pvalue
ETHUSDC,ETHUSDT,pvalue
SOLEUR,SOLUSDT,pvalue
SOLEUR,SOLUSDC,pvalue
BTCEUR,BTCUSDT,pvalue
BTCEUR,BTCUSDC,pvalue
BTCEUR,WBTCUSDT,pvalue
ETHEUR,ETHUSDC,pvalue
ETHEUR,STETHUSDT,pvalue
LTCEUR,LTCUSDT,pvalue
LTCEUR,LTCUSDC,pvalue
DOTUSDC,SOLEUR,pvalue
DOTUSDC,SOLUSDT,pvalue
DOTUSDC,SOLUSDC,pvalue
DOTUSDT,SOLEUR,pvalue
DOTUSDT,SOLUSDT,pvalue
DOTUSDT,SOLUSDC,pvalue
BTCUSDC,RUNEUSDT,pvalue
BTCUSDT,RUNEUSDT,pvalue
RUNEUSDT,WBTCUSDT,pvalue
GRTUSDT,SHIBUSDC,pvalue
GRTUSDT,SHIBUSDT,pvalue
BTCDAI,RUNEUSDT,pvalue
BTCEUR,RUNEUSDT,pvalue
BTCBRZ,RUNEUSDT,pvalue
GRTUSDT,QTUMUSDT,pvalue
BTCDAI,LTCEUR,pvalue
BTCUSDT,RSS3USDT,pvalue
BTCUSDC,RSS3USDT,pvalue
BTCDAI,STXUSDT,pvalue
ETHUSDC,RSS3USDT,pvalue
ETHUSDT,RSS3USDT,pvalue
LTCEUR,UNIUSDT,pvalue
RSS3USDT,STETHUSDT,pvalue
BTCUSDC,STXUSDT,pvalue
BTCDAI,LTCUSDC,pvalue
ADAUSDT,WBTCUSDT,pvalue
BTCDAI,LTCUSDT,pvalue
BTCUSDT,STXUSDT,pvalue
LTCEUR,WBTCUSDT,pvalue
ETHEUR,RSS3USDT,pvalue
ONEUSDT,SHIBUSDT,pvalue
JSTUSDT,OPUSDC,pvalue
DOGEUSDC,ONEUSDT,pvalue
1INCHUSDT,AVAXUSDC,pvalue
STXUSDT,WBTCUSDT,pvalue
JSTUSDT,OPUSDT,pvalue
DOGEUSDT,ONEUSDT,pvalue
1INCHUSDT,AVAXUSDT,pvalue
BTCUSDC,LTCEUR,pvalue
BTCUSDT,LTCEUR,pvalue
LTCUSDT,UNIUSDT,pvalue
NEARUSDT,SHIBUSDC,pvalue
NEARUSDT,SHIBUSDT,pvalue
AVAXUSDC,NEXOUSDT,pvalue
ADAEUR,BTCEUR,pvalue
AVAXUSDT,NEXOUSDT,pvalue
LTCUSDC,UNIUSDT,pvalue
EGLDUSDT,SOLUSDT,pvalue
ADAEUR,LTCEUR,pvalue
EGLDUSDT,SOLUSDC,pvalue
BTCEUR,LTCEUR,pvalue
POLUSDT,XTZUSDT,pvalue
ALGOBTC,XRPBTC,pvalue
METHUSDT,RSS3USDT,pvalue
BEAMUSDT,VRAUSDT,pvalue
ADAEUR,LTCUSDC,pvalue
ADAEUR,LTCUSDT,pvalue
KSMUSDT,SHIBUSDC,pvalue
KSMUSDT,SHIBUSDT,pvalue
BTCDAI,RSS3USDT,pvalue
BTCEUR,STXUSDT,pvalue
ETCUSDT,SOLEUR,pvalue
LTCUSDT,WBTCUSDT,pvalue
LTCUSDC,WBTCUSDT,pvalue
DOGEUSDT,MANAUSDC,pvalue
ADAUSDC,BTCEUR,pvalue
COQUSDT,COREUSDT,pvalue
ADAUSDT,BTCEUR,pvalue
DOGEUSDT,MANAUSDT,pvalue
LTCBTC,XRPBTC,pvalue
BTCUSDC,LTCUSDT,pvalue
BTCUSDC,LTCUSDC,pvalue
SOLUSDC,XTZUSDT,pvalue
BTCUSDT,LTCUSDT,pvalue
BTCUSDT,LTCUSDC,pvalue
SOLUSDT,XTZUSDT,pvalue
QTUMUSDT,XTZUSDT,pvalue
ETCUSDT,SOLUSDT,pvalue
ARBUSDC,SHIBUSDC,pvalue
ETCUSDT,SOLUSDC,pvalue
DOGEUSDC,MANAUSDT,pvalue
ARBUSDC,SHIBUSDT,pvalue
ALGOUSDT,SHIBUSDC,pvalue
EGLDUSDT,SOLEUR,pvalue
ARBUSDT,SHIBUSDC,pvalue
GRTUSDT,SOLUSDC,pvalue
ARBUSDT,SHIBUSDT,pvalue
ADAUSDC,LTCUSDT,pvalue
ALGOUSDT,SHIBUSDT,pvalue
ADAUSDC,LTCUSDC,pvalue
1INCHUSDT,TIAUSDT,pvalue
ADAUSDT,LTCUSDT,pvalue
GRTUSDT,SOLUSDT,pvalue
AVAXUSDC,KSMUSDT,pvalue
ADAUSDT,LTCUSDC,pvalue
SOLEUR,XTZUSDT,pvalue
ALGOUSDT,ZILUSDT,pvalue
LTCEUR,OPUSDC,pvalue
LTCEUR,OPUSDT,pvalue
AVAXUSDT,KSMUSDT,pvalue
OPUSDC,UNIUSDT,pvalue
OPUSDT,UNIUSDT,pvalue
DOGEEUR,MANAUSDC,pvalue
DOGEEUR,MANAUSDT,pvalue
ARBUSDT,XTZUSDT,pvalue
ARBUSDC,XTZUSDT,pvalue
BABYDOGEUSDT,STXUSDT,pvalue
ADAUSDC,LTCEUR,pvalue
ADAUSDT,LTCEUR,pvalue
RUNEUSDT,UNIUSDT,pvalue
GRTUSDT,SOLEUR,pvalue
ALGOUSDT,DOGEUSDC,pvalue
ARKMUSDT,LTCUSDC,pvalue
LTCEUR,TIAUSDT,pvalue
BTCEUR,LTCUSDT,pvalue
AVAXUSDC,LTCEUR,pvalue
ADAEUR,AVAXUSDT,pvalue
ADAEUR,AVAXUSDC,pvalue
BTCEUR,LTCUSDC,pvalue
AVAXUSDT,LTCEUR,pvalue
ARKMUSDT,LTCUSDT,pvalue
AVAXUSDC,LTCUSDC,pvalue
AVAXUSDC,EGLDUSDT,pvalue
ETHWUSDT,GALAUSDT,pvalue
ETHWUSDT,NEARUSDT,pvalue
AVAXUSDT,EGLDUSDT,pvalue
BTCBRZ,IMXUSDT,pvalue
AVAXUSDC,DOTUSDC,pvalue
AVAXUSDT,LTCUSDC,pvalue
DYDXUSDT,OPUSDC,pvalue
AVAXUSDC,LTCUSDT,pvalue
LTCUSDC,STXUSDT,pvalue
AVAXUSDT,DOTUSDC,pvalue
ARBUSDT,SOLEUR,pvalue
DYDXUSDT,OPUSDT,pvalue
AVAXUSDC,GODSUSDT,pvalue
ETCUSDT,POLUSDT,pvalue
ARBUSDC,SOLEUR,pvalue
AVAXUSDT,GODSUSDT,pvalue
BATUSDT,NEARUSDT,pvalue
AVAXUSDT,LTCUSDT,pvalue
DOGEEUR,ONEUSDT,pvalue
LTCUSDT,STXUSDT,pvalue
EGLDUSDT,SOLBTC,pvalue
GRTUSDT,TIAUSDT,pvalue
POLUSDT,TIAUSDT,pvalue
AVAXUSDC,POLUSDT,pvalue
FETUSDT,WAVESUSDT,pvalue
ALGOUSDT,DOGEUSDT,pvalue
ADAUSDC,RUNEUSDT,pvalue
AVAXUSDT,POLUSDT,pvalue
ARBUSDC,QTUMUSDT,pvalue
ARBUSDT,QTUMUSDT,pvalue
ADAUSDT,RUNEUSDT,pvalue
AXLUSDT,KASUSDT,pvalue
BTCDAI,MINAUSDT,pvalue
NEARUSDT,SUSHIUSDT,pvalue
DOGEEUR,GRTUSDT,pvalue
LTCUSDT,OPUSDC,pvalue
ADAEUR,MINAUSDT,pvalue
LTCUSDC,OPUSDC,pvalue
LTCUSDT,OPUSDT,pvalue
LTCUSDC,OPUSDT,pvalue
ALGOUSDT,DOGEEUR,pvalue
BTCBRZ,LTCEUR,pvalue
ALGOUSDT,DGBUSDT,pvalue
BTCBRZ,STXUSDT,pvalue
LTCEUR,STXUSDT,pvalue
AVAXUSDC,TIAUSDT,pvalue
AVAXUSDT,TIAUSDT,pvalue
AVAXUSDC,DOTUSDT,pvalue
COQUSDT,SNXUSDT,pvalue
BATUSDT,MANAUSDT,pvalue
ADAUSDT,MINAUSDT,pvalue
LTCUSDC,TIAUSDT,pvalue
AVAXUSDT,DOTUSDT,pvalue
MINAUSDT,WBTCUSDT,pvalue
ADAUSDC,MINAUSDT,pvalue
DGBUSDT,SNXUSDT,pvalue
ARKMUSDT,LTCEUR,pvalue
AVAXUSDC,GRTUSDT,pvalue
BTCUSDT,MINAUSDT,pvalue
LTCUSDT,TIAUSDT,pvalue
DOGEEUR,KSMUSDT,pvalue
SANDBTC,TOMIUSDT,pvalue
BTCUSDC,MINAUSDT,pvalue
ALGOUSDT,STXUSDT,pvalue
ADAUSDC,STXUSDT,pvalue
ARKMUSDT,CYBERUSDT,pvalue
STXUSDT,UNIUSDT,pvalue
ETHUSDC,RUNEUSDT,pvalue
AVAXUSDT,GRTUSDT,pvalue
ADAUSDT,STXUSDT,pvalue
AVAXUSDC,XTZUSDT,pvalue
ETHUSDT,RUNEUSDT,pvalue
OPUSDT,SUNUSDT,pvalue
ARBUSDC,ZILUSDT,pvalue
RUNEUSDT,STETHUSDT,pvalue
ARKMUSDT,ETHWUSDT,pvalue
OPUSDC,SUNUSDT,pvalue
ARBUSDC,RDNTUSDT,pvalue
ADAEUR,STXUSDT,pvalue
FETUSDT,MEMEUSDT,pvalue
ARBUSDC,SUSHIUSDT,pvalue
ARBUSDT,RDNTUSDT,pvalue
BATUSDT,SHIBUSDT,pvalue
ADAEUR,RUNEUSDT,pvalue
AVAXUSDT,XTZUSDT,pvalue
ARBUSDT,ZILUSDT,pvalue
ARBUSDC,TIAUSDT,pvalue
NEONUSDT,SANDBTC,pvalue
DYDXUSDT,RSS3USDT,pvalue
ARBUSDT,TIAUSDT,pvalue
BATUSDT,SHIBUSDC,pvalue
ARBUSDT,SUSHIUSDT,pvalue
ARBUSDC,DOGEEUR,pvalue
BTCEUR,MINAUSDT,pvalue
TIAUSDT,XTZUSDT,pvalue
ALGOUSDT,ARKMUSDT,pvalue
BEAMUSDT,RVNUSDT,pvalue
ETHWUSDT,KSMUSDT,pvalue
SNXUSDT,TOKENUSDT,pvalue
ARBUSDT,DOGEEUR,pvalue
ADAUSDC,AVAXUSDT,pvalue
ADAUSDC,AVAXUSDC,pvalue
ADAUSDT,AVAXUSDT,pvalue
ADAUSDT,AVAXUSDC,pvalue
LOOKSUSDT,XLMUSDT,pvalue
ARBUSDC,BELUSDT,pvalue
ARKMUSDT,MASKUSDT,pvalue
BTCUSDC,RACAUSDT,pvalue
AVAXUSDC,ETCUSDT,pvalue
AGLDUSDT,NEXOUSDT,pvalue
AVAXUSDT,ETCUSDT,pvalue
BTCUSDT,RACAUSDT,pvalue
BTCBRZ,LTCUSDT,pvalue
BTCEUR,IMXUSDT,pvalue
ARBUSDT,BELUSDT,pvalue
DOGEUSDC,SANDUSDT,pvalue
BTCBRZ,LTCUSDC,pvalue
BNBUSDT,BTCDAI,pvalue
AVAXUSDC,MASKUSDT,pvalue
LOOKSUSDT,XLMUSDC,pvalue
BNBUSDT,BTCUSDC,pvalue
BNBUSDT,WBTCUSDT,pvalue
ADAUSDC,RSS3USDT,pvalue
DOTUSDC,TIAUSDT,pvalue
MANABTC,XLMBTC,pvalue
AVAXUSDT,BTCDAI,pvalue
ADAUSDT,RSS3USDT,pvalue
AVAXUSDC,BTCDAI,pvalue
SNXUSDT,STXUSDT,pvalue
BNBUSDT,BTCUSDT,pvalue
GODSUSDT,STXUSDT,pvalue
CHRPUSDT,PRIMEUSDT,pvalue
AVAXUSDC,SHIBUSDT,pvalue
AVAXUSDT,MASKUSDT,pvalue
AGLDUSDT,TRXUSDC,pvalue
ARBUSDC,AVAXUSDC,pvalue
OPUSDC,STETHUSDT,pvalue
OPUSDT,STETHUSDT,pvalue
FILUSDC,KSMUSDT,pvalue
AVAXUSDC,SHIBUSDC,pvalue
ETHEUR,IMXUSDT,pvalue
DOGEEUR,NEARUSDT,pvalue
ARBUSDT,AVAXUSDC,pvalue
GALFTUSDT,OASUSDT,pvalue
FILUSDT,KSMUSDT,pvalue
ICXUSDT,NEARUSDT,pvalue
AVAXUSDT,MINAUSDT,pvalue
ARBUSDC,AVAXUSDT,pvalue
AVAXUSDC,MINAUSDT,pvalue
AVAXUSDT,SHIBUSDT,pvalue
BEAMUSDT,SLPUSDT,pvalue
ARBUSDT,AVAXUSDT,pvalue
ARBUSDC,GRTUSDT,beta_out_of_range (13.40)
ARBUSDT,GRTUSDT,beta_out_of_range (13.30)
ATOMUSDT,GALAUSDT,beta_out_of_range (356.54)
MANAUSDT,ZILUSDT,beta_out_of_range (25.67)
BELUSDT,ZILUSDT,beta_out_of_range (35.21)
MANAUSDC,ZILUSDT,beta_out_of_range (25.99)
STETHUSDT,UNIUSDT,beta_out_of_range (331.16)
GRTUSDT,KSMUSDT,beta_out_of_range (0.00)
MASKUSDT,SHIBUSDC,beta_out_of_range (485597.74)
MASKUSDT,SHIBUSDT,beta_out_of_range (494398.92)
BELUSDT,ONEUSDT,beta_out_of_range (30.62)
ETHUSDT,UNIUSDT,beta_out_of_range (328.80)
GRTUSDT,MASKUSDT,beta_out_of_range (0.06)
ETHUSDC,UNIUSDT,beta_out_of_range (331.37)
FILUSDT,MANAUSDT,beta_out_of_range (12.82)
SUSHIUSDT,ZILUSDT,beta_out_of_range (60.71)
NEXOUSDT,SOLEUR,beta_out_of_range (0.01)
GALAUSDT,SANDUSDT,beta_out_of_range (0.06)
FILUSDC,MANAUSDT,beta_out_of_range (12.99)
FILUSDT,MANAUSDC,beta_out_of_range (12.61)
KSMUSDT,POLUSDT,beta_out_of_range (44.75)
SHIBUSDT,ZILUSDT,beta_out_of_range (0.00)
SHIBUSDC,ZILUSDT,beta_out_of_range (0.00)
FILUSDC,MANAUSDC,beta_out_of_range (12.78)
NEXOUSDT,SOLUSDC,beta_out_of_range (0.01)
NEXOUSDT,SOLUSDT,beta_out_of_range (0.01)
POLUSDT,SOLUSDC,beta_out_of_range (0.01)
POLUSDT,SOLUSDT,beta_out_of_range (0.01)
POLUSDT,SOLEUR,beta_out_of_range (0.01)
FILUSDC,ZILUSDT,beta_out_of_range (346.08)
BELUSDT,FILUSDC,beta_out_of_range (0.09)
ARBUSDC,KSMUSDT,beta_out_of_range (0.05)
FILUSDT,ZILUSDT,beta_out_of_range (341.52)
ARBUSDT,KSMUSDT,beta_out_of_range (0.05)
MANAUSDC,ONEUSDT,beta_out_of_range (22.04)
MANAUSDT,ONEUSDT,beta_out_of_range (21.73)
BELUSDT,FILUSDT,beta_out_of_range (0.09)
MASKUSDT,ZILUSDT,beta_out_of_range (202.60)
ETHEUR,UNIUSDT,beta_out_of_range (324.10)
GALAUSDT,SANDUSDC,beta_out_of_range (0.06)
BELUSDT,SHIBUSDC,beta_out_of_range (80550.88)
BELUSDT,SHIBUSDT,beta_out_of_range (82023.82)
ONEUSDT,SUSHIUSDT,beta_out_of_range (0.02)
QTUMUSDT,SHIBUSDT,beta_out_of_range (315429.92)
MANAUSDT,SHIBUSDC,beta_out_of_range (58519.38)
QTUMUSDT,SHIBUSDC,beta_out_of_range (309842.26)
UNIUSDT,WBTCUSDT,beta_out_of_range (0.00)
MANAUSDT,SHIBUSDT,beta_out_of_range (59542.55)
BTCUSDT,UNIUSDT,beta_out_of_range (8247.09)
