s1,s2,reason
ETHEUR,ETHUSDT,pvalue
FLOKIUSDT,PEPEUSDT,pvalue
BTCUSDT,NEXOUSDT,pvalue
BTCBRZ,NEXOUSDT,pvalue
KCSUSDT,MANAUSDT,pvalue
KCSUSDT,MANAUSDC,pvalue
BTCUSDC,NEXOUSDT,pvalue
ARKMUSDT,FETUSDT,pvalue
NEXOUSDT,WBTCUSDT,pvalue
DOGEUSDT,PEPEUSDT,pvalue
DOGEUSDC,PEPEUSDT,pvalue
BTCEUR,NEXOUSDT,pvalue
HOOKUSDT,ICXUSDT,pvalue
WAVESUSDT,XLMUSDT,pvalue
CELOUSDT,MANAUSDC,pvalue
WAVESUSDT,XLMUSDC,pvalue
FLOKIUSDT,SHIBUSDT,pvalue
CELOUSDT,MANAUSDT,pvalue
SANDUSDC,WAVESUSDT,pvalue
FLOKIUSDT,SHIBUSDC,pvalue
ARKMUSDT,ARUSDT,pvalue
DOGEEUR,PEPEUSDT,pvalue
KAVAUSDT,SANDUSDT,pvalue
SANDUSDT,WAVESUSDT,pvalue
KAVAUSDT,SANDUSDC,pvalue
APEUSDC,C98USDT,pvalue
GRTUSDT,HBARUSDT,pvalue
DOGEUSDT,FLOKIUSDT,pvalue
PEPEUSDT,SHIBUSDT,pvalue
APEUSDT,C98USDT,pvalue
PEPEUSDT,SHIBUSDC,pvalue
ARKMUSDT,SPELLUSDT,pvalue
DOGEUSDC,FLOKIUSDT,pvalue
AXLUSDT,SPELLUSDT,pvalue
HOOKUSDT,SANDUSDC,pvalue
HOOKUSDT,SANDUSDT,pvalue
HOOKUSDT,ONEUSDT,pvalue
ENJUSDT,GALAUSDT,pvalue
AXLUSDT,PSGUSDT,pvalue
BTCEUR,STXUSDT,pvalue
ARUSDT,DOGEUSDT,pvalue
ARUSDT,DOGEEUR,pvalue
ARUSDT,DOGEUSDC,pvalue
STXUSDT,WBTCUSDT,pvalue
BTCBRZ,STXUSDT,pvalue
BTCUSDT,STXUSDT,pvalue
BTCUSDC,STXUSDT,pvalue
DOGEEUR,FLOKIUSDT,pvalue
BTCBRZ,PRIMEUSDT,pvalue
PRIMEUSDT,WBTCUSDT,pvalue
BTCEUR,PRIMEUSDT,pvalue
BTCUSDT,PRIMEUSDT,pvalue
BTCUSDC,PRIMEUSDT,pvalue
NEXOUSDT,PRIMEUSDT,pvalue
BNBUSDT,METHUSDT,pvalue
MANAUSDC,VRAUSDT,pvalue
BNBUSDT,ETHUSDC,pvalue
AAVEUSDT,XLMUSDT,pvalue
BNBUSDT,ETHUSDT,pvalue
C98USDT,ETHUSDC,pvalue
C98USDT,ETHUSDT,pvalue
AAVEUSDT,XLMUSDC,pvalue
KCSUSDT,TOKENUSDT,pvalue
MANAUSDT,VRAUSDT,pvalue
C98USDT,METHUSDT,pvalue
BNBUSDT,ETHEUR,pvalue
ONEUSDT,ZILUSDT,pvalue
GALAUSDT,MANAUSDC,pvalue
C98USDT,STETHUSDT,pvalue
