s1,s2,reason
SOLBTC,SOLEUR,pvalue
OPUSDT,RVNUSDT,pvalue
OPUSDC,RVNUSDT,pvalue
RPLUSDT,SNXUSDT,pvalue
SOLBTC,SOLUSDC,pvalue
SOLBTC,SOLUSDT,pvalue
ALGOUSDT,GMXUSDT,pvalue
ETHUSDT,ORDIUSDT,pvalue
ETHUSDC,ORDIUSDT,pvalue
SOLUSDC,WBTCUSDT,pvalue
GMTUSDC,QNTUSDT,pvalue
SOLUSDT,WBTCUSDT,pvalue
ORDIUSDT,STETHUSDT,pvalue
CAKEUSDT,XECUSDT,pvalue
CAKEUSDT,GMTUSDC,pvalue
ALGOUSDT,RPLUSDT,pvalue
CAKEUSDT,XRPUSDT,pvalue
CAKEUSDT,XRPUSDC,pvalue
AVAUSDT,CAKEUSDT,pvalue
CAKEUSDT,XRPEUR,pvalue
CAKEUSDT,GMXUSDT,pvalue
GMTUSDT,SANDUSDT,pvalue
ATOMUSDT,FETUSDT,pvalue
ETHEUR,ORDIUSDT,pvalue
AAVEUSDT,XRPUSDT,pvalue
CAKEUSDT,DGBUSDT,pvalue
ATOMUSDT,FILUSDC,pvalue
OPUSDT,ZENUSDT,pvalue
OPUSDC,ZENUSDT,pvalue
LUNAUSDT,XECUSDT,pvalue
AAVEUSDT,XRPUSDC,pvalue
FILUSDC,ZENUSDT,pvalue
SOLEUR,WBTCUSDT,pvalue
GMTUSDT,LUNCUSDT,pvalue
SANDUSDT,XRPEUR,pvalue
RVNUSDT,SANDUSDT,pvalue
GLMRUSDT,LUNAUSDT,pvalue
GMXUSDT,LUNCUSDT,pvalue
GMTUSDT,QNTUSDT,pvalue
GMXUSDT,LUNCUSDC,pvalue
CAKEUSDT,GMTUSDT,pvalue
GMTUSDC,LUNCUSDT,pvalue
METHUSDT,ORDIUSDT,pvalue
GMTUSDT,LUNCUSDC,pvalue
ETHDAI,ORDIUSDT,pvalue
ATOMUSDT,OPUSDT,pvalue
ATOMUSDT,OPUSDC,pvalue
FLOWUSDT,SANDUSDT,pvalue
CAKEUSDT,QNTUSDT,pvalue
GMTUSDC,LUNCUSDC,pvalue
GMXUSDT,SNXUSDT,pvalue
1INCHUSDT,GMXUSDT,pvalue
BATUSDT,QTUMUSDT,pvalue
OPUSDC,YFIUSDT,pvalue
OPUSDT,YFIUSDT,pvalue
PERPUSDT,SNXUSDT,pvalue
MNTUSDC,PEPEUSDT,pvalue
ALGOUSDT,LUNCUSDT,pvalue
ALGOUSDT,LUNCUSDC,pvalue
CAKEUSDT,SNXUSDT,pvalue
MNTUSDT,PEPEUSDT,pvalue
BELUSDT,OPUSDC,pvalue
AVAUSDT,SANDUSDT,pvalue
GMTUSDC,XRPUSDT,pvalue
GMXUSDT,LUNAUSDT,pvalue
BELUSDT,OPUSDT,pvalue
GLMRUSDT,RVNUSDT,pvalue
AAVEUSDT,XRPEUR,pvalue
ALGOUSDT,FLOWUSDT,pvalue
AVAUSDT,FILUSDT,pvalue
FILUSDT,GMXUSDT,pvalue
ETHWUSDT,OPUSDT,pvalue
