s1,s2,reason
SOLEUR,SOLUSDT,pvalue
SOLEUR,SOLUSDC,pvalue
ADAEUR,ADAUSDT,pvalue
ADAEUR,ADAUSDC,pvalue
DOGEEUR,DOGEUSDC,pvalue
DOGEEUR,DOGEUSDT,pvalue
XRPEUR,XRPUSDC,pvalue
XRPEUR,XRPUSDT,pvalue
BTCEUR,BTCUSDT,pvalue
BTCEUR,BTCUSDC,pvalue
BTCDAI,BTCEUR,pvalue
BTCEUR,WBTCUSDT,pvalue
SOLBTC,SOLUSDT,pvalue
SOLBTC,SOLUSDC,pvalue
SOLBTC,SOLEUR,pvalue
DOTUSDT,ZILUSDT,pvalue
ETHEUR,ETHUSDT,pvalue
ETHEUR,STETHUSDT,pvalue
ETHEUR,ETHUSDC,pvalue
DOTUSDC,ZILUSDT,pvalue
SANDUSDC,ZILUSDT,pvalue
ETCUSDT,RPLUSDT,pvalue
SANDUSDT,ZILUSDT,pvalue
APEUSDT,MAGICUSDT,pvalue
APEUSDC,MAGICUSDT,pvalue
ETHUSDC,NEXOUSDT,pvalue
ADAEUR,TELUSDT,pvalue
ETHUSDT,NEXOUSDT,pvalue
ADAUSDT,TELUSDT,pvalue
ADAUSDC,TELUSDT,pvalue
XLMUSDT,XRPEUR,pvalue
ANKRUSDT,ONEUSDT,pvalue
ONEUSDT,ZILUSDT,pvalue
LTCEUR,LTCUSDC,pvalue
COMPUSDT,ONEUSDT,pvalue
LTCEUR,LTCUSDT,pvalue
XLMUSDC,XRPEUR,pvalue
KSMUSDT,LRCUSDT,pvalue
ETHEUR,LINKUSDT,pvalue
1INCHUSDT,ZILUSDT,pvalue
XLMUSDT,XRPUSDC,pvalue
ETHEUR,LINKUSDC,pvalue
XLMUSDT,XRPUSDT,pvalue
XLMUSDC,XRPUSDC,pvalue
XLMUSDC,XRPUSDT,pvalue
WAVESUSDT,ZILUSDT,pvalue
MANAUSDC,ZILUSDT,pvalue
MANAUSDT,ZILUSDT,pvalue
KSMUSDT,XTZUSDT,pvalue
ALGOUSDT,HBARUSDT,pvalue
ETHUSDT,LINKUSDC,pvalue
SOLEUR,THETAUSDT,pvalue
ETHUSDC,LINKUSDC,pvalue
LINKUSDC,STETHUSDT,pvalue
ETHUSDT,LINKUSDT,pvalue
ETHUSDC,LINKUSDT,pvalue
LINKUSDT,STETHUSDT,pvalue
ETHDAI,LINKUSDC,pvalue
SOLUSDC,THETAUSDT,pvalue
SOLUSDT,THETAUSDT,pvalue
ETHDAI,LINKUSDT,pvalue
ALGOUSDT,SOLEUR,pvalue
DOTUSDT,XTZUSDT,pvalue
ETCUSDT,VRAUSDT,pvalue
DOTUSDC,XTZUSDT,pvalue
CRVUSDT,ZILUSDT,pvalue
ALGOUSDT,SOLUSDC,pvalue
ALGOUSDT,SOLUSDT,pvalue
FLOWUSDT,ZILUSDT,pvalue
ALGOUSDT,THETAUSDT,pvalue
ATOMUSDT,ETCUSDT,pvalue
GLMRUSDT,SANDUSDT,pvalue
COMPUSDT,MANAUSDT,pvalue
GLMRUSDT,SANDUSDC,pvalue
GLMRUSDT,KAVAUSDT,pvalue
COMPUSDT,MANAUSDC,pvalue
ATOMUSDT,HBARUSDT,pvalue
SEIUSDT,SIDUSUSDT,pvalue
ETCUSDT,FILUSDT,pvalue
DOTUSDC,SOLEUR,pvalue
ADAUSDC,GALAUSDT,pvalue
ADAUSDT,GALAUSDT,pvalue
DOTUSDT,SOLEUR,pvalue
ONEUSDT,SHIBUSDC,pvalue
CHZUSDT,MANAUSDC,pvalue
BLURUSDT,CTCUSDT,pvalue
CHZUSDT,MANAUSDT,pvalue
CHZUSDC,MANAUSDC,pvalue
ETCUSDT,FILUSDC,pvalue
DOTUSDC,THETAUSDT,pvalue
GMXUSDT,LINKUSDC,pvalue
CHZUSDC,MANAUSDT,pvalue
ADAEUR,STETHUSDT,pvalue
ALGOUSDT,ARUSDT,pvalue
ADAEUR,ETHUSDC,pvalue
ADAEUR,ETHUSDT,pvalue
DOTUSDT,THETAUSDT,pvalue
DOTUSDT,GLMRUSDT,pvalue
DOTUSDC,GLMRUSDT,pvalue
GMXUSDT,LINKUSDT,pvalue
RUNEUSDT,SOLUSDT,pvalue
RUNEUSDT,SOLUSDC,pvalue
ETHUSDC,GMXUSDT,pvalue
ETHUSDT,GMXUSDT,pvalue
ARUSDT,HBARUSDT,pvalue
AVAUSDT,ONEUSDT,pvalue
SIDUSUSDT,SISUSDT,pvalue
ONEUSDT,SHIBUSDT,pvalue
ETHDAI,GMXUSDT,pvalue
GMXUSDT,STETHUSDT,pvalue
ADAEUR,ETHDAI,pvalue
RUNEUSDT,SOLBTC,pvalue
ADAEUR,GALAUSDT,pvalue
SCRTUSDT,THETAUSDT,pvalue
ATOMUSDT,SOLEUR,pvalue
LINKUSDT,ZILUSDT,pvalue
ALGOUSDT,ZILUSDT,pvalue
SOLEUR,VRAUSDT,pvalue
DOTUSDT,ONEUSDT,pvalue
LINKUSDC,ZILUSDT,pvalue
DOTUSDC,ONEUSDT,pvalue
GSWIFTUSDT,SEIUSDT,pvalue
ADAUSDT,STETHUSDT,pvalue
CHZUSDT,SANDUSDC,pvalue
IMXUSDT,OASUSDT,pvalue
DOTUSDC,SOLUSDC,pvalue
ADAUSDT,ETHUSDC,pvalue
ATOMUSDT,JASMYUSDT,pvalue
DOTUSDC,SOLUSDT,pvalue
ADAUSDT,ETHUSDT,pvalue
CHZUSDT,SANDUSDT,pvalue
OPUSDT,SOLEUR,pvalue
ADAUSDC,STETHUSDT,pvalue
OPUSDC,SOLEUR,pvalue
ETHEUR,GMXUSDT,pvalue
DOTUSDT,SOLUSDC,pvalue
SANDUSDT,TRXUSDT,pvalue
DOTUSDT,SOLUSDT,pvalue
SANDUSDT,TRXUSDC,pvalue
ADAUSDC,ETHUSDC,pvalue
ADAUSDC,ETHUSDT,pvalue
BOBAUSDT,THETAUSDT,pvalue
DOTUSDT,SANDUSDC,beta_out_of_range (12.35)
DOTUSDT,SANDUSDT,beta_out_of_range (12.36)
DOTUSDC,SANDUSDT,beta_out_of_range (12.36)
DOTUSDC,SANDUSDC,beta_out_of_range (12.36)
ONEUSDT,XTZUSDT,beta_out_of_range (0.02)
ALGOUSDT,DOTUSDC,beta_out_of_range (0.03)
CHZUSDT,XTZUSDT,beta_out_of_range (0.09)
CHZUSDC,XTZUSDT,beta_out_of_range (0.09)
ALGOUSDT,DOTUSDT,beta_out_of_range (0.03)
XTZUSDT,ZILUSDT,beta_out_of_range (45.04)
COMPUSDT,WAVESUSDT,beta_out_of_range (17.53)
LRCUSDT,ONEUSDT,beta_out_of_range (11.92)
KAVAUSDT,ZILUSDT,beta_out_of_range (44.44)
MANAUSDT,ONEUSDT,beta_out_of_range (29.42)
MANAUSDC,ONEUSDT,beta_out_of_range (29.44)
NEXOUSDT,STETHUSDT,beta_out_of_range (0.00)
ANKRUSDT,XTZUSDT,beta_out_of_range (0.02)
ETHDAI,NEXOUSDT,beta_out_of_range (2143.90)
ENSUSDT,ONEUSDT,beta_out_of_range (377.55)
DOTUSDC,VRAUSDT,beta_out_of_range (552.17)
DOTUSDT,VRAUSDT,beta_out_of_range (551.91)
ENSUSDT,SHIBUSDC,beta_out_of_range (1151467.59)
ENSUSDT,SHIBUSDT,beta_out_of_range (1151748.11)
CRVUSDT,ONEUSDT,beta_out_of_range (31.45)
ALGOUSDT,ATOMUSDT,beta_out_of_range (0.02)
ATOMUSDT,VRAUSDT,beta_out_of_range (1015.72)
ARBUSDC,CHZUSDC,beta_out_of_range (13.97)
ARBUSDT,CHZUSDC,beta_out_of_range (13.96)
ARBUSDC,CHZUSDT,beta_out_of_range (13.97)
ARBUSDT,CHZUSDT,beta_out_of_range (13.96)
COMPUSDT,CRVUSDT,beta_out_of_range (72.45)
OMGUSDT,SHIBUSDT,beta_out_of_range (119225.53)
ARBUSDT,ONEUSDT,beta_out_of_range (56.69)
1INCHUSDT,DOTUSDT,beta_out_of_range (0.07)
COMPUSDT,XTZUSDT,beta_out_of_range (54.07)
ARBUSDC,ONEUSDT,beta_out_of_range (56.73)
ATOMUSDT,SANDUSDT,beta_out_of_range (22.68)
COMPUSDT,KDAUSDT,beta_out_of_range (64.42)
ATOMUSDT,KAVAUSDT,beta_out_of_range (13.84)
ATOMUSDT,KDAUSDT,beta_out_of_range (16.13)
ONEUSDT,WAVESUSDT,beta_out_of_range (0.01)
KDAUSDT,VRAUSDT,beta_out_of_range (60.33)
ONEUSDT,SANDUSDC,beta_out_of_range (0.04)
1INCHUSDT,DOTUSDC,beta_out_of_range (0.07)
ONEUSDT,SANDUSDT,beta_out_of_range (0.04)
KDAUSDT,ONEUSDT,beta_out_of_range (35.02)
KAVAUSDT,VRAUSDT,beta_out_of_range (71.83)
ATOMUSDT,SANDUSDC,beta_out_of_range (22.67)
CRVUSDT,DOTUSDC,beta_out_of_range (0.10)
CHZUSDT,KSMUSDT,beta_out_of_range (0.00)
CRVUSDT,DOTUSDT,beta_out_of_range (0.10)
CHZUSDC,KSMUSDT,beta_out_of_range (0.00)
OMGUSDT,SHIBUSDC,beta_out_of_range (119203.87)
PEPEUSDT,QNTUSDT,beta_out_of_range (0.00)
PENDLEUSDT,VRAUSDT,beta_out_of_range (132.63)
HBARUSDT,KDAUSDT,beta_out_of_range (0.08)
1INCHUSDT,COMPUSDT,beta_out_of_range (0.01)
AXSUSDT,RVNUSDT,beta_out_of_range (469.65)
COMPUSDT,SANDUSDC,beta_out_of_range (90.39)
COMPUSDT,SANDUSDT,beta_out_of_range (90.43)
KDAUSDT,ZILUSDT,beta_out_of_range (37.30)
CHZUSDC,COMPUSDT,beta_out_of_range (0.00)
CHZUSDT,COMPUSDT,beta_out_of_range (0.00)
VRAUSDT,WAVESUSDT,beta_out_of_range (0.00)
ETCUSDT,VELOUSDT,beta_out_of_range (4520.84)
1INCHUSDT,ACHUSDT,beta_out_of_range (14.67)
KSMUSDT,ONEUSDT,beta_out_of_range (1683.89)
FLOWUSDT,VRAUSDT,beta_out_of_range (76.70)
FLOWUSDT,HBARUSDT,beta_out_of_range (14.69)
DOTUSDT,MANAUSDC,beta_out_of_range (10.41)
ADAEUR,LINKUSDC,beta_out_of_range (0.02)
LRCUSDT,ZILUSDT,beta_out_of_range (12.20)
ANKRUSDT,COMPUSDT,beta_out_of_range (0.00)
DOTUSDC,MANAUSDC,beta_out_of_range (10.41)
ADAEUR,LINKUSDT,beta_out_of_range (0.02)
DOTUSDT,MANAUSDT,beta_out_of_range (10.41)
KAVAUSDT,ONEUSDT,beta_out_of_range (41.57)
GLMRUSDT,VRAUSDT,beta_out_of_range (32.27)
DOTUSDC,MANAUSDT,beta_out_of_range (10.42)
KSMUSDT,MANAUSDC,beta_out_of_range (54.94)
1INCHUSDT,KSMUSDT,beta_out_of_range (0.01)
ANKRUSDT,WAVESUSDT,beta_out_of_range (0.01)
ONEUSDT,STGUSDT,beta_out_of_range (0.03)
DOTBTC,SANDBTC,beta_out_of_range (11.33)
KSMUSDT,MANAUSDT,beta_out_of_range (54.96)
SANDUSDT,VRAUSDT,beta_out_of_range (43.25)
DOTUSDT,NYMUSDT,beta_out_of_range (26.12)
ENJUSDT,RVNUSDT,beta_out_of_range (19.17)
1INCHUSDT,LINKUSDT,beta_out_of_range (0.02)
SANDUSDC,VRAUSDT,beta_out_of_range (43.27)
DOTUSDC,HBARUSDT,beta_out_of_range (104.55)
ACHUSDT,MANAUSDC,beta_out_of_range (0.05)
DOTUSDT,HBARUSDT,beta_out_of_range (104.49)
DOTUSDC,NYMUSDT,beta_out_of_range (26.13)
ACHUSDT,MANAUSDT,beta_out_of_range (0.05)
1INCHUSDT,LINKUSDC,beta_out_of_range (0.02)
ALGOUSDT,WAVESUSDT,beta_out_of_range (0.07)
1INCHUSDT,ONEUSDT,beta_out_of_range (21.88)
COMPUSDT,KAVAUSDT,beta_out_of_range (54.91)
JASMYUSDT,THETAUSDT,beta_out_of_range (0.01)
ACHUSDT,KSMUSDT,beta_out_of_range (0.00)
RPLUSDT,VELOUSDT,beta_out_of_range (9784.02)
ATOMUSDT,FLOWUSDT,beta_out_of_range (12.73)
DAIUSDT,PYUSDUSDT,beta_out_of_range (0.07)
ANKRUSDT,SANDUSDC,beta_out_of_range (0.04)
THETAUSDT,VRAUSDT,beta_out_of_range (137.67)
ADAEUR,DOTUSDT,beta_out_of_range (0.07)
ANKRUSDT,SANDUSDT,beta_out_of_range (0.04)
DGBUSDT,RPLUSDT,beta_out_of_range (0.00)
HBARUSDT,WAVESUSDT,beta_out_of_range (0.02)
ADAEUR,DOTUSDC,beta_out_of_range (0.07)
CRVUSDT,ENSUSDT,beta_out_of_range (0.08)
OMGUSDT,RVNUSDT,beta_out_of_range (43.00)
SHIBUSDT,WOOUSDT,beta_out_of_range (0.00)
ADAEUR,ICPUSDT,beta_out_of_range (0.08)
CRVUSDT,KSMUSDT,beta_out_of_range (0.02)
ALGOUSDT,OPUSDT,beta_out_of_range (0.08)
1INCHUSDT,VRAUSDT,beta_out_of_range (37.57)
ALGOUSDT,OPUSDC,beta_out_of_range (0.08)
ADAEUR,ICPUSDC,beta_out_of_range (0.08)
DGBUSDT,ENSUSDT,beta_out_of_range (0.00)
ANKRUSDT,MANAUSDT,beta_out_of_range (0.03)
ANKRUSDT,DOTUSDT,beta_out_of_range (0.00)
ANKRUSDT,MANAUSDC,beta_out_of_range (0.03)
ALGOUSDT,VRAUSDT,beta_out_of_range (15.66)
SHIBUSDC,WOOUSDT,beta_out_of_range (0.00)
ANKRUSDT,DOTUSDC,beta_out_of_range (0.00)
COMPUSDT,LRCUSDT,beta_out_of_range (195.52)
BATUSDT,SHIBUSDT,beta_out_of_range (25236.90)
1INCHUSDT,ANKRUSDT,beta_out_of_range (19.22)
DGBUSDT,SHIBUSDT,beta_out_of_range (896.22)
DGBUSDT,SHIBUSDC,beta_out_of_range (896.00)
ANKRUSDT,KDAUSDT,beta_out_of_range (0.03)
ARBUSDT,COMPUSDT,beta_out_of_range (0.02)
ACHUSDT,XTZUSDT,beta_out_of_range (0.03)
ARBUSDC,COMPUSDT,beta_out_of_range (0.02)
ACHUSDT,CRVUSDT,beta_out_of_range (0.04)
ALGOUSDT,EGLDUSDT,beta_out_of_range (0.00)
GLMRUSDT,LINKUSDT,beta_out_of_range (0.01)
CRVUSDT,HBARUSDT,beta_out_of_range (10.14)
LRCUSDT,MASKUSDT,beta_out_of_range (0.06)
AXSUSDT,ENJUSDT,beta_out_of_range (22.35)
COMPUSDT,ZILUSDT,beta_out_of_range (2471.93)
ADAUSDT,ICPUSDT,beta_out_of_range (0.09)
ATOMUSDT,SUIUSDT,beta_out_of_range (12.61)
HBARUSDT,KAVAUSDT,beta_out_of_range (0.07)
