s1,s2,reason
SOLUSDC,SOLUSDT,pvalue
BTCUSDC,BTCUSDT,pvalue
ETHUSDC,ETHUSDT,pvalue
LTCUSDC,LTCUSDT,pvalue
SOLEUR,SOLUSDC,pvalue
BTCEUR,BTCUSDT,pvalue
BTCEUR,BTCUSDC,pvalue
ETHEUR,ETHUSDT,pvalue
ETHEUR,ETHUSDC,pvalue
LTCEUR,LTCUSDC,pvalue
LTCEUR,LTCUSDT,pvalue
CAKEUSDT,WAXPUSDT,pvalue
CAKEUSDT,DGBUSDT,pvalue
CAKEUSDT,ICXUSDT,pvalue
EGLDUSDT,WLDUSDC,pvalue
EGLDUSDT,WLDUSDT,pvalue
ADAEUR,DOTUSDC,pvalue
ADAEUR,DOTUSDT,pvalue
ADAUSDT,DOTUSDC,pvalue
GALAUSDT,SANDUSDT,pvalue
ADAUSDT,DOTUSDT,pvalue
ADAUSDC,DOTUSDC,pvalue
ADAUSDC,DOTUSDT,pvalue
FILUSDC,QTUMUSDT,pvalue
CAKEUSDT,ZILUSDT,pvalue
CAKEUSDT,QTUMUSDT,pvalue
CAKEUSDT,SPELLUSDT,pvalue
KAVAUSDT,QTUMUSDT,pvalue
GMXUSDT,KSMUSDT,pvalue
AVAXUSDC,NEARUSDT,pvalue
POLUSDT,XLMUSDT,pvalue
POLUSDT,XLMUSDC,pvalue
DOTUSDC,GMXUSDT,pvalue
ONEUSDT,WAVESUSDT,pvalue
CRVUSDT,ONEUSDT,pvalue
DOTUSDT,GMXUSDT,pvalue
JASMYUSDT,ONEUSDT,pvalue
QNTUSDT,XLMUSDT,pvalue
BELUSDT,GALAUSDT,pvalue
ANKRUSDT,GRTUSDT,pvalue
CAKEUSDT,HOOKUSDT,pvalue
ALGOUSDT,XLMUSDC,pvalue
HOOKUSDT,WLDUSDT,pvalue
HOOKUSDT,WLDUSDC,pvalue
GMXUSDT,POLUSDT,pvalue
ADAUSDT,XLMUSDT,pvalue
ADAUSDC,XLMUSDT,pvalue
ALGOUSDT,XLMUSDT,pvalue
GRTUSDT,ICXUSDT,pvalue
ADAUSDC,XLMUSDC,pvalue
ADAUSDT,XLMUSDC,pvalue
CAKEUSDT,LRCUSDT,pvalue
ADAEUR,XLMUSDT,pvalue
ICXUSDT,ONEUSDT,pvalue
ADAEUR,GMXUSDT,pvalue
DOTUSDC,XRPUSDT,pvalue
FILUSDT,HOOKUSDT,pvalue
ADAEUR,XLMUSDC,pvalue
DOTUSDT,XRPUSDT,pvalue
HBARUSDT,RUNEUSDT,pvalue
FILUSDT,SPELLUSDT,pvalue
DOTUSDC,XRPUSDC,pvalue
GLMRUSDT,RVNUSDT,pvalue
ANKRUSDT,ONEUSDT,pvalue
FILUSDC,SPELLUSDT,pvalue
DGBUSDT,ONEUSDT,pvalue
ETCUSDT,MNTUSDT,pvalue
DOTUSDT,XRPUSDC,pvalue
KAVAUSDT,RUNEUSDT,pvalue
FILUSDT,ZILUSDT,pvalue
FILUSDC,ZILUSDT,pvalue
ETCUSDT,MNTUSDC,pvalue
GMXUSDT,IMXUSDT,pvalue
ADAEUR,TWTUSDT,pvalue
ADAEUR,AVAXUSDT,pvalue
BELUSDT,RVNUSDT,pvalue
ADAUSDT,GMXUSDT,pvalue
ADAEUR,AVAXUSDC,pvalue
ADAUSDC,GMXUSDT,pvalue
ALGOUSDT,ICXUSDT,pvalue
ETCUSDT,ETHDAI,pvalue
KAVAUSDT,SPELLUSDT,pvalue
ANKRUSDT,GALAUSDT,pvalue
EGLDUSDT,GRTUSDT,pvalue
CAKEUSDT,OMGUSDT,pvalue
POLUSDT,SANDUSDT,pvalue
GRTUSDT,RUNEUSDT,pvalue
IMXUSDT,TWTUSDT,pvalue
POLUSDT,SANDUSDC,pvalue
HOOKUSDT,KAVAUSDT,pvalue
AVAXUSDT,SHIBUSDC,pvalue
AVAXUSDC,SHIBUSDC,pvalue
ALGOUSDT,SANDUSDC,pvalue
GLMRUSDT,TWTUSDT,pvalue
ALGOUSDT,SANDUSDT,pvalue
BATUSDT,ICXUSDT,pvalue
DOTUSDT,RVNUSDT,pvalue
ATOMUSDT,DOTUSDT,pvalue
GMXUSDT,XRPUSDC,pvalue
DOTUSDC,XRPEUR,pvalue
DOTUSDC,RVNUSDT,pvalue
GLMRUSDT,ICXUSDT,pvalue
DOTUSDT,XRPEUR,pvalue
GMXUSDT,XRPUSDT,pvalue
ATOMUSDT,DOTUSDC,pvalue
AVAXUSDT,SHIBUSDT,pvalue
SANDUSDT,SUSHIUSDT,pvalue
AVAXUSDC,SHIBUSDT,pvalue
GRTUSDT,WAXPUSDT,pvalue
ADAUSDT,TWTUSDT,pvalue
CAKEUSDT,RUNEUSDT,pvalue
AVAUSDT,BTTUSDT,pvalue
CAKEUSDT,SANDUSDT,pvalue
GRTUSDT,SANDUSDC,pvalue
HOOKUSDT,THETAUSDT,pvalue
CAKEUSDT,CRVUSDT,pvalue
GALAUSDT,QTUMUSDT,pvalue
SANDUSDC,SUSHIUSDT,pvalue
GLMRUSDT,ONEUSDT,pvalue
GRTUSDT,SANDUSDT,pvalue
BATUSDT,CAKEUSDT,pvalue
ADAUSDC,TWTUSDT,pvalue
CAKEUSDT,SANDUSDC,pvalue
ETCUSDT,ETHUSDC,pvalue
ADAUSDT,AVAXUSDT,pvalue
ADAUSDT,AVAXUSDC,pvalue
IMXUSDT,XLMUSDT,pvalue
CAKEUSDT,XLMUSDT,pvalue
GMXUSDT,XRPEUR,pvalue
CAKEUSDT,XLMUSDC,pvalue
AVAXUSDC,SOLUSDC,pvalue
ETCUSDT,ETHUSDT,pvalue
AVAXUSDC,SOLUSDT,pvalue
ADAUSDC,AVAXUSDT,pvalue
AVAXUSDT,SOLUSDC,pvalue
LRCUSDT,ZILUSDT,pvalue
BATUSDT,ZILUSDT,pvalue
AVAXUSDC,XRPUSDT,pvalue
ADAUSDC,AVAXUSDC,pvalue
AVAXUSDC,XRPUSDC,pvalue
AVAXUSDT,XRPUSDT,pvalue
AVAXUSDT,SOLUSDT,pvalue
AVAXUSDT,XRPUSDC,pvalue
IMXUSDT,XLMUSDC,pvalue
ETHWUSDT,RVNUSDT,pvalue
DOTUSDC,SHIBUSDC,pvalue
DOTUSDT,SHIBUSDC,pvalue
LUNAUSDT,SANDUSDT,pvalue
ONEUSDT,XLMUSDC,pvalue
ALGOUSDT,HBARUSDT,pvalue
ICXUSDT,SCRTUSDT,pvalue
JASMYUSDT,RUNEUSDT,pvalue
LUNAUSDT,SANDUSDC,pvalue
ONEUSDT,XLMUSDT,pvalue
ADAUSDC,ALGOUSDT,pvalue
ALGOUSDT,POLUSDT,pvalue
AVAXUSDC,ROSEUSDT,pvalue
DOTUSDC,NEARUSDT,pvalue
LUNAUSDT,TWTUSDT,pvalue
AAVEUSDT,XLMUSDT,pvalue
ADAUSDT,ALGOUSDT,pvalue
DOTUSDC,SHIBUSDT,pvalue
ADAEUR,ALGOUSDT,pvalue
CRVUSDT,POLUSDT,pvalue
DOTUSDT,SHIBUSDT,pvalue
AVAXUSDT,ROSEUSDT,pvalue
ETCUSDT,METHUSDT,pvalue
OMGUSDT,ONEUSDT,pvalue
APEUSDC,CAKEUSDT,pvalue
DOTUSDC,FLOWUSDT,pvalue
BELUSDT,GMXUSDT,pvalue
RUNEUSDT,WAVESUSDT,pvalue
DOTUSDT,NEARUSDT,pvalue
ATOMUSDT,AVAXUSDT,pvalue
ALGOUSDT,CRVUSDT,pvalue
GMXUSDT,XECUSDT,pvalue
KSMUSDT,ONEUSDT,pvalue
GRTUSDT,QTUMUSDT,pvalue
POLUSDT,QNTUSDT,pvalue
PERPUSDT,THETAUSDT,pvalue
APEUSDT,CAKEUSDT,pvalue
AAVEUSDT,XLMUSDC,pvalue
GALAUSDT,ZILUSDT,pvalue
ATOMUSDT,AVAXUSDC,pvalue
ALGOUSDT,BELUSDT,pvalue
AAVEUSDT,FETUSDT,pvalue
ATOMUSDT,FETUSDT,pvalue
QNTUSDT,RUNEUSDT,pvalue
EGLDUSDT,ONEUSDT,pvalue
GRTUSDT,XLMUSDT,pvalue
ONEUSDT,SANDUSDC,pvalue
ADAUSDT,SHIBUSDC,pvalue
AAVEUSDT,GMXUSDT,pvalue
GALAUSDT,SPELLUSDT,pvalue
DGBUSDT,RUNEUSDT,pvalue
GALAUSDT,RUNEUSDT,pvalue
ALGOUSDT,WAVESUSDT,pvalue
HOOKUSDT,JASMYUSDT,pvalue
BELUSDT,ONEUSDT,pvalue
ETHEUR,MNTBTC,pvalue
AVAXUSDT,XRPEUR,pvalue
AVAXUSDC,XRPEUR,pvalue
GALAUSDT,TWTUSDT,pvalue
APEUSDC,FILUSDT,pvalue
ONEUSDT,SANDUSDT,pvalue
AXSUSDT,DOTUSDT,pvalue
AXSUSDT,DOTUSDC,pvalue
STXUSDT,WBTCUSDT,pvalue
APEUSDC,WLDUSDC,pvalue
APEUSDC,WLDUSDT,pvalue
ONEUSDT,WAXPUSDT,pvalue
CRVUSDT,SCRTUSDT,pvalue
AVAXUSDC,SOLEUR,pvalue
APEUSDT,FILUSDT,pvalue
APEUSDC,FILUSDC,pvalue
RUNEUSDT,WAXPUSDT,pvalue
AVAXUSDT,SOLEUR,pvalue
ALGOUSDT,DGBUSDT,pvalue
ALGOUSDT,MINAUSDT,pvalue
EGLDUSDT,RUNEUSDT,pvalue
OMGUSDT,WLDUSDC,pvalue
ADAUSDC,SHIBUSDC,pvalue
APEUSDT,WLDUSDT,pvalue
APEUSDT,WLDUSDC,pvalue
FETUSDT,SHIBUSDC,pvalue
BTCUSDT,STXUSDT,pvalue
GRTUSDT,ZILUSDT,pvalue
AVAUSDT,ROSEUSDT,pvalue
APEUSDT,FILUSDC,pvalue
BTCEUR,STXUSDT,pvalue
ETHWUSDT,POLUSDT,pvalue
AVAXUSDT,AXSUSDT,pvalue
RVNUSDT,SUSHIUSDT,pvalue
GMXUSDT,QNTUSDT,pvalue
BELUSDT,GRTUSDT,pvalue
AVAXUSDC,AXSUSDT,pvalue
QNTUSDT,TWTUSDT,pvalue
BTCUSDC,STXUSDT,pvalue
APEUSDC,HBARUSDT,pvalue
SFUNDUSDT,XCADUSDT,pvalue
AXSUSDT,MANAUSDC,pvalue
OMGUSDT,WLDUSDT,pvalue
AXSUSDT,MANAUSDT,pvalue
ALGOUSDT,RUNEUSDT,pvalue
MANAUSDC,SANDUSDT,pvalue
FETUSDT,SHIBUSDT,pvalue
ALGOUSDT,ANKRUSDT,pvalue
GMXUSDT,XLMUSDC,pvalue
