s1,s2,reason
XRPEUR,XRPUSDC,pvalue
XRPEUR,XRPUSDT,pvalue
SOLEUR,SOLUSDT,pvalue
SOLEUR,SOLUSDC,pvalue
BTCEUR,BTCUSDT,pvalue
BTCEUR,BTCUSDC,pvalue
BTCEUR,WBTCUSDT,pvalue
ETHEUR,ETHUSDT,pvalue
ETHEUR,ETHUSDC,pvalue
LTCEUR,LTCUSDC,pvalue
LTCEUR,LTCUSDT,pvalue
FLOWUSDT,GALAUSDT,pvalue
ETHEUR,STETHUSDT,pvalue
ALGOUSDT,WAXPUSDT,pvalue
ATOMUSDT,GALAUSDT,pvalue
SANDUSDC,WLDUSDT,pvalue
SANDUSDC,WLDUSDC,pvalue
SANDUSDT,WLDUSDT,pvalue
SANDUSDT,WLDUSDC,pvalue
WAVESUSDT,XLMUSDT,pvalue
ALGOUSDT,XRPUSDT,pvalue
WAVESUSDT,XLMUSDC,pvalue
CRVUSDT,RVNUSDT,pvalue
PEPEUSDT,XRPEUR,pvalue
ALGOUSDT,RVNUSDT,pvalue
CRVUSDT,ZILUSDT,pvalue
ATOMUSDT,SPELLUSDT,pvalue
ALGOUSDT,ZILUSDT,pvalue
ANKRUSDT,ONEUSDT,pvalue
AXSUSDT,MANAUSDC,pvalue
AXSUSDT,MANAUSDT,pvalue
ATOMUSDT,WAXPUSDT,pvalue
RVNUSDT,WAVESUSDT,pvalue
FLOWUSDT,OMGUSDT,pvalue
ALGOUSDT,XRPEUR,pvalue
LUNAUSDT,WLDUSDT,pvalue
LUNAUSDT,WLDUSDC,pvalue
CAKEUSDT,XLMUSDT,pvalue
CAKEUSDT,XLMUSDC,pvalue
MANAUSDC,SANDUSDC,pvalue
GALAUSDT,SANDUSDC,beta_out_of_range (0.06)
AXSUSDT,SANDUSDT,beta_out_of_range (14.17)
GALAUSDT,SANDUSDT,beta_out_of_range (0.06)
AXSUSDT,SANDUSDC,beta_out_of_range (14.13)
GALAUSDT,QNTUSDT,beta_out_of_range (0.00)
QNTUSDT,SANDUSDT,beta_out_of_range (227.75)
QNTUSDT,SANDUSDC,beta_out_of_range (227.15)
BELUSDT,ZILUSDT,beta_out_of_range (27.83)
SPELLUSDT,ZILUSDT,beta_out_of_range (0.03)
ADAUSDC,DOTUSDC,beta_out_of_range (0.06)
ADAUSDT,DOTUSDC,beta_out_of_range (0.06)
ADAUSDC,DOTUSDT,beta_out_of_range (0.06)
ADAUSDT,DOTUSDT,beta_out_of_range (0.06)
AXSUSDT,GALAUSDT,beta_out_of_range (220.61)
BELUSDT,SPELLUSDT,beta_out_of_range (971.22)
RVNUSDT,SHIBUSDC,beta_out_of_range (2604.75)
RVNUSDT,SHIBUSDT,beta_out_of_range (2615.94)
ADAEUR,DOTUSDC,beta_out_of_range (0.05)
ADAEUR,DOTUSDT,beta_out_of_range (0.05)
ONEUSDT,THETAUSDT,beta_out_of_range (0.02)
ALGOUSDT,DGBUSDT,beta_out_of_range (29.82)
OMGUSDT,SPELLUSDT,beta_out_of_range (1356.99)
ANKRUSDT,BELUSDT,beta_out_of_range (0.04)
AXSUSDT,GLMRUSDT,beta_out_of_range (16.83)
AXSUSDT,FIDAUSDT,beta_out_of_range (22.03)
ANKRUSDT,THETAUSDT,beta_out_of_range (0.02)
GALAUSDT,SPELLUSDT,beta_out_of_range (57.14)
GLMRUSDT,KSMUSDT,beta_out_of_range (0.01)
WAVESUSDT,WAXPUSDT,beta_out_of_range (41.90)
ALGOUSDT,BABYDOGEUSDT,beta_out_of_range (195467487.62)
BELUSDT,ONEUSDT,beta_out_of_range (26.68)
GALAUSDT,WLDUSDC,beta_out_of_range (0.01)
GALAUSDT,WLDUSDT,beta_out_of_range (0.01)
FLOKIUSDT,OMGUSDT,beta_out_of_range (0.00)
GALAUSDT,OMGUSDT,beta_out_of_range (0.04)
FLOKIUSDT,ZILUSDT,beta_out_of_range (0.00)
QNTUSDT,WLDUSDT,beta_out_of_range (25.61)
QNTUSDT,WLDUSDC,beta_out_of_range (25.57)
DOTBTC,FIDAUSDT,beta_out_of_range (0.00)
SPELLUSDT,WAXPUSDT,beta_out_of_range (0.01)
THETAUSDT,WAXPUSDT,beta_out_of_range (20.50)
THETAUSDT,ZILUSDT,beta_out_of_range (59.47)
HBARUSDT,WAVESUSDT,beta_out_of_range (0.03)
ONEUSDT,WLDUSDC,beta_out_of_range (0.00)
QNTUSDT,SPELLUSDT,beta_out_of_range (205228.22)
ONEUSDT,WLDUSDT,beta_out_of_range (0.00)
DGBUSDT,FLOKIUSDT,beta_out_of_range (284.65)
FLOKIUSDT,WAXPUSDT,beta_out_of_range (0.00)
SANDUSDC,SPELLUSDT,beta_out_of_range (895.03)
KAVAUSDT,ONEUSDT,beta_out_of_range (33.73)
FLOKIUSDT,SPELLUSDT,beta_out_of_range (0.04)
OMGUSDT,WAXPUSDT,beta_out_of_range (13.43)
ATOMUSDT,SANDUSDC,beta_out_of_range (13.20)
AXSUSDT,FLOWUSDT,beta_out_of_range (10.46)
SANDUSDT,SPELLUSDT,beta_out_of_range (892.86)
CRVUSDT,DGBUSDT,beta_out_of_range (77.64)
WAVESUSDT,ZILUSDT,beta_out_of_range (120.66)
OMGUSDT,QNTUSDT,beta_out_of_range (0.01)
OMGUSDT,ONEUSDT,beta_out_of_range (37.33)
BELUSDT,GALAUSDT,beta_out_of_range (16.47)
GALAUSDT,LUNAUSDT,beta_out_of_range (0.04)
BABYDOGEUSDT,DGBUSDT,beta_out_of_range (0.00)
OMGUSDT,ZILUSDT,beta_out_of_range (38.81)
SPELLUSDT,WLDUSDT,beta_out_of_range (0.00)
ATOMUSDT,BELUSDT,beta_out_of_range (12.19)
SPELLUSDT,WLDUSDC,beta_out_of_range (0.00)
LUNAUSDT,LUNCUSDT,beta_out_of_range (5400.74)
AXSUSDT,QNTUSDT,beta_out_of_range (0.06)
DOTBTC,SANDBTC,beta_out_of_range (11.61)
LUNAUSDT,LUNCUSDC,beta_out_of_range (5369.08)
ATOMUSDT,GLMRUSDT,beta_out_of_range (16.07)
ATOMUSDT,SANDUSDT,beta_out_of_range (13.24)
GALAUSDT,GLMRUSDT,beta_out_of_range (0.08)
GALAUSDT,KAVAUSDT,beta_out_of_range (0.05)
ACHUSDT,ADAEUR,beta_out_of_range (0.04)
CAKEUSDT,QNTUSDT,beta_out_of_range (0.03)
EGLDUSDT,JASMYUSDT,beta_out_of_range (10269.30)
DGBUSDT,WAVESUSDT,beta_out_of_range (0.00)
DGBUSDT,OMGUSDT,beta_out_of_range (0.01)
BELUSDT,FLOKIUSDT,beta_out_of_range (20756.38)
NEARUSDT,ONEUSDT,beta_out_of_range (196.80)
ALGOUSDT,ONEUSDT,beta_out_of_range (11.00)
ANKRUSDT,LUNAUSDT,beta_out_of_range (0.02)
ENJUSDT,RVNUSDT,beta_out_of_range (21.78)
SPELLUSDT,THETAUSDT,beta_out_of_range (0.00)
BATUSDT,DOTUSDT,beta_out_of_range (0.02)
ONEUSDT,WAVESUSDT,beta_out_of_range (0.01)
BATUSDT,DOTUSDC,beta_out_of_range (0.02)
AXSUSDT,DOTBTC,beta_out_of_range (50072.49)
BABYDOGEUSDT,CRVUSDT,beta_out_of_range (0.00)
LRCUSDT,VRAUSDT,beta_out_of_range (40.25)
WLDUSDC,ZILUSDT,beta_out_of_range (223.59)
WLDUSDT,ZILUSDT,beta_out_of_range (223.28)
LUNAUSDT,ZILUSDT,beta_out_of_range (43.05)
ANKRUSDT,APEUSDC,beta_out_of_range (0.02)
ONEUSDT,QNTUSDT,beta_out_of_range (0.00)
