s1,s2,reason
BTCEUR,BTCUSDC,pvalue
BTCEUR,BTCUSDT,pvalue
ETHEUR,ETHUSDT,pvalue
ETHEUR,STETHUSDT,pvalue
ETHEUR,ETHUSDC,pvalue
SOLEUR,SOLUSDT,pvalue
LTCEUR,LTCUSDT,pvalue
BTCEUR,WBTCUSDT,pvalue
SOLEUR,SOLUSDC,pvalue
LTCEUR,LTCUSDC,pvalue
GALAUSDT,HBARUSDT,pvalue
CAKEUSDT,LUNCUSDT,pvalue
CAKEUSDT,LUNCUSDC,pvalue
GALAUSDT,XRPEUR,pvalue
DOTUSDT,XRPUSDC,pvalue
DOTUSDT,QNTUSDT,pvalue
DOTUSDT,RVNUSDT,pvalue
DOTUSDT,XRPUSDT,pvalue
DOTUSDC,QNTUSDT,pvalue
BATUSDT,FILUSDC,pvalue
DOTUSDC,XRPUSDC,pvalue
DOTUSDC,RVNUSDT,pvalue
GALAUSDT,SHIBUSDC,pvalue
DOTUSDC,XRPUSDT,pvalue
GALAUSDT,SHIBUSDT,pvalue
BATUSDT,FILUSDT,pvalue
QTUMUSDT,SANDUSDT,pvalue
DGBUSDT,DOTUSDT,pvalue
KAVAUSDT,POLUSDT,pvalue
HBARUSDT,XLMUSDT,pvalue
DGBUSDT,DOTUSDC,pvalue
CAKEUSDT,WAVESUSDT,pvalue
ADAEUR,DOTUSDC,pvalue
FETUSDT,HBARUSDT,pvalue
CAKEUSDT,YFIUSDT,pvalue
CAKEUSDT,XRPEUR,pvalue
NEARUSDT,ONEUSDT,pvalue
ADAEUR,DOTUSDT,pvalue
HBARUSDT,XLMUSDC,pvalue
AVAXUSDC,HBARUSDT,pvalue
AVAXUSDT,HBARUSDT,pvalue
ADAUSDC,DOTUSDC,pvalue
DOTUSDT,XRPEUR,pvalue
ADAUSDT,DOTUSDC,pvalue
OPUSDT,POLUSDT,pvalue
DOTUSDC,XRPEUR,pvalue
ALGOUSDT,LUNCUSDT,pvalue
OPUSDC,POLUSDT,pvalue
ADAUSDC,DOTUSDT,pvalue
1INCHUSDT,RVNUSDT,pvalue
ADAUSDT,DOTUSDT,pvalue
CRVUSDT,SANDUSDT,pvalue
AVAXUSDC,SCRTUSDT,pvalue
HBARUSDT,SANDUSDT,pvalue
AVAXUSDC,EGLDUSDT,pvalue
BATUSDT,XLMUSDT,pvalue
AVAXUSDT,SCRTUSDT,pvalue
AVAXUSDT,EGLDUSDT,pvalue
FILUSDC,XRPEUR,pvalue
FILUSDC,WAVESUSDT,pvalue
DOTUSDC,KAVAUSDT,pvalue
NEARUSDT,XRPEUR,pvalue
EGLDUSDT,GLMRUSDT,pvalue
DOTUSDT,HBARUSDT,pvalue
NEARUSDT,XRPUSDC,pvalue
LUNAUSDT,LUNCUSDT,pvalue
DOTUSDT,KAVAUSDT,pvalue
FILUSDT,XRPEUR,pvalue
NEARUSDT,XRPUSDT,pvalue
AVAXUSDT,GLMRUSDT,pvalue
ATOMUSDT,FILUSDC,pvalue
POLUSDT,RVNUSDT,pvalue
CRVUSDT,SANDUSDC,pvalue
HBARUSDT,NEARUSDT,pvalue
DOTUSDC,HBARUSDT,pvalue
BATUSDT,XLMUSDC,pvalue
AVAXUSDC,GLMRUSDT,pvalue
ONEUSDT,THETAUSDT,pvalue
DOTUSDT,SHIBUSDC,pvalue
CAKEUSDT,GMXUSDT,pvalue
FILUSDC,HBARUSDT,pvalue
AAVEUSDT,POLUSDT,pvalue
ATOMUSDT,FILUSDT,pvalue
KSMUSDT,XLMUSDT,pvalue
ATOMUSDT,SANDUSDC,pvalue
DOTUSDC,SHIBUSDC,pvalue
GMXUSDT,XRPEUR,pvalue
1INCHUSDT,DGBUSDT,pvalue
DOTUSDT,SHIBUSDT,pvalue
GMXUSDT,XRPUSDT,pvalue
PSTAKEUSDT,XDCUSDT,pvalue
CAKEUSDT,XRPUSDT,pvalue
GMXUSDT,XRPUSDC,pvalue
LUNAUSDT,LUNCUSDC,pvalue
DOTUSDT,IMXUSDT,pvalue
ARBUSDC,IMXUSDT,pvalue
AVAXUSDC,THETAUSDT,pvalue
GALAUSDT,THETAUSDT,pvalue
CAKEUSDT,XRPUSDC,pvalue
AVAXUSDT,THETAUSDT,pvalue
DOTUSDC,SHIBUSDT,pvalue
DOTUSDC,IMXUSDT,pvalue
CRVUSDT,WAVESUSDT,pvalue
ARBUSDT,IMXUSDT,pvalue
THETAUSDT,XLMUSDT,pvalue
LUNCUSDT,XRPEUR,pvalue
GLMRUSDT,QTUMUSDT,pvalue
1INCHUSDT,KSMUSDT,pvalue
FETUSDT,THETAUSDT,pvalue
OPUSDT,SNXUSDT,pvalue
ONEUSDT,XLMUSDT,pvalue
FILUSDT,HBARUSDT,pvalue
FILUSDT,XRPUSDT,pvalue
KSMUSDT,NEARUSDT,pvalue
RVNUSDT,XLMUSDT,pvalue
SANDUSDT,SHIBUSDT,pvalue
EGLDUSDT,KSMUSDT,pvalue
MASKUSDT,WLDUSDT,pvalue
FILUSDT,XRPUSDC,pvalue
OPUSDC,SNXUSDT,pvalue
MASKUSDT,WLDUSDC,pvalue
THETAUSDT,XLMUSDC,pvalue
BATUSDT,SANDUSDT,pvalue
GALAUSDT,XLMUSDT,pvalue
ATOMUSDT,SANDUSDT,pvalue
ONEUSDT,ROSEUSDT,pvalue
RVNUSDT,WLDUSDC,pvalue
GALAUSDT,QTUMUSDT,pvalue
AVAXUSDT,NEARUSDT,pvalue
RVNUSDT,WLDUSDT,pvalue
SANDUSDT,SHIBUSDC,pvalue
AVAXUSDC,XLMUSDT,pvalue
SCRTUSDT,XLMUSDT,pvalue
AVAXUSDC,XLMUSDC,pvalue
KSMUSDT,XLMUSDC,pvalue
AVAXUSDC,NEARUSDT,pvalue
FILUSDT,GMXUSDT,pvalue
SCRTUSDT,XLMUSDC,pvalue
AVAXUSDT,XLMUSDT,pvalue
GMXUSDT,XDCUSDT,pvalue
BATUSDT,CAKEUSDT,pvalue
LUNAUSDT,YFIUSDT,pvalue
AVAXUSDT,XLMUSDC,pvalue
DOTUSDT,WLDUSDC,pvalue
AVAXUSDT,GALAUSDT,pvalue
FILUSDC,SHIBUSDT,pvalue
DOTUSDT,WLDUSDT,pvalue
GLMRUSDT,XLMUSDT,pvalue
AVAXUSDC,GALAUSDT,pvalue
DOTUSDC,WLDUSDC,pvalue
FILUSDC,GMXUSDT,pvalue
DOTUSDC,WLDUSDT,pvalue
CAKEUSDT,NEARUSDT,pvalue
AVAXUSDT,ONEUSDT,pvalue
ONEUSDT,XLMUSDC,pvalue
AVAXUSDC,ONEUSDT,pvalue
KSMUSDT,WLDUSDC,pvalue
DOTUSDT,QTUMUSDT,pvalue
QTUMUSDT,XLMUSDT,pvalue
BATUSDT,GALAUSDT,pvalue
LUNCUSDT,XRPUSDT,pvalue
NEXOUSDT,ROSEUSDT,pvalue
NEARUSDT,ROSEUSDT,pvalue
LUNCUSDC,XRPEUR,pvalue
FILUSDC,SHIBUSDC,pvalue
GALAUSDT,XLMUSDC,pvalue
GLMRUSDT,SHIBUSDC,pvalue
NEARUSDT,SCRTUSDT,pvalue
RVNUSDT,XLMUSDC,pvalue
BATUSDT,NEARUSDT,pvalue
POLUSDT,XRPUSDC,pvalue
ALGOUSDT,XRPEUR,pvalue
FETUSDT,QNTUSDT,pvalue
EGLDUSDT,FETUSDT,pvalue
LUNCUSDT,XRPUSDC,pvalue
FETUSDT,XLMUSDT,pvalue
DOTUSDT,THETAUSDT,pvalue
ALGOUSDT,GMXUSDT,pvalue
LUNCUSDT,SANDUSDT,pvalue
MINAUSDT,ZILUSDT,pvalue
QNTUSDT,WLDUSDC,pvalue
DOTUSDC,QTUMUSDT,pvalue
GALAUSDT,GMXUSDT,pvalue
ALGOUSDT,NEARUSDT,pvalue
POLUSDT,XRPUSDT,pvalue
DOTUSDC,THETAUSDT,pvalue
FILUSDT,SHIBUSDT,pvalue
QNTUSDT,WLDUSDT,pvalue
FETUSDT,RVNUSDT,pvalue
AXSUSDT,DOTUSDT,pvalue
GLMRUSDT,SHIBUSDT,pvalue
FLOWUSDT,GRTUSDT,pvalue
GLMRUSDT,XLMUSDC,pvalue
BATUSDT,LUNAUSDT,pvalue
AXSUSDT,DOTUSDC,pvalue
CAKEUSDT,HBARUSDT,pvalue
POLUSDT,QNTUSDT,pvalue
ORDIUSDT,SATSUSDT,pvalue
ROSEUSDT,SCRTUSDT,pvalue
POLUSDT,SHIBUSDC,pvalue
DOTUSDT,XDCUSDT,pvalue
QTUMUSDT,XLMUSDC,pvalue
FILUSDC,QTUMUSDT,pvalue
FETUSDT,XLMUSDC,pvalue
FILUSDT,LUNCUSDT,pvalue
AVAXUSDT,BATUSDT,pvalue
DOTUSDC,XDCUSDT,pvalue
FILUSDT,SHIBUSDC,pvalue
1INCHUSDT,FLOWUSDT,pvalue
AVAXUSDC,BATUSDT,pvalue
DOTUSDC,GRTUSDT,pvalue
POLUSDT,SHIBUSDT,pvalue
EGLDUSDT,RVNUSDT,pvalue
ATOMUSDT,CAKEUSDT,pvalue
EGLDUSDT,ONEUSDT,pvalue
FILUSDC,LUNCUSDT,pvalue
AVAXUSDT,DOTUSDT,pvalue
1INCHUSDT,POLUSDT,pvalue
DOTUSDT,GRTUSDT,pvalue
ATOMUSDT,GALAUSDT,pvalue
RUNEUSDT,WBTCUSDT,pvalue
AVAXUSDT,DOTUSDC,pvalue
DOTUSDT,FLOWUSDT,pvalue
AVAXUSDC,DOTUSDT,pvalue
DOTUSDC,FLOWUSDT,pvalue
FETUSDT,SCRTUSDT,pvalue
ATOMUSDT,AVAXUSDT,pvalue
ATOMUSDT,AVAXUSDC,pvalue
FILUSDT,QTUMUSDT,pvalue
AVAXUSDC,DOTUSDC,pvalue
1INCHUSDT,XRPUSDT,pvalue
ATOMUSDT,FETUSDT,pvalue
BTCUSDC,RUNEUSDT,pvalue
BTCUSDT,RUNEUSDT,pvalue
FILUSDC,XLMUSDT,pvalue
BELUSDT,FILUSDC,pvalue
BELUSDT,FILUSDT,pvalue
