s1,s2,reason
ETHUSDC,ETHUSDT,pvalue
BTCUSDC,BTCUSDT,pvalue
SOLUSDC,SOLUSDT,pvalue
GALAUSDT,SANDUSDT,pvalue
EGLDUSDT,WLDUSDC,pvalue
ANKRUSDT,ONEUSDT,pvalue
EGLDUSDT,WLDUSDT,pvalue
EGLDUSDT,GRTUSDT,pvalue
QNTUSDT,THETAUSDT,pvalue
SANDUSDT,SUSHIUSDT,pvalue
THETAUSDT,WAXPUSDT,pvalue
SANDUSDC,SUSHIUSDT,pvalue
ADAEUR,XLMUSDT,pvalue
POLUSDT,SANDUSDT,pvalue
ANKRUSDT,GRTUSDT,pvalue
POLUSDT,SANDUSDC,pvalue
CRVUSDT,ONEUSDT,pvalue
ADAEUR,XLMUSDC,pvalue
ADAEUR,TWTUSDT,pvalue
FILUSDC,ICXUSDT,pvalue
LRCUSDT,OMGUSDT,pvalue
FILUSDT,ICXUSDT,pvalue
ICXUSDT,THETAUSDT,pvalue
ADAEUR,SHIBUSDT,pvalue
EGLDUSDT,ICXUSDT,pvalue
KAVAUSDT,OMGUSDT,pvalue
KAVAUSDT,SANDUSDC,pvalue
ALGOUSDT,DGBUSDT,pvalue
AVAXUSDC,XLMUSDC,pvalue
EGLDUSDT,GALAUSDT,pvalue
KSMUSDT,OMGUSDT,pvalue
KAVAUSDT,QTUMUSDT,pvalue
AVAXUSDC,XLMUSDT,pvalue
AVAXUSDT,XLMUSDC,pvalue
AVAXUSDT,XLMUSDT,pvalue
AVAXUSDC,DGBUSDT,pvalue
AXSUSDT,MANAUSDC,pvalue
KAVAUSDT,SANDUSDT,pvalue
ALGOUSDT,ONEUSDT,pvalue
AVAXUSDT,DGBUSDT,pvalue
OMGUSDT,ZILUSDT,pvalue
AXSUSDT,MANAUSDT,pvalue
ALGOUSDT,GRTUSDT,pvalue
AVAXUSDC,NEARUSDT,pvalue
IMXUSDT,TWTUSDT,pvalue
AVAXUSDC,SANDUSDT,pvalue
AVAXUSDT,SANDUSDT,pvalue
ADAUSDT,TWTUSDT,pvalue
OMGUSDT,ONEUSDT,pvalue
ALGOUSDT,ANKRUSDT,pvalue
AVAXUSDT,NEARUSDT,pvalue
CRVUSDT,POLUSDT,pvalue
ACHUSDT,MANAUSDT,pvalue
AVAXUSDT,SANDUSDC,pvalue
DOTUSDT,XLMUSDT,pvalue
QNTUSDT,WLDUSDC,pvalue
JASMYUSDT,WLDUSDC,pvalue
DOTUSDC,XLMUSDT,pvalue
ADAUSDC,TWTUSDT,pvalue
DOTUSDT,XLMUSDC,pvalue
JASMYUSDT,WLDUSDT,pvalue
ALGOUSDT,THETAUSDT,pvalue
DOTUSDC,XLMUSDC,pvalue
KAVAUSDT,ZILUSDT,pvalue
GRTUSDT,SANDUSDC,pvalue
ICXUSDT,WLDUSDC,pvalue
ICXUSDT,WLDUSDT,pvalue
MANAUSDC,SANDUSDT,pvalue
FILUSDT,HOOKUSDT,pvalue
ANKRUSDT,LRCUSDT,pvalue
ETCUSDT,MNTUSDT,pvalue
HOOKUSDT,THETAUSDT,pvalue
POLUSDT,QTUMUSDT,pvalue
SANDUSDT,UNIUSDT,pvalue
GRTUSDT,SANDUSDT,pvalue
ETCUSDT,MNTUSDC,pvalue
ALGOUSDT,LRCUSDT,pvalue
MANAUSDC,SPELLUSDT,pvalue
KAVAUSDT,SPELLUSDT,pvalue
MANAUSDC,SANDUSDC,pvalue
LRCUSDT,SPELLUSDT,pvalue
ALGOUSDT,SANDUSDC,pvalue
GALAUSDT,SPELLUSDT,pvalue
EGLDUSDT,OMGUSDT,pvalue
BELUSDT,RVNUSDT,pvalue
GALAUSDT,ZILUSDT,pvalue
GLMRUSDT,RVNUSDT,pvalue
MANAUSDT,SANDUSDT,pvalue
AXSUSDT,LRCUSDT,pvalue
HOOKUSDT,WLDUSDC,pvalue
GRTUSDT,QTUMUSDT,pvalue
JASMYUSDT,SUSHIUSDT,pvalue
SUSHIUSDT,ZILUSDT,pvalue
KSMUSDT,ONEUSDT,pvalue
HOOKUSDT,WLDUSDT,pvalue
