s1,s2,reason
ETHUSDC,ETHUSDT,pvalue
SOLEUR,SOLUSDC,pvalue
SOLEUR,SOLUSDT,pvalue
LTCEUR,LTCUSDC,pvalue
LTCEUR,LTCUSDT,pvalue
ETHEUR,ETHUSDC,pvalue
ETHEUR,ETHUSDT,pvalue
BTCEUR,BTCUSDC,pvalue
BTCEUR,BTCUSDT,pvalue
BTCEUR,WBTCUSDT,pvalue
DOGEUSDC,OMGUSDT,pvalue
DOGEUSDT,OMGUSDT,pvalue
DOGEUSDT,EGLDUSDT,pvalue
ALGOUSDT,DOGEUSDC,pvalue
ALGOUSDT,DOGEEUR,pvalue
ATOMUSDT,MANAUSDC,pvalue
DOGEUSDC,EGLDUSDT,pvalue
DOGEEUR,OMGUSDT,pvalue
ALGOUSDT,EGLDUSDT,pvalue
ALGOUSDT,DOGEUSDT,pvalue
LUNAUSDT,MANAUSDC,pvalue
ATOMUSDT,GALAUSDT,pvalue
DOTUSDC,GALAUSDT,pvalue
DOTUSDT,GALAUSDT,pvalue
DYDXUSDT,TWTUSDT,pvalue
DOGEEUR,EGLDUSDT,pvalue
FLOKIUSDT,XRPEUR,pvalue
AVAXUSDC,KSMUSDT,pvalue
AVAXUSDT,KSMUSDT,pvalue
LUNAUSDT,SANDUSDT,pvalue
DOGEUSDC,XRPEUR,pvalue
ADAEUR,XRPUSDC,pvalue
LUNAUSDT,SANDUSDC,pvalue
DOGEUSDC,ZILUSDT,pvalue
ADAEUR,XRPUSDT,pvalue
OMGUSDT,XRPUSDC,pvalue
DOGEUSDT,ZILUSDT,pvalue
DOGEUSDT,SPELLUSDT,pvalue
DOGEUSDC,SPELLUSDT,pvalue
APEUSDC,DOGEUSDT,pvalue
OMGUSDT,XRPUSDT,pvalue
DOGEUSDT,XRPEUR,pvalue
ADAUSDT,XRPUSDC,pvalue
ADAUSDC,XRPUSDC,pvalue
EGLDUSDT,SPELLUSDT,pvalue
ADAUSDT,XRPUSDT,pvalue
APEUSDC,DOGEUSDC,pvalue
AVAXUSDT,SANDUSDT,pvalue
AVAXUSDC,SANDUSDT,pvalue
ADAUSDC,XRPUSDT,pvalue
OMGUSDT,XRPEUR,pvalue
EGLDUSDT,WAXPUSDT,pvalue
DGBUSDT,XRPEUR,pvalue
AVAXUSDT,GALAUSDT,pvalue
AVAXUSDC,GALAUSDT,pvalue
DOGEEUR,ZILUSDT,pvalue
OMGUSDT,RVNUSDT,pvalue
DGBUSDT,XRPUSDC,pvalue
ADAEUR,XRPEUR,pvalue
DGBUSDT,XRPUSDT,pvalue
EGLDUSDT,FLOKIUSDT,pvalue
ATOMUSDT,SANDUSDT,pvalue
OMGUSDT,XEMUSDT,pvalue
ATOMUSDT,SANDUSDC,pvalue
LRCUSDT,XLMUSDT,pvalue
DGBUSDT,EGLDUSDT,pvalue
DOGEEUR,SPELLUSDT,pvalue
ETHEUR,MNTUSDT,pvalue
APEUSDT,EGLDUSDT,pvalue
ATOMUSDT,LUNAUSDT,pvalue
ANKRUSDT,EGLDUSDT,pvalue
LRCUSDT,XLMUSDC,pvalue
ETHEUR,MNTUSDC,pvalue
FIDAUSDT,MANAUSDT,pvalue
VRAUSDT,WAXPUSDT,pvalue
FIDAUSDT,MANAUSDC,pvalue
APEUSDC,EGLDUSDT,pvalue
ALGOUSDT,XRPUSDC,pvalue
EGLDUSDT,ZILUSDT,pvalue
WAXPUSDT,XRPUSDC,pvalue
ALGOUSDT,XRPUSDT,pvalue
ALGOUSDT,XRPEUR,pvalue
COMPUSDT,TWTUSDT,pvalue
METHUSDT,MNTUSDT,pvalue
ALGOUSDT,ZILUSDT,pvalue
SUSHIUSDT,XRPUSDC,pvalue
DOTBTC,TOKENUSDT,pvalue
FLOWUSDT,GALAUSDT,pvalue
METHUSDT,MNTUSDC,pvalue
ETHDAI,MNTUSDT,pvalue
SUSHIUSDT,XLMUSDT,pvalue
ETCUSDT,ETHUSDT,pvalue
DOGEUSDT,JASMYUSDT,pvalue
ETHDAI,MNTUSDC,pvalue
SUSHIUSDT,XRPUSDT,pvalue
ETHUSDT,RPLUSDT,pvalue
WAXPUSDT,XRPUSDT,pvalue
KCSUSDT,LUNAUSDT,pvalue
BELUSDT,RVNUSDT,pvalue
ETHUSDC,RPLUSDT,pvalue
ANKRUSDT,DOMEUSDT,pvalue
ETCUSDT,ETHUSDC,pvalue
APEUSDC,WLDUSDC,pvalue
APEUSDC,WLDUSDT,pvalue
ADAUSDT,XRPEUR,pvalue
ETHEUR,STETHUSDT,pvalue
APEUSDT,WLDUSDC,pvalue
APEUSDT,WLDUSDT,pvalue
ETHUSDT,MNTUSDT,pvalue
SUSHIUSDT,XLMUSDC,pvalue
LRCUSDT,TWTUSDT,pvalue
DOGEEUR,KAVAUSDT,pvalue
ETHUSDC,MNTUSDT,pvalue
ETCUSDT,METHUSDT,pvalue
ADAUSDC,XRPEUR,pvalue
CRVUSDT,DYDXUSDT,pvalue
BELUSDT,DOGEUSDC,pvalue
DOGEUSDC,JASMYUSDT,pvalue
ETHUSDT,MNTUSDC,pvalue
ETHUSDC,MNTUSDC,pvalue
ALGOBTC,DOMEUSDT,pvalue
ADAUSDC,LRCUSDT,pvalue
AVAXUSDC,SOLEUR,pvalue
ADAUSDT,LRCUSDT,pvalue
AVAXUSDT,SOLEUR,pvalue
DOMEUSDT,SPELLUSDT,pvalue
ADAEUR,HBARUSDT,pvalue
FIDAUSDT,SANDUSDT,pvalue
BELUSDT,DOGEEUR,pvalue
ATOMUSDT,DYDXUSDT,pvalue
APEUSDT,DOGEEUR,pvalue
FIDAUSDT,SANDUSDC,pvalue
ETCUSDT,ETHDAI,pvalue
RPLUSDT,STETHUSDT,pvalue
METHUSDT,RPLUSDT,pvalue
APEUSDC,DOGEEUR,pvalue
CAPSUSDT,FMCUSDT,pvalue
ETCUSDT,ETHEUR,pvalue
EGLDUSDT,KAVAUSDT,pvalue
BELUSDT,BICOUSDT,pvalue
CHZUSDT,RVNUSDT,pvalue
ALGOUSDT,XEMUSDT,pvalue
DOGEUSDT,VRAUSDT,pvalue
ADAUSDC,HBARUSDT,pvalue
RVNUSDT,ZILUSDT,pvalue
WAXPUSDT,XRPEUR,pvalue
SUSHIUSDT,XRPEUR,pvalue
CHZUSDC,RVNUSDT,pvalue
ADAUSDT,HBARUSDT,pvalue
APEUSDC,DOMEUSDT,pvalue
RVNUSDT,SPELLUSDT,pvalue
THETAUSDT,WAXPUSDT,pvalue
CRVUSDT,VRAUSDT,pvalue
APEUSDT,DOMEUSDT,pvalue
BELUSDT,CHZUSDT,pvalue
BELUSDT,CHZUSDC,pvalue
ANKRUSDT,XRPUSDC,pvalue
ETCUSDT,MNTUSDT,pvalue
SPELLUSDT,XRPUSDC,pvalue
FLOWUSDT,OMGUSDT,pvalue
DYDXUSDT,IMXUSDT,pvalue
ACHUSDT,XRPUSDC,pvalue
DOTUSDT,LUNAUSDT,pvalue
ETCUSDT,MNTUSDC,pvalue
DOTUSDC,LUNAUSDT,pvalue
DOGEUSDC,VRAUSDT,pvalue
SPELLUSDT,XRPUSDT,pvalue
FIDAUSDT,KCSUSDT,pvalue
KAVAUSDT,XRPUSDC,pvalue
XEMUSDT,ZILUSDT,pvalue
ANKRUSDT,WLDUSDC,pvalue
MANAUSDT,ONEUSDT,pvalue
APEUSDC,DYDXUSDT,pvalue
ANKRUSDT,WLDUSDT,pvalue
ANKRUSDT,XRPUSDT,pvalue
AVAXUSDT,LUNAUSDT,pvalue
BICOUSDT,TOKENUSDT,pvalue
ACHUSDT,XRPUSDT,pvalue
BICOUSDT,MANAUSDT,pvalue
AVAXUSDC,LUNAUSDT,pvalue
XRPUSDC,ZILUSDT,pvalue
APEUSDT,DYDXUSDT,pvalue
BICOUSDT,MANAUSDC,pvalue
ADAUSDT,DYDXUSDT,pvalue
SANDUSDT,WLDUSDT,pvalue
SANDUSDT,WLDUSDC,pvalue
ADAUSDC,DYDXUSDT,pvalue
KAVAUSDT,XRPUSDT,pvalue
ADAUSDC,XLMUSDT,pvalue
POLUSDT,XRPUSDC,pvalue
FLOWUSDT,JASMYUSDT,pvalue
GALAUSDT,MANAUSDC,beta_out_of_range (0.07)
GALAUSDT,MANAUSDT,beta_out_of_range (0.07)
DGBUSDT,FLOKIUSDT,beta_out_of_range (247.75)
GALAUSDT,SANDUSDT,beta_out_of_range (0.06)
SPELLUSDT,ZILUSDT,beta_out_of_range (0.03)
GALAUSDT,SANDUSDC,beta_out_of_range (0.06)
FLOKIUSDT,OMGUSDT,beta_out_of_range (0.00)
AXSUSDT,MANAUSDT,beta_out_of_range (16.81)
DOGEEUR,FLOKIUSDT,beta_out_of_range (1654.72)
AXSUSDT,MANAUSDC,beta_out_of_range (16.82)
DOGEUSDC,FLOKIUSDT,beta_out_of_range (1943.72)
AVAXUSDT,GLMRUSDT,beta_out_of_range (74.83)
AVAXUSDC,GLMRUSDT,beta_out_of_range (74.78)
AXSUSDT,GALAUSDT,beta_out_of_range (243.09)
BELUSDT,SPELLUSDT,beta_out_of_range (946.04)
DOTBTC,MANABTC,beta_out_of_range (13.88)
DOGEUSDT,FLOKIUSDT,beta_out_of_range (1945.65)
ANKRUSDT,OMGUSDT,beta_out_of_range (0.03)
DGBUSDT,OMGUSDT,beta_out_of_range (0.01)
AXSUSDT,SANDUSDT,beta_out_of_range (14.70)
OMGUSDT,WAXPUSDT,beta_out_of_range (14.41)
OMGUSDT,ZILUSDT,beta_out_of_range (38.38)
AXSUSDT,SANDUSDC,beta_out_of_range (14.67)
OMGUSDT,SPELLUSDT,beta_out_of_range (1276.09)
ACHUSDT,TWTUSDT,beta_out_of_range (0.02)
APEUSDC,WAXPUSDT,beta_out_of_range (27.05)
DOTUSDC,MANAUSDT,beta_out_of_range (13.71)
DOTUSDT,MANAUSDT,beta_out_of_range (13.72)
GALAUSDT,LUNAUSDT,beta_out_of_range (0.03)
APEUSDT,WAXPUSDT,beta_out_of_range (27.00)
DOTUSDC,MANAUSDC,beta_out_of_range (13.72)
DOTUSDT,MANAUSDC,beta_out_of_range (13.73)
ANKRUSDT,SPELLUSDT,beta_out_of_range (38.13)
BELUSDT,ZILUSDT,beta_out_of_range (28.28)
SPELLUSDT,WAXPUSDT,beta_out_of_range (0.01)
ANKRUSDT,APEUSDC,beta_out_of_range (0.02)
LUNAUSDT,LUNCUSDT,beta_out_of_range (6849.20)
QNTUSDT,SANDUSDT,beta_out_of_range (210.66)
QNTUSDT,SANDUSDC,beta_out_of_range (210.21)
ANKRUSDT,APEUSDT,beta_out_of_range (0.02)
ACHUSDT,FLOWUSDT,beta_out_of_range (0.02)
ATOMUSDT,MANAUSDT,beta_out_of_range (16.29)
ACHUSDT,MANAUSDC,beta_out_of_range (0.04)
ALGOUSDT,FLOKIUSDT,beta_out_of_range (6913.07)
ACHUSDT,MANAUSDT,beta_out_of_range (0.04)
GLMRUSDT,KSMUSDT,beta_out_of_range (0.01)
DOTBTC,SANDBTC,beta_out_of_range (12.15)
DOTUSDT,SANDUSDT,beta_out_of_range (12.01)
DOTUSDC,SANDUSDT,beta_out_of_range (12.00)
FLOKIUSDT,XEMUSDT,beta_out_of_range (0.00)
UMAUSDT,ZILUSDT,beta_out_of_range (79.69)
DOTUSDT,SANDUSDC,beta_out_of_range (11.97)
DOTUSDC,SANDUSDC,beta_out_of_range (11.97)
JASMYUSDT,SPELLUSDT,beta_out_of_range (10.99)
LUNAUSDT,LUNCUSDC,beta_out_of_range (6878.69)
GALAUSDT,QNTUSDT,beta_out_of_range (0.00)
GALAUSDT,LUNCUSDT,beta_out_of_range (225.14)
MANAUSDC,QNTUSDT,beta_out_of_range (0.00)
APEUSDC,SPELLUSDT,beta_out_of_range (2404.02)
GALAUSDT,TWTUSDT,beta_out_of_range (0.04)
ACHUSDT,STGUSDT,beta_out_of_range (0.03)
ACHUSDT,BELUSDT,beta_out_of_range (0.03)
MANAUSDT,QNTUSDT,beta_out_of_range (0.00)
ACHUSDT,SPELLUSDT,beta_out_of_range (27.39)
APEUSDT,SPELLUSDT,beta_out_of_range (2400.16)
APEUSDC,ZILUSDT,beta_out_of_range (72.31)
APEUSDT,ZILUSDT,beta_out_of_range (72.19)
LUNCUSDT,MANAUSDC,beta_out_of_range (0.00)
SPELLUSDT,UMAUSDT,beta_out_of_range (0.00)
LUNCUSDT,MANAUSDT,beta_out_of_range (0.00)
LRCUSDT,UNIUSDT,beta_out_of_range (0.05)
ANKRUSDT,BELUSDT,beta_out_of_range (0.04)
FLOKIUSDT,ZILUSDT,beta_out_of_range (0.00)
DGBUSDT,KAVAUSDT,beta_out_of_range (0.01)
ALGOUSDT,DGBUSDT,beta_out_of_range (27.46)
HBARUSDT,WAVESUSDT,beta_out_of_range (0.03)
FLOKIUSDT,KAVAUSDT,beta_out_of_range (0.00)
GALAUSDT,LUNCUSDC,beta_out_of_range (225.96)
AXSUSDT,GLMRUSDT,beta_out_of_range (16.85)
KAVAUSDT,WAXPUSDT,beta_out_of_range (12.19)
LUNAUSDT,USTCUSDT,beta_out_of_range (23.80)
COMPUSDT,DYDXUSDT,beta_out_of_range (16.45)
SANDUSDT,USTCUSDT,beta_out_of_range (13.06)
ACHUSDT,APEUSDC,beta_out_of_range (0.01)
ANKRUSDT,FLOKIUSDT,beta_out_of_range (847.96)
SANDUSDC,USTCUSDT,beta_out_of_range (13.08)
