s1,s2,reason
SOLEUR,SOLUSDC,pvalue
SOLEUR,SOLUSDT,pvalue
LTCEUR,LTCUSDT,pvalue
LTCEUR,LTCUSDC,pvalue
ETHEUR,STETHUSDT,pvalue
ETHEUR,ETHUSDC,pvalue
BTCEUR,BTCUSDC,pvalue
BTCEUR,BTCUSDT,pvalue
ETHEUR,ETHUSDT,pvalue
BTCEUR,WBTCUSDT,pvalue
SUSHIUSDT,XLMUSDT,pvalue
SUSHIUSDT,XLMUSDC,pvalue
APEUSDC,SHIBUSDT,pvalue
LTCEUR,VRAUSDT,pvalue
APEUSDC,SHIBUSDC,pvalue
LTCUSDT,VRAUSDT,pvalue
LTCUSDC,VRAUSDT,pvalue
ADAEUR,NFTUSDT,pvalue
CHZUSDT,MANAUSDC,pvalue
APEUSDT,SHIBUSDT,pvalue
OMGUSDT,SHIBUSDT,pvalue
CHZUSDC,MANAUSDC,pvalue
CHZUSDT,MANAUSDT,pvalue
CHZUSDC,MANAUSDT,pvalue
APEUSDC,DOGEEUR,pvalue
OMGUSDT,SHIBUSDC,pvalue
APEUSDT,SHIBUSDC,pvalue
APEUSDT,DOGEEUR,pvalue
ADAUSDT,VRAUSDT,pvalue
DOGEUSDC,XRPUSDC,pvalue
OMGUSDT,RVNUSDT,pvalue
BATUSDT,SANDUSDC,pvalue
BATUSDT,SANDUSDT,pvalue
ADAUSDC,VRAUSDT,pvalue
DOGEEUR,PYTHUSDT,pvalue
APEUSDC,XRPUSDC,pvalue
LUNAUSDT,MBXUSDT,pvalue
CHZUSDT,SPELLUSDT,pvalue
CHZUSDC,SPELLUSDT,pvalue
DOGEUSDC,XRPEUR,pvalue
DOGEUSDT,XRPEUR,pvalue
ADAEUR,VRAUSDT,pvalue
APEUSDC,XRPUSDT,pvalue
ADAUSDT,NFTUSDT,pvalue
SWEATUSDT,TOKENUSDT,pvalue
HVHUSDT,MBXUSDT,pvalue
DYDXUSDT,GALAUSDT,pvalue
ADAUSDC,NFTUSDT,pvalue
ANKRUSDT,XRPUSDC,pvalue
CHZUSDT,MANABTC,pvalue
ANKRUSDT,XRPUSDT,pvalue
ATOMUSDT,DYDXUSDT,pvalue
RVNUSDT,TOKENUSDT,pvalue
FXSUSDT,STETHUSDT,pvalue
LRCUSDT,XLMUSDC,pvalue
CHZUSDC,MANABTC,pvalue
NFTUSDT,OMGUSDT,pvalue
DOGEUSDT,TOKENUSDT,pvalue
VRAUSDT,XRPBTC,pvalue
ANKRUSDT,TOKENUSDT,pvalue
DOGEUSDC,TOKENUSDT,pvalue
LRCUSDT,XLMUSDT,pvalue
ANKRUSDT,XRPEUR,pvalue
APEUSDT,XRPUSDC,pvalue
POLUSDT,XTZUSDT,pvalue
WAXPUSDT,XRPUSDC,pvalue
ETCUSDT,LRCUSDT,pvalue
OMGUSDT,XRPUSDC,pvalue
CHZUSDT,JASMYUSDT,pvalue
APEUSDT,XRPUSDT,pvalue
VRAUSDT,XRPUSDC,pvalue
CHZUSDT,GALAUSDT,pvalue
WAXPUSDT,XRPUSDT,pvalue
CHZUSDC,GALAUSDT,pvalue
OMGUSDT,XRPUSDT,pvalue
VRAUSDT,XRPUSDT,pvalue
CHZUSDC,JASMYUSDT,pvalue
ADAUSDC,JSTUSDT,pvalue
ADAUSDT,JSTUSDT,pvalue
KCSUSDT,MEMEUSDT,pvalue
BABYDOGEUSDT,DOMEUSDT,pvalue
CRVUSDT,DYDXUSDT,pvalue
CHZUSDT,EGLDUSDT,pvalue
ADAEUR,JSTUSDT,pvalue
ANKRUSDT,NFTUSDT,pvalue
ETHBTC,XLMBTC,pvalue
APEUSDC,LTCEUR,pvalue
LRCUSDT,TWTUSDT,pvalue
EGLDUSDT,ZILUSDT,pvalue
APEUSDC,XRPEUR,pvalue
CHZUSDC,EGLDUSDT,pvalue
ADAUSDT,XRPUSDC,pvalue
APEUSDC,NFTUSDT,pvalue
LUNAUSDT,TOKENUSDT,pvalue
OMGUSDT,XEMUSDT,pvalue
APEUSDC,XEMUSDT,pvalue
ATOMUSDT,ZENUSDT,pvalue
APEUSDT,LTCEUR,pvalue
ADAUSDC,XRPUSDC,pvalue
ETHBTC,LRCUSDT,pvalue
JSTUSDT,WAXPUSDT,pvalue
DOGEEUR,LUNAUSDT,pvalue
MKRUSDT,SEIUSDT,pvalue
DOGEEUR,TOKENUSDT,pvalue
ADAUSDT,XRPUSDT,pvalue
BABYDOGEUSDT,HVHUSDT,pvalue
LTCUSDT,XRPUSDC,pvalue
ADAUSDC,GALAUSDT,pvalue
APEUSDT,NFTUSDT,pvalue
ANKRUSDT,YFIUSDT,pvalue
ADAUSDT,LTCEUR,pvalue
ATOMUSDT,JASMYUSDT,pvalue
DOGEUSDC,NFTUSDT,pvalue
ADAUSDT,GALAUSDT,pvalue
APEUSDT,XEMUSDT,pvalue
ADAUSDC,XRPUSDT,pvalue
LTCEUR,XRPEUR,pvalue
ETHEUR,FXSUSDT,pvalue
LTCEUR,WAXPUSDT,pvalue
KCSUSDT,LUNCUSDT,pvalue
ADAUSDC,LTCEUR,pvalue
APEUSDT,LTCUSDT,pvalue
AXSUSDT,SANDUSDC,pvalue
APEUSDT,LTCUSDC,pvalue
APEUSDC,LTCUSDT,pvalue
DOGEEUR,OMGUSDT,pvalue
APEUSDC,LTCUSDC,pvalue
DOGEUSDT,NFTUSDT,pvalue
ETHUSDC,FXSUSDT,pvalue
DYDXUSDT,ZENUSDT,pvalue
APEXUSDT,ROOTUSDT,pvalue
GALAUSDT,ZENUSDT,pvalue
DOGEUSDC,OMGUSDT,pvalue
LUNAUSDT,TOMIUSDT,pvalue
DOGEUSDC,PYTHUSDT,pvalue
ETHUSDT,FXSUSDT,pvalue
DYDXUSDT,LTCUSDC,pvalue
AXSUSDT,SANDUSDT,pvalue
KCSUSDT,LUNCUSDC,pvalue
KCSUSDT,MBXUSDT,pvalue
DGBUSDT,EGLDUSDT,pvalue
DYDXUSDT,LTCUSDT,pvalue
DOGEUSDT,PYTHUSDT,pvalue
LTCEUR,SHIBUSDT,pvalue
XCADUSDT,ZTXUSDT,pvalue
LTCEUR,OMGUSDT,pvalue
DOGEUSDT,OMGUSDT,pvalue
ADAEUR,LTCEUR,pvalue
GALFTUSDT,XETAUSDT,pvalue
KCSUSDT,PYTHUSDT,pvalue
CHZUSDC,SUSHIUSDT,pvalue
APEUSDT,XRPEUR,pvalue
APEUSDT,JSTUSDT,pvalue
LTCEUR,SHIBUSDC,pvalue
OASUSDT,WWYUSDT,pvalue
ADAUSDT,LTCUSDT,pvalue
APEUSDC,JSTUSDT,pvalue
MANAUSDT,SANDBTC,pvalue
LTCUSDT,WAXPUSDT,pvalue
SHIBUSDT,VRAUSDT,pvalue
LTCUSDC,WAXPUSDT,pvalue
C98USDT,GLMRUSDT,pvalue
ADAUSDT,LTCUSDC,pvalue
MANAUSDT,SANDUSDT,pvalue
ADAUSDC,LTCUSDT,pvalue
JASMYUSDT,UMAUSDT,pvalue
ADAUSDC,LTCUSDC,pvalue
SHIBUSDC,VRAUSDT,pvalue
MANAUSDC,SANDUSDT,pvalue
WAXPUSDT,XRPEUR,pvalue
ETCUSDT,ETHUSDT,pvalue
GALAUSDT,TWTUSDT,pvalue
DOGEUSDC,VRAUSDT,pvalue
APEUSDC,TOKENUSDT,pvalue
DOGEUSDT,LUNAUSDT,pvalue
BELUSDT,SPELLUSDT,pvalue
RVNUSDT,VRAUSDT,pvalue
APEUSDC,MVLUSDT,pvalue
EGLDUSDT,TWTUSDT,pvalue
DOGEUSDC,LUNAUSDT,pvalue
APEXUSDC,ROOTUSDT,pvalue
CBKUSDT,PYTHUSDT,pvalue
DOGEUSDT,VRAUSDT,pvalue
KAVAUSDT,XLMUSDT,pvalue
EGLDUSDT,MANAUSDC,pvalue
LUNAUSDT,SWEATUSDT,pvalue
DOMEUSDT,SWEATUSDT,pvalue
JTOUSDT,KUBUSDT,pvalue
COMPUSDT,TWTUSDT,pvalue
EGLDUSDT,MANAUSDT,pvalue
DOGEUSDC,MVLUSDT,pvalue
MANAUSDT,SANDUSDC,pvalue
ANKRUSDT,MVLUSDT,pvalue
GLMRUSDT,KSMUSDT,pvalue
APEUSDT,TOKENUSDT,pvalue
BELUSDT,NFTUSDT,pvalue
MANAUSDC,SANDUSDC,pvalue
OMGUSDT,XRPEUR,pvalue
KAVAUSDT,XLMUSDC,pvalue
DOGEUSDT,MVLUSDT,pvalue
LTCUSDT,OMGUSDT,pvalue
ETCUSDT,ETHUSDC,pvalue
KSMUSDT,MOVRUSDT,pvalue
DOGEEUR,LUNCUSDT,pvalue
CRVUSDT,XLMUSDT,pvalue
ARBUSDT,SEIUSDT,pvalue
LTCUSDC,OMGUSDT,pvalue
GLMRUSDT,MOVRUSDT,pvalue
ARBUSDC,SEIUSDT,pvalue
JSTUSDT,OMGUSDT,pvalue
CRVUSDT,GALAUSDT,pvalue
ADAEUR,GALAUSDT,pvalue
DOGEEUR,LUNCUSDC,pvalue
AFCUSDT,TOKENUSDT,pvalue
VRAUSDT,XEMUSDT,pvalue
JTOUSDT,MBXUSDT,pvalue
CBKUSDT,MEMEUSDT,pvalue
RPKUSDT,RSS3USDT,pvalue
KCSUSDT,LUNAUSDT,pvalue
CRVUSDT,XLMUSDC,pvalue
LTCEUR,RVNUSDT,pvalue
ADAUSDT,JASMYUSDT,pvalue
DOGEUSDC,LTCEUR,pvalue
ADAEUR,XRPEUR,pvalue
COMPUSDT,ETCUSDT,pvalue
ADAUSDC,JASMYUSDT,pvalue
APEUSDT,MVLUSDT,pvalue
ONEUSDT,XTZUSDT,pvalue
FTTUSDT,JTOUSDT,pvalue
DOGEUSDT,LTCEUR,pvalue
EGLDUSDT,ENJUSDT,pvalue
HVHUSDT,KCSUSDT,pvalue
BICOUSDT,MANAUSDT,pvalue
KAVAUSDT,POLUSDT,pvalue
VRAUSDT,XRPEUR,pvalue
DYDXUSDT,TWTUSDT,pvalue
CRVUSDT,FXSUSDT,pvalue
DOGEEUR,VRAUSDT,pvalue
ALGOUSDT,JSTUSDT,pvalue
FLOKIUSDT,TOKENUSDT,pvalue
BELUSDT,JSTUSDT,pvalue
INTERUSDT,TOKENUSDT,pvalue
MKRUSDT,SDUSDT,pvalue
LINKUSDT,LRCUSDT,pvalue
CHZUSDT,VRTXUSDT,pvalue
LINKUSDC,LRCUSDT,pvalue
JTOUSDT,LUNCUSDT,pvalue
JSTUSDT,SHIBUSDT,pvalue
DOGEEUR,KCSUSDT,pvalue
MANABTC,ZENUSDT,pvalue
CHZUSDC,VRTXUSDT,pvalue
LTCUSDT,SHIBUSDT,pvalue
TOKENUSDT,WAXPUSDT,pvalue
JSTUSDT,SHIBUSDC,pvalue
ETCUSDT,ETHDAI,pvalue
CHZUSDT,OMGUSDT,pvalue
APEUSDT,PYTHUSDT,pvalue
LTCUSDC,SHIBUSDT,pvalue
ARUSDT,CHZUSDT,pvalue
ARUSDT,CHZUSDC,pvalue
AFCUSDT,TOMIUSDT,pvalue
DYDXUSDT,LTCEUR,pvalue
JTOUSDT,LUNCUSDC,pvalue
ETHUSDT,LINKUSDC,pvalue
SOLBTC,SOLUSDT,beta_out_of_range (0.00)
SOLBTC,SOLUSDC,beta_out_of_range (0.00)
APEUSDC,WAXPUSDT,beta_out_of_range (26.32)
APEUSDT,WAXPUSDT,beta_out_of_range (26.31)
SOLBTC,SOLEUR,beta_out_of_range (0.00)
GALAUSDT,MANAUSDT,beta_out_of_range (0.07)
GALAUSDT,MANAUSDC,beta_out_of_range (0.07)
MANABTC,MANAUSDT,beta_out_of_range (0.00)
MANABTC,MANAUSDC,beta_out_of_range (0.00)
DOGEUSDC,FLOKIUSDT,beta_out_of_range (2116.05)
DOGEUSDT,FLOKIUSDT,beta_out_of_range (2120.88)
DOTBTC,DOTUSDT,beta_out_of_range (0.00)
DOTBTC,DOTUSDC,beta_out_of_range (0.00)
APEUSDC,RVNUSDT,beta_out_of_range (95.08)
OMGUSDT,WAXPUSDT,beta_out_of_range (14.00)
