s1,s2,reason
SOLEUR,SOLUSDC,pvalue
SOLEUR,SOLUSDT,pvalue
ADAEUR,ADAUSDT,pvalue
ETHEUR,ETHUSDT,pvalue
ETHEUR,ETHUSDC,pvalue
ETHEUR,STETHUSDT,pvalue
XAVAUSDT,ZTXUSDT,pvalue
XRPEUR,XRPUSDC,pvalue
XRPEUR,XRPUSDT,pvalue
BTCEUR,WBTCUSDT,pvalue
BTCEUR,BTCUSDT,pvalue
BTCEUR,BTCUSDC,pvalue
ALGOBTC,ALGOUSDT,pvalue
ALGOUSDT,SANDUSDT,pvalue
ALGOUSDT,SANDUSDC,pvalue
LTCEUR,LTCUSDC,pvalue
LTCEUR,LTCUSDT,pvalue
ETHDAI,GLMRUSDT,pvalue
ETHUSDT,GLMRUSDT,pvalue
ETHUSDC,GLMRUSDT,pvalue
GLMRUSDT,STETHUSDT,pvalue
IMXUSDT,OASUSDT,pvalue
GALAUSDT,HBARUSDT,pvalue
MANAUSDC,SANDUSDC,pvalue
MANAUSDT,SANDUSDC,pvalue
KSMUSDT,XTZUSDT,pvalue
BONKUSDT,ZTXUSDT,pvalue
MANAUSDC,SANDUSDT,pvalue
MANAUSDT,SANDUSDT,pvalue
SISUSDT,XAVAUSDT,pvalue
ETHUSDT,GALAUSDT,pvalue
BONKUSDT,HNTUSDT,pvalue
ETHUSDC,GALAUSDT,pvalue
DOTUSDT,HBARUSDT,pvalue
DOTUSDC,HBARUSDT,pvalue
ETHDAI,GALAUSDT,pvalue
GALAUSDT,STETHUSDT,pvalue
BONKUSDT,SISUSDT,pvalue
AVAXUSDC,OASUSDT,pvalue
KASTAUSDT,MDAOUSDT,pvalue
BEAMUSDT,DOGEEUR,pvalue
BEAMUSDT,DOGEUSDC,pvalue
AVAXUSDT,OASUSDT,pvalue
BEAMUSDT,DOGEUSDT,pvalue
WAVESUSDT,XTZUSDT,pvalue
BTCEUR,DOGEEUR,pvalue
ADAUSDC,SFUNDUSDT,pvalue
ADAUSDT,SFUNDUSDT,pvalue
ATOMUSDT,SOLEUR,pvalue
DOGEUSDT,WBTCUSDT,pvalue
IMXUSDT,SNXUSDT,pvalue
CRVUSDT,ENSUSDT,pvalue
DOGEUSDC,WBTCUSDT,pvalue
CHZUSDT,LTCUSDC,pvalue
BELUSDT,RVNUSDT,pvalue
BTCBRZ,DOGEEUR,pvalue
CHZUSDT,LTCUSDT,pvalue
ALGOUSDT,PSGUSDT,pvalue
APTUSDC,ONEUSDT,pvalue
CHZUSDC,LTCUSDC,pvalue
APTUSDT,ONEUSDT,pvalue
CHZUSDC,LTCUSDT,pvalue
BTCUSDC,DOGEUSDT,pvalue
BTCUSDC,DOGEUSDC,pvalue
BTCUSDT,DOGEUSDT,pvalue
ETHEUR,GLMRUSDT,pvalue
FIDAUSDT,SFUNDUSDT,pvalue
BTCUSDT,DOGEUSDC,pvalue
BTCDAI,DOGEUSDT,pvalue
BTCDAI,DOGEUSDC,pvalue
ADAUSDC,DOTUSDC,pvalue
ETHUSDT,FXSUSDT,pvalue
ETHUSDC,FXSUSDT,pvalue
DOGEUSDC,WEMIXUSDT,pvalue
DOGEUSDT,WEMIXUSDT,pvalue
ADAUSDT,DOTUSDC,pvalue
AVAXUSDT,SFUNDUSDT,pvalue
BICOUSDT,GALAUSDT,pvalue
DOTUSDT,MANAUSDC,pvalue
ADAUSDC,DOTUSDT,pvalue
DOTUSDT,RVNUSDT,pvalue
BTCBRZ,DOGEUSDT,pvalue
BTCBRZ,DOGEUSDC,pvalue
FXSUSDT,STETHUSDT,pvalue
AVAXUSDC,SFUNDUSDT,pvalue
BONKUSDT,SFUNDUSDT,pvalue
ADAUSDT,DOTUSDT,pvalue
DOTUSDT,MANAUSDT,pvalue
DOTUSDC,RVNUSDT,pvalue
DOTUSDC,MANAUSDC,pvalue
BEAMUSDT,BTCBRZ,pvalue
DOTUSDC,MANAUSDT,pvalue
DOGEEUR,ORDIUSDT,pvalue
BEAMUSDT,SCUSDT,pvalue
KSMUSDT,ZILUSDT,pvalue
ALGOUSDT,AVAXUSDT,pvalue
DOGEUSDC,SCUSDT,pvalue
DOGEUSDT,SCUSDT,pvalue
CRVUSDT,XTZUSDT,pvalue
GALAUSDT,KDAUSDT,pvalue
ALGOUSDT,AVAXUSDC,pvalue
ALGOUSDT,SFUNDUSDT,pvalue
GSWIFTUSDT,SEIUSDT,pvalue
GLMRUSDT,HBARUSDT,pvalue
ADAUSDC,MDAOUSDT,pvalue
ATOMUSDT,SOLUSDC,pvalue
DOGEEUR,WEMIXUSDT,pvalue
ATOMUSDT,SOLUSDT,pvalue
LUNCUSDC,STXUSDT,pvalue
LUNCUSDT,STXUSDT,pvalue
BTCBRZ,ORDIUSDT,pvalue
BTCEUR,ORDIUSDT,pvalue
INTERUSDT,MNTUSDT,pvalue
MDAOUSDT,ZTXUSDT,pvalue
MEEUSDT,XAVAUSDT,pvalue
FLRUSDT,KASTAUSDT,pvalue
INTERUSDT,MNTUSDC,pvalue
FLOWUSDT,ZILUSDT,pvalue
LTCUSDC,ONEUSDT,pvalue
SOLUSDT,THETAUSDT,pvalue
LTCUSDT,ONEUSDT,pvalue
SOLUSDC,THETAUSDT,pvalue
DOGEEUR,SHIBUSDC,pvalue
BLURUSDT,CTCUSDT,pvalue
DOGEEUR,SHIBUSDT,pvalue
NEXOUSDT,SOLEUR,pvalue
EGLDUSDT,HBARUSDT,pvalue
KSMUSDT,LTCUSDC,pvalue
BTCEUR,DOGEUSDT,pvalue
BTCEUR,DOGEUSDC,pvalue
KAVAUSDT,THETAUSDT,pvalue
MDAOUSDT,XAVAUSDT,pvalue
SFUNDUSDT,XCADUSDT,pvalue
KSMUSDT,LTCUSDT,pvalue
AVAXUSDT,SCUSDT,pvalue
FIDAUSDT,WEMIXUSDT,pvalue
DOTUSDC,PSGUSDT,pvalue
AVAXUSDC,SCUSDT,pvalue
ADAUSDC,ALGOBTC,pvalue
DOTUSDT,PSGUSDT,pvalue
GALAUSDT,ICPUSDC,pvalue
GALAUSDT,ICPUSDT,pvalue
MDAOUSDT,SISUSDT,pvalue
ADAUSDT,ALGOBTC,pvalue
COMPUSDT,WAVESUSDT,pvalue
EGLDUSDT,MANAUSDC,pvalue
ADAEUR,BONKUSDT,pvalue
ADAEUR,SFUNDUSDT,pvalue
EGLDUSDT,MANAUSDT,pvalue
KASTAUSDT,XAVAUSDT,pvalue
ATOMUSDT,XTZUSDT,pvalue
ADAEUR,XAVAUSDT,pvalue
DOGEUSDC,ORDIUSDT,pvalue
ETHUSDT,FLOWUSDT,pvalue
ETHUSDC,FLOWUSDT,pvalue
DOGEUSDT,ORDIUSDT,pvalue
AXSUSDT,GALAUSDT,pvalue
ETCUSDT,OPUSDC,pvalue
ETCUSDT,OPUSDT,pvalue
BOBAUSDT,PSTAKEUSDT,pvalue
GLMRUSDT,MANAUSDC,pvalue
SOLEUR,UMAUSDT,pvalue
GALAUSDT,IMXUSDT,pvalue
ETCUSDT,GLMRUSDT,pvalue
FILUSDC,XTZUSDT,pvalue
DOTUSDT,SANDUSDC,beta_out_of_range (14.29)
DOTUSDT,SANDUSDT,beta_out_of_range (14.30)
DOTUSDC,SANDUSDC,beta_out_of_range (14.29)
DOTUSDC,SANDUSDT,beta_out_of_range (14.30)
ALGOUSDT,DOTUSDC,beta_out_of_range (0.03)
ALGOUSDT,DOTUSDT,beta_out_of_range (0.03)
OMGUSDT,ONEUSDT,beta_out_of_range (34.83)
DOMEUSDT,FLRUSDT,beta_out_of_range (0.08)
LRCUSDT,ONEUSDT,beta_out_of_range (12.47)
CHZUSDT,KSMUSDT,beta_out_of_range (0.00)
CHZUSDC,KSMUSDT,beta_out_of_range (0.00)
ALGOBTC,SANDUSDT,beta_out_of_range (0.00)
MANAUSDT,ONEUSDT,beta_out_of_range (29.63)
MANAUSDC,ONEUSDT,beta_out_of_range (29.65)
FLOWUSDT,GALAUSDT,beta_out_of_range (20.76)
ALGOBTC,SANDUSDC,beta_out_of_range (0.00)
BONKUSDT,XAVAUSDT,beta_out_of_range (0.00)
CRVUSDT,ZILUSDT,beta_out_of_range (31.95)
NEXOUSDT,STETHUSDT,beta_out_of_range (0.00)
KSMUSDT,LRCUSDT,beta_out_of_range (134.89)
CRVUSDT,ONEUSDT,beta_out_of_range (36.62)
DOMEUSDT,KASTAUSDT,beta_out_of_range (0.04)
BTTUSDT,VPADUSDT,beta_out_of_range (0.00)
CRVUSDT,KSMUSDT,beta_out_of_range (0.02)
ETHDAI,NEXOUSDT,beta_out_of_range (2362.20)
ETHUSDC,NEXOUSDT,beta_out_of_range (2365.32)
FLOWUSDT,HBARUSDT,beta_out_of_range (14.77)
ETHUSDT,NEXOUSDT,beta_out_of_range (2365.62)
BTCUSDC,INTERUSDT,beta_out_of_range (15700.34)
BTCUSDT,INTERUSDT,beta_out_of_range (15706.19)
ENJUSDT,RVNUSDT,beta_out_of_range (15.28)
SCUSDT,XCADUSDT,beta_out_of_range (0.01)
CRVUSDT,ETCUSDT,beta_out_of_range (0.03)
INTERUSDT,WBTCUSDT,beta_out_of_range (0.00)
ETHEUR,WBTCUSDT,beta_out_of_range (0.05)
MEEUSDT,VPADUSDT,beta_out_of_range (0.10)
BTCDAI,INTERUSDT,beta_out_of_range (15713.56)
OMGUSDT,ZILUSDT,beta_out_of_range (29.84)
BTCUSDC,ETHEUR,beta_out_of_range (19.48)
BTCUSDT,ETHEUR,beta_out_of_range (19.49)
XTZUSDT,ZILUSDT,beta_out_of_range (37.00)
BEAMUSDT,ORDIUSDT,beta_out_of_range (0.00)
SISUSDT,ZTXUSDT,beta_out_of_range (15.24)
BTCDAI,ETHEUR,beta_out_of_range (19.52)
KSMUSDT,ONEUSDT,beta_out_of_range (1728.76)
ICPUSDC,ZILUSDT,beta_out_of_range (262.39)
ICPUSDT,ZILUSDT,beta_out_of_range (262.69)
BTTUSDT,MEEUSDT,beta_out_of_range (0.00)
ETCUSDT,XEMUSDT,beta_out_of_range (456.04)
ENSUSDT,OMGUSDT,beta_out_of_range (10.63)
ANKRUSDT,OMGUSDT,beta_out_of_range (0.03)
HBARUSDT,KDAUSDT,beta_out_of_range (0.08)
LINKUSDC,THETAUSDT,beta_out_of_range (11.96)
LINKUSDT,THETAUSDT,beta_out_of_range (11.96)
DOTUSDC,FIDAUSDT,beta_out_of_range (23.55)
DOTUSDT,FIDAUSDT,beta_out_of_range (23.55)
BEAMUSDT,SFUNDUSDT,beta_out_of_range (0.00)
ETCUSDT,ZILUSDT,beta_out_of_range (903.91)
ALGOBTC,DOTUSDC,beta_out_of_range (0.00)
ATOMUSDT,ZILUSDT,beta_out_of_range (536.34)
ALGOBTC,DOTUSDT,beta_out_of_range (0.00)
NEXOUSDT,WWYUSDT,beta_out_of_range (87.85)
DOMEUSDT,MDAOUSDT,beta_out_of_range (0.01)
THETAUSDT,VRAUSDT,beta_out_of_range (157.48)
MANAUSDT,ZILUSDT,beta_out_of_range (26.23)
MANAUSDC,ZILUSDT,beta_out_of_range (26.24)
ENSUSDT,ZILUSDT,beta_out_of_range (335.58)
ENSUSDT,LRCUSDT,beta_out_of_range (30.07)
WAVESUSDT,ZILUSDT,beta_out_of_range (115.07)
ATOMUSDT,XEMUSDT,beta_out_of_range (272.60)
ATOMUSDT,KAVAUSDT,beta_out_of_range (13.66)
LRCUSDT,ZILUSDT,beta_out_of_range (10.35)
ENSUSDT,ONEUSDT,beta_out_of_range (397.01)
AVAUSDT,ONEUSDT,beta_out_of_range (21.38)
KSMUSDT,OMGUSDT,beta_out_of_range (44.63)
OMGUSDT,XEMUSDT,beta_out_of_range (14.43)
ETCUSDT,HBARUSDT,beta_out_of_range (249.02)
ATOMUSDT,OMGUSDT,beta_out_of_range (16.71)
KSMUSDT,MANAUSDT,beta_out_of_range (53.50)
ETCUSDT,ONEUSDT,beta_out_of_range (1007.99)
KDAUSDT,ZILUSDT,beta_out_of_range (36.84)
KASTAUSDT,MIXUSDT,beta_out_of_range (12.89)
