s1,s2,reason
ETHUSDC,ETHUSDT,pvalue
BTCUSDC,BTCUSDT,pvalue
SOLEUR,SOLUSDT,pvalue
SOLEUR,SOLUSDC,pvalue
ETHEUR,ETHUSDC,pvalue
ETHEUR,ETHUSDT,pvalue
ETHEUR,STETHUSDT,pvalue
LTCEUR,LTCUSDT,pvalue
LTCEUR,LTCUSDC,pvalue
GMTUSDT,TWTUSDT,pvalue
GMTUSDC,TWTUSDT,pvalue
NEARUSDT,SOLEUR,pvalue
NEARUSDT,SOLUSDT,pvalue
NEARUSDT,SOLUSDC,pvalue
GLMRUSDT,MOVRUSDT,pvalue
NEARUSDT,SOLBTC,pvalue
APTUSDT,ONEUSDT,pvalue
CAKEUSDT,UNIUSDT,pvalue
APTUSDC,ONEUSDT,pvalue
AXSUSDT,SANDBTC,pvalue
MANABTC,SANDBTC,pvalue
MANAUSDT,SANDUSDC,pvalue
MANAUSDT,SANDUSDT,pvalue
ONEUSDT,STGUSDT,pvalue
DOTUSDC,SOLUSDT,pvalue
DOTUSDC,SOLUSDC,pvalue
DOTUSDT,SOLUSDT,pvalue
DOTUSDT,SOLUSDC,pvalue
STGUSDT,XTZUSDT,pvalue
DOTUSDT,SOLEUR,pvalue
DOTUSDC,SOLEUR,pvalue
ETHUSDC,PENDLEUSDT,pvalue
CAPSUSDT,ZILUSDT,pvalue
ETHUSDT,PENDLEUSDT,pvalue
MANAUSDC,SANDUSDC,pvalue
MANAUSDC,SANDUSDT,pvalue
PENDLEUSDT,STETHUSDT,pvalue
SANDUSDC,TWTUSDT,pvalue
METHUSDT,PENDLEUSDT,pvalue
KAVAUSDT,THETAUSDT,pvalue
FLOWUSDT,SOLUSDC,pvalue
FLOWUSDT,SOLUSDT,pvalue
SANDUSDT,TWTUSDT,pvalue
ETHEUR,PENDLEUSDT,pvalue
BNBUSDT,CAKEUSDT,pvalue
CYBERUSDT,GMTUSDC,pvalue
CYBERUSDT,GMTUSDT,pvalue
ENSUSDT,TWTUSDT,pvalue
ETHDAI,PENDLEUSDT,pvalue
CHZUSDT,SLPUSDT,pvalue
AXSUSDT,SANDUSDT,pvalue
AXSUSDT,SANDUSDC,pvalue
QNTUSDT,SANDBTC,pvalue
DGBUSDT,SOLUSDC,pvalue
DGBUSDT,SOLUSDT,pvalue
FLOWUSDT,SOLEUR,pvalue
GMTUSDC,KAVAUSDT,pvalue
GMTUSDT,KAVAUSDT,pvalue
1INCHUSDT,ZILUSDT,pvalue
BTCEUR,BTCUSDT,pvalue
KAVAUSDT,STGUSDT,pvalue
LDOUSDC,RPLUSDT,pvalue
LDOUSDT,RPLUSDT,pvalue
ENJUSDT,GMTUSDT,pvalue
DOTUSDT,SOLBTC,pvalue
AXSUSDT,KDAUSDT,pvalue
DOTUSDC,SOLBTC,pvalue
BCHUSDT,MKRUSDT,pvalue
ARBUSDC,OPUSDC,pvalue
RDNTUSDT,STETHUSDT,pvalue
DOTBTC,SOLBTC,pvalue
BTCEUR,BTCUSDC,pvalue
ARBUSDC,OPUSDT,pvalue
QTUMUSDT,XLMUSDT,pvalue
MAGICUSDT,XTZUSDT,pvalue
FLOWUSDT,NEARUSDT,pvalue
ETCUSDT,STETHUSDT,pvalue
ETHUSDT,RDNTUSDT,pvalue
GMTUSDT,QTUMUSDT,pvalue
ARBUSDT,OPUSDC,pvalue
GMTUSDC,QTUMUSDT,pvalue
ARBUSDT,OPUSDT,pvalue
ONEUSDT,SANDUSDC,pvalue
ONEUSDT,SANDUSDT,pvalue
ETHUSDC,RDNTUSDT,pvalue
ETCUSDT,ETHUSDT,pvalue
STGUSDT,TWTUSDT,pvalue
CAPSUSDT,KAVAUSDT,pvalue
ARBUSDT,LDOUSDC,pvalue
QTUMUSDT,XLMUSDC,pvalue
ARBUSDC,LDOUSDC,pvalue
DGBUSDT,SOLEUR,pvalue
ONEUSDT,SPELLUSDT,pvalue
ETCUSDT,ETHUSDC,pvalue
BATUSDT,SLPUSDT,pvalue
CHZUSDC,GMTUSDC,pvalue
AXSUSDT,MANABTC,pvalue
THETAUSDT,XTZUSDT,pvalue
