sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
-1.454015789479866,-1.4598127524070175,-298.65451383183245,-0.029616034963638727,-149.16570740688258,151.0,-0.9878523669329972,13.48635063461371,0.47019867549668876,43.717166325543076,-77.28951724432409,2263,32.0,196.5994437932968,45.26,0.00821242624088858,44.98471,-83.28704,-2.9833145
