config_path,results_dir,status,lineage_uid,metadata_json
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v016_evo_f4d48e10c9b7_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v016_evo_f4d48e10c9b7_oos20250701_20251231,planned,lnuid_74687749c40a0f6a27eb,"{""candidate_id"": ""evo_f4d48e10c9b7"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_74687749c40a0f6a27eb"", ""operator_id"": ""op_topup_force_mutate_31"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 16, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v017_evo_bfaf494cca90_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v017_evo_bfaf494cca90_oos20250701_20251231,planned,lnuid_baada349e05b2cb811e1,"{""candidate_id"": ""evo_bfaf494cca90"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_baada349e05b2cb811e1"", ""operator_id"": ""op_topup_force_mutate_32"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 17, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v017_evo_bfaf494cca90_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v017_evo_bfaf494cca90_oos20250701_20251231,planned,lnuid_baada349e05b2cb811e1,"{""candidate_id"": ""evo_bfaf494cca90"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_baada349e05b2cb811e1"", ""operator_id"": ""op_topup_force_mutate_32"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 17, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v018_evo_f67bfdf69314_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v018_evo_f67bfdf69314_oos20250701_20251231,planned,lnuid_65879a12132530332650,"{""candidate_id"": ""evo_f67bfdf69314"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_65879a12132530332650"", ""operator_id"": ""op_topup_force_mutate_33"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 18, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v018_evo_f67bfdf69314_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v018_evo_f67bfdf69314_oos20250701_20251231,planned,lnuid_65879a12132530332650,"{""candidate_id"": ""evo_f67bfdf69314"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_65879a12132530332650"", ""operator_id"": ""op_topup_force_mutate_33"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 18, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v019_evo_770b7fec983c_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v019_evo_770b7fec983c_oos20250701_20251231,planned,lnuid_4f8ba95b813d20645d86,"{""candidate_id"": ""evo_770b7fec983c"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_4f8ba95b813d20645d86"", ""operator_id"": ""op_topup_force_mutate_35"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 19, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v019_evo_770b7fec983c_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v019_evo_770b7fec983c_oos20250701_20251231,planned,lnuid_4f8ba95b813d20645d86,"{""candidate_id"": ""evo_770b7fec983c"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_4f8ba95b813d20645d86"", ""operator_id"": ""op_topup_force_mutate_35"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 19, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v020_evo_5fa17a055a5a_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v020_evo_5fa17a055a5a_oos20250701_20251231,skipped,lnuid_5db3fa08ed981f26d0d6,"{""candidate_id"": ""evo_5fa17a055a5a"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_5db3fa08ed981f26d0d6"", ""operator_id"": ""op_topup_force_mutate_38"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 20, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v020_evo_5fa17a055a5a_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v020_evo_5fa17a055a5a_oos20250701_20251231,skipped,lnuid_5db3fa08ed981f26d0d6,"{""candidate_id"": ""evo_5fa17a055a5a"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_5db3fa08ed981f26d0d6"", ""operator_id"": ""op_topup_force_mutate_38"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 20, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v021_evo_cc2bf4f585b4_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v021_evo_cc2bf4f585b4_oos20250701_20251231,planned,lnuid_ad3eb97be171556a9ca1,"{""candidate_id"": ""evo_cc2bf4f585b4"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_ad3eb97be171556a9ca1"", ""operator_id"": ""op_topup_force_mutate_44"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 21, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v021_evo_cc2bf4f585b4_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v021_evo_cc2bf4f585b4_oos20250701_20251231,planned,lnuid_ad3eb97be171556a9ca1,"{""candidate_id"": ""evo_cc2bf4f585b4"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_ad3eb97be171556a9ca1"", ""operator_id"": ""op_topup_force_mutate_44"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 21, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v022_evo_49b98923b152_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v022_evo_49b98923b152_oos20250701_20251231,planned,lnuid_101469a7e0bf2744905c,"{""candidate_id"": ""evo_49b98923b152"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_101469a7e0bf2744905c"", ""operator_id"": ""op_topup_force_mutate_46"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 22, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v022_evo_49b98923b152_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v022_evo_49b98923b152_oos20250701_20251231,planned,lnuid_101469a7e0bf2744905c,"{""candidate_id"": ""evo_49b98923b152"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_101469a7e0bf2744905c"", ""operator_id"": ""op_topup_force_mutate_46"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 22, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v023_evo_f66811135275_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v023_evo_f66811135275_oos20250701_20251231,planned,lnuid_7a48530ca8ca3a123dd4,"{""candidate_id"": ""evo_f66811135275"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_7a48530ca8ca3a123dd4"", ""operator_id"": ""op_topup_force_mutate_48"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 23, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v023_evo_f66811135275_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v023_evo_f66811135275_oos20250701_20251231,planned,lnuid_7a48530ca8ca3a123dd4,"{""candidate_id"": ""evo_f66811135275"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_7a48530ca8ca3a123dd4"", ""operator_id"": ""op_topup_force_mutate_48"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 23, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v024_evo_9d44918b0bbd_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v024_evo_9d44918b0bbd_oos20250701_20251231,planned,lnuid_438bbdaeb679c9dee731,"{""candidate_id"": ""evo_9d44918b0bbd"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_438bbdaeb679c9dee731"", ""operator_id"": ""op_topup_force_mutate_50"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 24, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v024_evo_9d44918b0bbd_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v024_evo_9d44918b0bbd_oos20250701_20251231,planned,lnuid_438bbdaeb679c9dee731,"{""candidate_id"": ""evo_9d44918b0bbd"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_438bbdaeb679c9dee731"", ""operator_id"": ""op_topup_force_mutate_50"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 24, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v025_evo_6be491544b9b_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v025_evo_6be491544b9b_oos20250701_20251231,planned,lnuid_e0bdab80df33f6c4f68a,"{""candidate_id"": ""evo_6be491544b9b"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_e0bdab80df33f6c4f68a"", ""operator_id"": ""op_topup_force_mutate_51"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 25, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v025_evo_6be491544b9b_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v025_evo_6be491544b9b_oos20250701_20251231,planned,lnuid_e0bdab80df33f6c4f68a,"{""candidate_id"": ""evo_6be491544b9b"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_e0bdab80df33f6c4f68a"", ""operator_id"": ""op_topup_force_mutate_51"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 25, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v026_evo_9055dd751f85_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v026_evo_9055dd751f85_oos20250701_20251231,planned,lnuid_e153ced44ceb28535b70,"{""candidate_id"": ""evo_9055dd751f85"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_e153ced44ceb28535b70"", ""operator_id"": ""op_topup_force_mutate_52"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 26, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v026_evo_9055dd751f85_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v026_evo_9055dd751f85_oos20250701_20251231,planned,lnuid_e153ced44ceb28535b70,"{""candidate_id"": ""evo_9055dd751f85"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_e153ced44ceb28535b70"", ""operator_id"": ""op_topup_force_mutate_52"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 26, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v027_evo_758ddb06ea54_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v027_evo_758ddb06ea54_oos20250701_20251231,planned,lnuid_e83bbb19628c98cb93a1,"{""candidate_id"": ""evo_758ddb06ea54"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_e83bbb19628c98cb93a1"", ""operator_id"": ""op_topup_force_mutate_64"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 27, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v027_evo_758ddb06ea54_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v027_evo_758ddb06ea54_oos20250701_20251231,planned,lnuid_e83bbb19628c98cb93a1,"{""candidate_id"": ""evo_758ddb06ea54"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_e83bbb19628c98cb93a1"", ""operator_id"": ""op_topup_force_mutate_64"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 27, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v028_evo_1725b25bdddd_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v028_evo_1725b25bdddd_oos20250701_20251231,planned,lnuid_0518fef74d19275893f3,"{""candidate_id"": ""evo_1725b25bdddd"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_0518fef74d19275893f3"", ""operator_id"": ""op_topup_force_mutate_66"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 28, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v028_evo_1725b25bdddd_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v028_evo_1725b25bdddd_oos20250701_20251231,planned,lnuid_0518fef74d19275893f3,"{""candidate_id"": ""evo_1725b25bdddd"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_0518fef74d19275893f3"", ""operator_id"": ""op_topup_force_mutate_66"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 28, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v029_evo_f4d870c6529b_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v029_evo_f4d870c6529b_oos20250701_20251231,planned,lnuid_ac358bbc1d0b746d6540,"{""candidate_id"": ""evo_f4d870c6529b"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_ac358bbc1d0b746d6540"", ""operator_id"": ""op_topup_force_mutate_78"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 29, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v029_evo_f4d870c6529b_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v029_evo_f4d870c6529b_oos20250701_20251231,planned,lnuid_ac358bbc1d0b746d6540,"{""candidate_id"": ""evo_f4d870c6529b"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_ac358bbc1d0b746d6540"", ""operator_id"": ""op_topup_force_mutate_78"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 29, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v030_evo_e240b6b7aa8f_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v030_evo_e240b6b7aa8f_oos20250701_20251231,planned,lnuid_7349f9e56153a98af637,"{""candidate_id"": ""evo_e240b6b7aa8f"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_7349f9e56153a98af637"", ""operator_id"": ""op_topup_force_mutate_79"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 30, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v030_evo_e240b6b7aa8f_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v030_evo_e240b6b7aa8f_oos20250701_20251231,planned,lnuid_7349f9e56153a98af637,"{""candidate_id"": ""evo_e240b6b7aa8f"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_7349f9e56153a98af637"", ""operator_id"": ""op_topup_force_mutate_79"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 30, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v031_evo_1cd6c42199b2_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v031_evo_1cd6c42199b2_oos20250701_20251231,planned,lnuid_9bd506b9f62cf9e30151,"{""candidate_id"": ""evo_1cd6c42199b2"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_9bd506b9f62cf9e30151"", ""operator_id"": ""op_topup_force_mutate_80"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 31, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v031_evo_1cd6c42199b2_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v031_evo_1cd6c42199b2_oos20250701_20251231,planned,lnuid_9bd506b9f62cf9e30151,"{""candidate_id"": ""evo_1cd6c42199b2"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_9bd506b9f62cf9e30151"", ""operator_id"": ""op_topup_force_mutate_80"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 31, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v032_evo_6bf453f78a79_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v032_evo_6bf453f78a79_oos20250701_20251231,planned,lnuid_808d9cce5534d64f6764,"{""candidate_id"": ""evo_6bf453f78a79"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_808d9cce5534d64f6764"", ""operator_id"": ""op_topup_force_mutate_100"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 32, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v032_evo_6bf453f78a79_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v032_evo_6bf453f78a79_oos20250701_20251231,planned,lnuid_808d9cce5534d64f6764,"{""candidate_id"": ""evo_6bf453f78a79"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_808d9cce5534d64f6764"", ""operator_id"": ""op_topup_force_mutate_100"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 32, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v033_evo_0e63f2fc5227_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v033_evo_0e63f2fc5227_oos20250701_20251231,planned,lnuid_10dead19714e60af602f,"{""candidate_id"": ""evo_0e63f2fc5227"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_10dead19714e60af602f"", ""operator_id"": ""op_topup_force_mutate_101"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 33, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v033_evo_0e63f2fc5227_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v033_evo_0e63f2fc5227_oos20250701_20251231,planned,lnuid_10dead19714e60af602f,"{""candidate_id"": ""evo_0e63f2fc5227"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_10dead19714e60af602f"", ""operator_id"": ""op_topup_force_mutate_101"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 33, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v034_evo_41dfa989ea25_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v034_evo_41dfa989ea25_oos20250701_20251231,planned,lnuid_d026bae9c5bb76c4e144,"{""candidate_id"": ""evo_41dfa989ea25"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_d026bae9c5bb76c4e144"", ""operator_id"": ""op_topup_force_mutate_102"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 34, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v034_evo_41dfa989ea25_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v034_evo_41dfa989ea25_oos20250701_20251231,planned,lnuid_d026bae9c5bb76c4e144,"{""candidate_id"": ""evo_41dfa989ea25"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_d026bae9c5bb76c4e144"", ""operator_id"": ""op_topup_force_mutate_102"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 34, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v035_evo_0f8f6752d401_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v035_evo_0f8f6752d401_oos20250701_20251231,planned,lnuid_8ab1bf1ed00a338a9975,"{""candidate_id"": ""evo_0f8f6752d401"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_8ab1bf1ed00a338a9975"", ""operator_id"": ""op_topup_force_mutate_106"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 35, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v035_evo_0f8f6752d401_oos20250701_20251231_stress.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/stress_autonomous_seed_20260305_215325_v035_evo_0f8f6752d401_oos20250701_20251231,planned,lnuid_8ab1bf1ed00a338a9975,"{""candidate_id"": ""evo_0f8f6752d401"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_8ab1bf1ed00a338a9975"", ""operator_id"": ""op_topup_force_mutate_106"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""stress"", ""variant_index"": 35, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
configs/evolution/autonomous_seed_20260305_215325/autonomous_seed_20260305_215325_v036_evo_517bb77e805e_oos20250701_20251231.yaml,artifacts/wfa/runs/autonomous_seed_20260305_215325/holdout_autonomous_seed_20260305_215325_v036_evo_517bb77e805e_oos20250701_20251231,planned,lnuid_4b40ad5d926049a3d54e,"{""candidate_id"": ""evo_517bb77e805e"", ""ir_mode"": ""patch_ast"", ""lineage_uid"": ""lnuid_4b40ad5d926049a3d54e"", ""operator_id"": ""op_topup_force_mutate_108"", ""parents"": [""parent::configs/prod_final_budget1000.yaml""], ""profile"": ""holdout"", ""variant_index"": 36, ""window_end"": ""2025-12-31"", ""window_start"": ""2025-07-01""}"
