sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
2.163280450871211,1.6527370125190133,-512.3909270447912,-0.31484494574208466,341.78223808144685,91.0,3.7558487701257897,53.49118431680803,0.5714285714285714,198.79835668578744,-209.98994955420494,1922,22.0,137.03257393836975,42.71111111111111,0.007397122912568938,212.15796,-212.1733,7.595159,1922.0,0.0,0.0,21.26732585581483,22.350961685180664,17.499998092651367,23.947725296020508
