pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCEUR,02/01-05/31,10.620321,1.3458949327468872,84,0.12643239,63,104,2881,0.9960096,-0.66553473
KCSUSDT-KDAUSDT,02/01-05/31,3.0854664,0.4523971676826477,43,0.07175503,20,66,2881,1.5264755,-0.8822051
ATOMUSDT-KDAUSDT,02/01-05/31,6.867699,0.7210016846656799,61,0.11258523,33,88,2881,2.8615994,-1.438774
FTTUSDT-GSWIFTUSDT,02/01-05/31,-4.154485,1.139096975326538,46,-0.090314895,21,70,2881,0.9427609,-3.7117062
FLOWUSDT-JUVUSDT,02/01-05/31,0.76109874,0.33208584785461426,46,0.016545625,19,73,2881,0.87926936,-0.7242304
AFCUSDT-CITYUSDT,02/01-05/31,6.907647,0.5720016360282898,55,0.12559359,37,72,2881,2.2178419,-5.9256067
DMAILUSDT-GMTUSDT,02/01-05/31,-1.8836828,0.4526429772377014,60,-0.031394713,33,86,2881,2.7708936,-1.6961495
COMPUSDT-GTAIUSDT,02/01-05/31,-7.6652474,0.718009352684021,55,-0.13936813,26,84,2881,2.1175623,-1.8494275
FILUSDC-GTAIUSDT,02/01-05/31,12.405332,0.2835077941417694,35,0.35443804,21,49,2881,3.3188465,-1.1620528
DOTUSDC-KDAUSDT,02/01-05/31,-3.7992725,1.0211384296417236,63,-0.060305912,30,96,2881,1.0545477,-1.2951462
GALFTUSDT-GRTUSDT,02/01-05/31,-13.243496,1.7234714031219482,45,-0.2942999,18,72,2881,5.9268074,-4.1963634
ARTYUSDT-KUBUSDT,02/01-05/31,-0.5799167,1.131767749786377,55,-0.010543941,23,86,2881,1.7865855,-1.3104621
FLOWUSDT-HVHUSDT,02/01-05/31,-2.761415,0.40371012687683105,41,-0.06735159,16,66,2881,1.5590062,-2.659703
CELOUSDT-FITFIUSDT,02/01-05/31,5.787032,0.5968835353851318,56,0.10333986,32,80,2881,1.4429792,-1.195932
ETHUSDC-ETHUSDT,02/01-05/31,-0.92113614,1.248809814453125,70,-0.013159088,33,107,2881,0.017849822,-0.043017607
FILUSDT-GTAIUSDT,02/01-05/31,5.229468,0.28395211696624756,36,0.145263,16,56,2881,3.0684094,-1.1314862
DOTUSDT-KDAUSDT,02/01-05/31,4.264632,1.0376681089401245,63,0.06769258,35,91,2881,2.273261,-1.2779415
CITYUSDT-KASTAUSDT,02/01-05/31,-0.41861296,0.32783523201942444,42,-0.009966975,18,66,2881,2.9378963,-1.5378337
ARTYUSDT-GENEUSDT,02/01-05/31,-1.2411256,1.2821602821350098,54,-0.022983806,21,86,2881,2.9085317,-1.1685071
APEUSDC-HFTUSDT,02/01-05/31,5.057479,1.0290027856826782,62,0.08157224,32,92,2881,1.6541415,-0.9156858
ETCUSDT-JUVUSDT,02/01-05/31,1.3476353,0.587639331817627,62,0.021736052,33,91,2881,1.3755022,-1.5641876
DOTUSDC-FTTUSDT,02/01-05/31,0.6711981,0.8709420561790466,45,0.014915514,22,68,2881,1.2379252,-1.1493762
GALFTUSDT-HBARUSDT,02/01-05/31,-12.673681,1.2901761531829834,41,-0.3091142,17,64,2881,5.89938,-4.571889
APEXUSDT-AVAUSDT,02/01-05/31,-1.0321145,0.8407825827598572,48,-0.021502385,27,69,2881,1.5721227,-3.7450638
AFCUSDT-ANKRUSDT,02/01-05/31,9.29784,0.42549633979797363,37,0.25129297,22,52,2881,2.5195982,-2.7684135
AFCUSDT-BICOUSDT,02/01-05/31,-4.3908434,0.46925801038742065,40,-0.10977109,23,57,2881,2.2260292,-8.357556
FILUSDC-JUVUSDT,02/01-05/31,5.612602,0.41601043939590454,59,0.09512885,29,89,2881,2.301935,-0.9702984
DOTUSDT-FTTUSDT,02/01-05/31,-0.32139015,0.8603302240371704,44,-0.0073043215,19,69,2881,1.2381916,-1.2143781
APEXUSDT-KASTAUSDT,02/01-05/31,-3.9064682,0.7579494714736938,48,-0.081384756,25,71,2881,1.0193113,-6.0938396
APEXUSDC-AVAUSDT,02/01-05/31,2.4868467,0.725883424282074,39,0.0637653,18,60,2881,2.2343,-4.524377
AXLUSDT-FILUSDT,02/01-05/31,4.7379074,0.5581902265548706,45,0.10528683,17,72,2881,4.580203,-1.5907018
CTCUSDT-DMAILUSDT,02/01-05/31,-3.1943717,0.42934292554855347,42,-0.076056466,17,67,2881,0.62807447,-0.9704964
FILUSDT-JUVUSDT,02/01-05/31,9.286648,0.43547964096069336,60,0.15477747,34,86,2881,3.0960886,-0.84091073
AXSUSDT-KUBUSDT,02/01-05/31,0.8864404,0.4371810853481293,48,0.018467508,20,76,2881,1.7466995,-1.2134821
DYDXUSDT-KCALUSDT,02/01-05/31,1.0476364,0.4197777211666107,47,0.022290137,23,71,2881,2.055502,-0.9098166
