pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCEUR,02/01-05/31,57.56646,3.6941299438476562,74,0.77792513,56,91,2881,9.272067,-6.6196427
KCSUSDT-KDAUSDT,02/01-05/31,14.870327,1.606864333152771,32,0.46469772,17,47,2881,11.55457,-9.414613
ATOMUSDT-KDAUSDT,02/01-05/31,41.385685,2.468216896057129,51,0.81148404,25,76,2881,31.579134,-6.924725
FTTUSDT-GSWIFTUSDT,02/01-05/31,-8.063261,1.688443660736084,35,-0.23037888,13,57,2881,2.9045777,-4.7448754
FLOWUSDT-JUVUSDT,02/01-05/31,14.120944,2.031348943710327,40,0.3530236,16,64,2881,16.016481,-9.5530815
AFCUSDT-CITYUSDT,02/01-05/31,0.15778923,2.3291072845458984,43,0.0036695169,27,58,2881,44.980045,-39.575714
DMAILUSDT-GMTUSDT,02/01-05/31,-17.756063,2.590559720993042,50,-0.35512125,29,70,2881,11.74989,-22.73258
COMPUSDT-GTAIUSDT,02/01-05/31,-17.060822,2.4336330890655518,47,-0.3629962,24,70,2881,42.556442,-46.746746
FILUSDC-GTAIUSDT,02/01-05/31,77.2584,1.420425534248352,29,2.6640828,16,42,2881,45.46049,-24.608316
DOTUSDC-KDAUSDT,02/01-05/31,-8.070864,2.4000062942504883,50,-0.16141728,24,75,2881,4.7555723,-4.343152
GALFTUSDT-GRTUSDT,02/01-05/31,10.765184,1.7433571815490723,37,0.29095092,15,59,2881,17.913937,-23.937223
ARTYUSDT-KUBUSDT,02/01-05/31,-36.994503,2.3339388370513916,48,-0.7707188,19,76,2881,7.742451,-14.492761
FLOWUSDT-HVHUSDT,02/01-05/31,16.868752,1.7068452835083008,35,0.48196432,14,56,2881,32.769238,-8.188147
CELOUSDT-FITFIUSDT,02/01-05/31,10.135827,2.472303867340088,50,0.20271654,29,71,2881,15.842802,-19.805256
ETHUSDC-ETHUSDT,02/01-05/31,-2.070808,3.489629030227661,57,-0.036329962,26,88,2881,1.5995723,-2.768488
FILUSDT-GTAIUSDT,02/01-05/31,-41.156277,1.514557123184204,31,-1.3276218,13,49,2881,16.727837,-93.0961
DOTUSDT-KDAUSDT,02/01-05/31,-12.921146,2.4778027534484863,51,-0.2533558,22,80,2881,5.0307527,-5.0629807
CITYUSDT-KASTAUSDT,02/01-05/31,-41.993534,1.7250676155090332,35,-1.1998153,12,58,2881,16.059263,-44.434467
ARTYUSDT-GENEUSDT,02/01-05/31,13.2176,2.1893362998962402,46,0.28733912,16,75,2881,33.950603,-7.2133355
APEUSDC-HFTUSDT,02/01-05/31,11.073093,2.4644675254821777,50,0.22146186,23,77,2881,4.2122326,-3.7696347
ETCUSDT-JUVUSDT,02/01-05/31,43.629974,2.7111501693725586,55,0.79327226,31,79,2881,25.822603,-11.890096
DOTUSDC-FTTUSDT,02/01-05/31,-2.2264528,1.8455283641815186,38,-0.058590863,15,61,2881,5.143431,-3.4340582
GALFTUSDT-HBARUSDT,02/01-05/31,-29.69927,1.5969926118850708,34,-0.873508,13,54,2881,8.765669,-13.218439
APEXUSDT-AVAUSDT,02/01-05/31,17.120892,1.8235297203063965,38,0.45054978,21,55,2881,7.6058717,-5.5747137
AFCUSDT-ANKRUSDT,02/01-05/31,32.095646,1.4171714782714844,29,1.1067464,16,42,2881,23.921534,-14.272929
AFCUSDT-BICOUSDT,02/01-05/31,58.391113,1.6409099102020264,33,1.7694277,20,46,2881,25.252737,-19.659674
FILUSDC-JUVUSDT,02/01-05/31,-303.1634,2.980412244796753,49,-6.187008,23,75,2881,24.229773,-294.99557
DOTUSDT-FTTUSDT,02/01-05/31,-7.9201756,1.7961382865905762,37,-0.2140588,13,61,2881,3.7161107,-4.055186
APEXUSDT-KASTAUSDT,02/01-05/31,40.099384,1.7128931283950806,35,1.1456966,20,50,2881,10.261345,-5.808483
APEXUSDC-AVAUSDT,02/01-05/31,-1.7799644,1.4871008396148682,31,-0.05741821,16,46,2881,8.068399,-12.369597
AXLUSDT-FILUSDT,02/01-05/31,-37.047153,1.8089922666549683,38,-0.9749251,10,66,2881,6.484707,-11.530415
CTCUSDT-DMAILUSDT,02/01-05/31,-38.273773,1.7542755603790283,36,-1.0631604,12,60,2881,3.4877036,-23.051441
FILUSDT-JUVUSDT,02/01-05/31,-16.557625,2.7998948097229004,54,-0.30662268,27,80,2881,35.85456,-41.83421
AXSUSDT-KUBUSDT,02/01-05/31,-21.594496,1.934685468673706,40,-0.5398624,13,67,2881,17.938866,-32.159164
DYDXUSDT-KCALUSDT,02/01-05/31,-47.07708,2.1560654640197754,41,-1.1482215,17,65,2881,34.279987,-34.800102
ARTYUSDT-KDAUSDT,02/01-05/31,-3.7407227,1.801662802696228,36,-0.10390896,6,66,2881,25.805656,-11.724127
AXLUSDT-FILUSDC,02/01-05/31,-35.349876,1.6252830028533936,34,-1.0397023,11,57,2881,10.753442,-9.384032
CELOUSDT-CGPTUSDT,02/01-05/31,-79.02341,2.9688940048217773,53,-1.4910077,28,78,2881,11.804874,-56.300346
HNTUSDT-INTERUSDT,02/01-05/31,-20.538103,2.2208163738250732,47,-0.4369809,19,74,2881,9.906188,-9.909138
ATOMUSDT-GODSUSDT,02/01-05/31,1.4994984,2.17800235748291,43,0.034872055,25,61,2881,18.04016,-10.963099
CAKEUSDT-FIDAUSDT,02/01-05/31,-3.1259842,2.979574203491211,61,-0.05124564,31,91,2881,19.752026,-25.66472
FTTUSDT-KSMUSDT,02/01-05/31,-6.3388414,1.717376470565796,35,-0.18110976,13,57,2881,3.6710627,-3.1629884
APEUSDC-GODSUSDT,02/01-05/31,57.188526,2.290954828262329,45,1.2708561,28,62,2881,21.459806,-6.595308
AGLDUSDT-KUBUSDT,02/01-05/31,-24.710085,2.1210215091705322,40,-0.61775213,17,63,2881,23.040411,-56.018024
CYBERUSDT-FIDAUSDT,02/01-05/31,7.295598,2.252593994140625,47,0.15522549,22,71,2881,16.288155,-8.8980255
ATOMUSDT-KCALUSDT,02/01-05/31,17.498764,2.5101964473724365,52,0.33651468,25,79,2881,13.4328375,-5.0313654
GALFTUSDT-HVHUSDT,02/01-05/31,6.618945,1.5420900583267212,32,0.20684204,14,50,2881,23.918074,-12.543491
AFCUSDT-C98USDT,02/01-05/31,81.817535,1.6870698928833008,34,2.406398,20,48,2881,53.304,-14.42872
APEUSDT-GODSUSDT,02/01-05/31,26.510483,2.4930062294006348,49,0.5410303,28,70,2881,16.95515,-6.598669
DMAILUSDT-GMTUSDC,02/01-05/31,142.13637,2.9002685546875,52,2.7333918,28,75,2881,175.89713,-14.854459
BTCDAI-BTCEUR,03/02-06/30,5.880492,2.7094969749450684,70,0.08400703,52,87,2881,6.293841,-17.394745
ATOMUSDT-GODSUSDT,03/02-06/30,43.145042,2.0912864208221436,52,0.82971233,23,81,2881,33.01917,-2.4398668
CITYUSDT-KASTAUSDT,03/02-06/30,-14.710884,1.6912403106689453,44,-0.33433828,19,69,2881,4.041279,-5.6757116
FLOWUSDT-HVHUSDT,03/02-06/30,-78.982994,1.780103087425232,44,-1.795068,24,63,2881,2.3034337,-48.08779
DMAILUSDT-GMTUSDT,03/02-06/30,-21.68047,1.372385859489441,37,-0.58595866,15,59,2881,5.289218,-14.357184
FIDAUSDT-KAVAUSDT,03/02-06/30,-17.990458,1.3105757236480713,34,-0.5291311,13,55,2881,6.504962,-14.122331
CGPTUSDT-FILUSDT,03/02-06/30,-6.71076,1.4202877283096313,37,-0.1813719,15,59,2881,3.49723,-3.8428724
ETHUSDC-ETHUSDT,03/02-06/30,8.944437,3.1621553897857666,55,0.16262613,14,96,2881,11.503305,-0.2838188
ATOMUSDT-KDAUSDT,03/02-06/30,28.725405,2.1018691062927246,57,0.50395447,31,82,2881,9.276286,-3.070088
AFCUSDT-C98USDT,03/02-06/30,-39.515522,1.7607871294021606,43,-0.91896564,23,63,2881,31.125122,-99.881874
APEUSDC-HFTUSDT,03/02-06/30,25.412533,2.129624843597412,56,0.45379522,37,74,2881,9.276185,-4.9167233
HOOKUSDT-KAVAUSDT,03/02-06/30,-10.316188,1.5582163333892822,41,-0.25161433,20,62,2881,8.247809,-9.973895
CBKUSDT-FILUSDC,03/02-06/30,-14.104204,1.9335622787475586,51,-0.27655303,26,76,2881,3.0192642,-9.401461
1INCHUSDT-KUBUSDT,03/02-06/30,-34.234516,2.118697166442871,55,-0.62244576,21,89,2881,13.175988,-18.626802
CYBERUSDT-FIDAUSDT,03/02-06/30,47.9345,1.4878422021865845,38,1.2614342,17,59,2881,28.203339,-10.199588
GALFTUSDT-GRTUSDT,03/02-06/30,-6.9907584,1.4797283411026,40,-0.17476895,14,65,2881,6.794796,-10.055016
AFCUSDT-CITYUSDT,03/02-06/30,54.549282,1.7409100532531738,47,1.1606231,31,63,2881,16.98234,-10.552797
AGLDUSDT-HFTUSDC,03/02-06/30,-35.360756,1.7502244710922241,45,-0.78579456,17,72,2881,2.4503162,-22.072668
HOOKUSDT-ICXUSDT,03/02-06/30,-55.887856,1.7574533224105835,44,-1.2701786,22,65,2881,4.8485775,-50.835587
CBKUSDT-FILUSDT,03/02-06/30,-12.867752,2.0024614334106445,53,-0.24278778,23,82,2881,3.027438,-9.188972
HNTUSDT-INTERUSDT,03/02-06/30,5.087972,1.4882057905197144,38,0.13389401,17,58,2881,22.323233,-17.283371
