sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
2.9120428734217256,2.4094128075993124,-1018.5611128136516,-0.5496855216208163,2347.790097742836,151.0,15.548278792998916,138.06206996483218,0.6490066225165563,698.892637103796,-517.2631547898054,6865,75.0,539.7328184843063,45.766666666666666,0.007969455050329746,509.03705,-737.24854,17.704624
