,PnL
2023-05-01,0.0
2023-05-02,-15.228259636089206
2023-05-03,-18.420621301978827
2023-05-04,-0.9840486384928226
2023-05-05,-5.799531849101186
2023-05-06,70.82665300555527
2023-05-07,26.61902206763625
2023-05-08,-7.721918998286128
2023-05-09,10.936102764680982
2023-05-10,2.6330671329051256
2023-05-11,6.306239044293761
2023-05-12,5.0590969463810325
2023-05-13,-30.956240751082078
2023-05-14,3.534061594866216
2023-05-15,2.242088282480836
2023-05-16,-0.25816281884908676
2023-05-17,1.0064608193933964
2023-05-18,5.760498299263418
2023-05-19,4.221327292732894
2023-05-20,3.3779370840638876
2023-05-21,-2.385449405759573
2023-05-22,-1.4648815460968763
2023-05-23,2.4012159924022853
2023-05-24,17.421341095119715
2023-05-25,9.138513881713152
2023-05-26,-4.520339305512607
2023-05-27,2.022353606298566
2023-05-28,-10.182148204185069
2023-05-29,8.956143682822585
2023-05-30,3.623422922566533
2023-05-31,0.0
2023-06-01,120.84234982170165
2023-06-02,-14.76881149969995
2023-06-03,-40.24149714782834
2023-06-04,-92.97660014405847
2023-06-05,-189.23096860572696
2023-06-06,211.48652506619692
2023-06-07,-4.562428521923721
2023-06-08,-61.61270144768059
2023-06-09,16.779505513608456
2023-06-10,-41.7426110082306
2023-06-11,-0.8662357018329203
2023-06-12,7.033203704282641
2023-06-13,5.481403335928917
2023-06-14,-6.109799915924668
2023-06-15,-2.413883112370968
2023-06-16,4.688235603272915
2023-06-17,0.5714486949145794
2023-06-18,2.186042584478855
2023-06-19,2.150210302323103
2023-06-20,-1.9212468366604298
2023-06-21,9.399250546470284
2023-06-22,31.391829129308462
2023-06-23,26.5487762093544
2023-06-24,-1.769410215318203
2023-06-25,47.143516428768635
2023-06-26,7.9801757503300905
2023-06-27,22.04313382692635
2023-06-28,5.735243268311024
2023-06-29,-15.061730334535241
2023-06-30,-0.026115935295820236
2023-07-01,0.935398057103157
2023-07-02,20.231859128922224
2023-07-03,0.6667035715654492
2023-07-04,-3.0699496353045106
2023-07-05,-7.154910683631897
2023-07-06,18.83743216842413
2023-07-07,17.652259377762675
2023-07-08,-24.67658307403326
2023-07-09,17.04933181591332
2023-07-10,-22.450298618525267
2023-07-11,1.2214834485203028
2023-07-12,-14.243062295019627
2023-07-13,-29.703331572934985
2023-07-14,4.143111035227776
2023-07-15,39.844522193074226
2023-07-16,-2.249225603416562
2023-07-17,74.49926000926644
2023-07-18,66.01511695422232
2023-07-19,12.580658322200179
2023-07-20,-0.7696483563631773
2023-07-21,-7.937956351786852
2023-07-22,99.14530440792441
2023-07-23,159.66672254353762
2023-07-24,218.93531163223088
2023-07-25,2.7536138519644737
2023-07-26,2.154092149809003
2023-07-27,4.429868720471859
2023-07-28,26.890078267082572
2023-07-29,-9.956450791098177
2023-07-30,-0.054543398320674896
2023-07-31,-35.20443382486701
2023-08-01,147.57533868029714
2023-08-02,145.10045462474227
2023-08-03,-3.836337123066187
2023-08-04,41.01346090435982
2023-08-05,-97.96014012210071
2023-08-06,-33.34998966008425
2023-08-07,5.815138101577759
2023-08-08,-5.262312665581703
2023-08-09,-2.1743166372179985
2023-08-10,26.617602936923504
2023-08-11,54.531482089310884
2023-08-12,8.968722980469465
2023-08-13,-12.841161701828241
2023-08-14,159.6763005927205
2023-08-15,-66.53261178126559
2023-08-16,3.4989473670721054
2023-08-17,-71.56426955992356
2023-08-18,28.041409377008677
2023-08-19,31.3296518586576
2023-08-20,-2.24727264046669
2023-08-21,-0.5003898201975971
2023-08-22,-24.19473623484373
2023-08-23,7.202147263567895
2023-08-24,-89.41556109261
2023-08-25,37.1354992268607
2023-08-26,-3.3922487343661487
2023-08-27,97.06162427458912
2023-08-28,-1.2014816962182522
2023-08-29,-0.04324096813797951
2023-08-30,-17.49251426756382
2023-08-31,-204.2531063053757
2023-09-01,152.5388437360525
2023-09-02,25.650355888996273
2023-09-03,-26.523079823702574
2023-09-04,61.78528743237257
2023-09-05,0.578090000897646
2023-09-06,91.56482654064894
2023-09-07,69.54561359807849
2023-09-08,-58.84885745123029
2023-09-09,51.24641592986882
2023-09-10,-144.41974337771535
2023-09-11,37.53074467740953
2023-09-12,85.25957763660699
2023-09-13,57.63800351694226
2023-09-14,-5.028021339327097
2023-09-15,22.011529450304806
2023-09-16,7.055296171456575
2023-09-17,6.208753706887364
2023-09-18,65.47079558670521
2023-09-19,75.46010721847415
2023-09-20,-2.2509919963777065
2023-09-21,55.74732175655663
2023-09-22,92.89179690554738
2023-09-23,7.506181616336107
2023-09-24,26.170066406484693
2023-09-25,109.94228064268827
2023-09-26,36.43788221711293
2023-09-27,13.403762426227331
2023-09-28,0.0
