sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
-0.1514370649251287,-0.15260810160679206,-178.04015959855678,-0.017739312820602763,-76.60951232425214,91.0,-0.8418627727939795,11.149873013997478,0.46153846153846156,38.60588627308607,-44.83185242116451,1396,153.0,0.0,8.670807453416149,0.0015608796979999613,19.164343,-18.80231,-0.5681871
