pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
ETHUSDC-ETHUSDT,01/31-05/31,3.1614828,1.9768025875091553,65,0.0486382,52,78,2881,1.1362922,-0.677359,65,0,0,7.5,7.5,7.499999523162842,7.500000476837158
DOTUSDT-KDAUSDT,01/31-05/31,1.6453788,1.252112627029419,52,0.0316419,30,74,2881,2.4053874,-3.0689619,52,0,0,7.5,7.5,7.499999523162842,7.500000476837158
CRVUSDT-KDAUSDT,01/31-05/31,-6.998199,0.8910207748413086,37,-0.18914051,15,59,2881,1.1609535,-3.4328442,37,0,0,7.5,7.5,7.499999523162842,7.500000476837158
GMTUSDT-HOOKUSDT,01/31-05/31,0.43679368,1.2938767671585083,54,0.008088772,25,82,2881,1.0895754,-0.89971155,54,0,0,7.5,7.5,7.499999523162842,7.500000476837158
BATUSDT-ETCUSDT,01/31-05/31,0.39531776,1.3073482513427734,54,0.0073206993,29,78,2881,1.1026406,-1.4217347,54,0,0,7.5,7.5,7.499999523162842,7.500000476837158
AXSUSDT-DOTUSDT,01/31-05/31,5.0333757,1.2359528541564941,51,0.09869364,33,69,2881,1.04284,-0.7850638,51,0,0,7.5,7.5,7.499999523162842,7.500000476837158
DOTUSDC-KDAUSDT,01/31-05/31,11.050534,1.2723116874694824,53,0.20850065,33,73,2881,3.9485343,-0.750898,53,0,0,7.5,7.5,7.499999523162842,7.500000476837158
AVAUSDT-KASTAUSDT,01/31-05/31,1.8444884,1.234684705734253,51,0.03616644,25,76,2881,5.4053016,-2.0924025,51,0,0,7.5,7.5,7.499999523162842,7.500000476837158
GMTUSDC-HOOKUSDT,01/31-05/31,7.9624796,1.4279698133468628,59,0.13495728,30,87,2881,4.7180786,-0.8307943,59,0,0,7.5,7.5,7.499999523162842,7.500000476837158
BATUSDT-JSTUSDT,01/31-05/31,-2.5960536,1.3441948890686035,56,-0.0463581,30,81,2881,0.98737466,-1.487629,56,0,0,7.5,7.5,7.499999523162842,7.500000476837158
ATOMUSDT-KCALUSDT,01/31-05/31,0.37394238,0.7379934191703796,31,0.012062658,14,48,2881,2.2551842,-1.7201521,31,0,0,7.5,7.5,7.499999523162842,7.500000476837158
DYDXUSDT-KCALUSDT,01/31-05/31,47.150654,1.2629958391189575,51,0.92452264,31,70,2881,24.801067,-1.6806883,51,0,0,7.5,7.5,7.499999523162842,7.500000476837158
CRVUSDT-DOTUSDT,01/31-05/31,-6.3889685,1.1935906410217285,50,-0.12777936,22,78,2881,1.5235652,-2.6689892,50,0,0,7.5,7.5,7.499999523162842,7.500000476837158
1INCHUSDT-AXSUSDT,01/31-05/31,-1.2293049,1.1608624458312988,48,-0.02561052,24,72,2881,0.57792073,-1.159025,48,0,0,7.5,7.5,7.499999523162842,7.500000476837158
CHZUSDC-JSTUSDT,01/31-05/31,51.83048,1.4396183490753174,56,0.92554426,41,71,2881,44.096397,-3.7348034,56,0,0,7.5,7.5,7.499999523162842,7.500000476837158
ATOMUSDT-GODSUSDT,01/31-05/31,0.35634726,1.2594420909881592,53,0.0067235334,34,71,2881,1.3405249,-1.8230226,53,0,0,7.5,7.5,7.499999523162842,7.500000476837158
DYDXUSDT-KSMUSDT,01/31-05/31,3.1660223,1.3799326419830322,57,0.05554425,33,81,2881,1.2923019,-0.73539877,57,0,0,7.5,7.5,7.499999523162842,7.500000476837158
