sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
-0.183492023213325,-0.33338572733229005,-195.35241024394054,-0.17484367271940313,-43.45098621782381,151.0,-0.28775487561472723,17.614786612829278,0.4966887417218543,64.15635608951561,-75.02525124698877,1805,36.0,105.60194611549377,30.083333333333332,0.004691657989124146,84.44055,-67.95225,-0.7241835,1805.0,0.0,0.0,17.688817964168138,17.5,16.32554817199707,19.477169036865234
