sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
3.320496533360193,2.668997795851556,-274.70393973297905,-0.1860248032227544,388.3410104250652,91.0,4.267483631044672,36.35064672693156,0.5714285714285714,144.25360580533743,-168.80746978893876,1517,22.0,101.81949019432068,42.138888888888886,0.007231285433298623,265.47424,-71.7141,10.7872505,1517.0,1013.0,0.0,19.169413315754777,20.0,17.499998092651367,20.000001907348633
