pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
BTCUSDC-BTCUSDT,10/03-01/31,-1.3500352,3.6935207843780518,65,-0.020769773,27,102,2881,0.8479585,-0.31342745,65,0,0,17.5,17.5,17.5,17.500001907348633
DYDXUSDT-KSMUSDT,10/03-01/31,-22.356611,2.7125730514526367,47,-0.47567257,25,68,2881,2.2319477,-15.681188,47,0,0,17.5,17.5,17.5,17.5
ETHDAI-ETHEUR,10/03-01/31,348.70142,4.401578903198242,79,4.413942,68,90,2881,64.88011,-7.479023,79,0,0,17.5,17.5,17.5,17.5
APEUSDC-HFTUSDC,10/03-01/31,29.655565,2.782191753387451,48,0.61782426,27,68,2881,10.224808,-2.8636549,48,0,0,17.5,17.5,17.5,17.5
ETHUSDC-ETHUSDT,10/03-01/31,0.8634312,3.9688427448272705,59,0.014634428,32,86,2881,2.6106882,-0.6306602,59,0,0,17.5,17.5,17.5,17.5
APEUSDT-HFTUSDC,10/03-01/31,20.15641,2.895237445831299,49,0.41135532,26,71,2881,30.190897,-14.948462,49,0,0,17.5,17.5,17.5,17.5
AVAUSDT-FLOWUSDT,10/03-01/31,-4.593079,3.0603394508361816,55,-0.083510526,27,82,2881,5.8226504,-6.9437985,55,0,0,17.5,17.5,17.5,17.5
AXLUSDT-IZIUSDT,10/03-01/31,78.444664,2.948699712753296,49,1.6009115,28,70,2881,50.422672,-26.147705,49,0,0,17.5,17.5,17.5,17.500001907348633
CYBERUSDT-FIDAUSDT,10/03-01/31,19.612614,3.29465913772583,53,0.37004933,29,76,2881,48.636246,-17.543406,53,0,0,17.5,17.5,17.5,17.500001907348633
FLOWUSDT-JSTUSDT,10/03-01/31,35.171394,3.0240752696990967,48,0.73273736,30,65,2881,31.38724,-12.0171585,48,0,0,17.5,17.5,17.5,17.5
DYDXUSDT-KCALUSDT,10/03-01/31,-17.502766,2.2781295776367188,39,-0.44878885,19,58,2881,7.8744955,-23.665306,39,0,0,17.5,17.5,17.5,17.5
