sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
3.9450732976606497,3.9201173517815255,-100.8747308771126,-0.009948579233632135,634.6082180854501,151.0,4.20270343102947,16.90724663593363,0.5827814569536424,102.91702946648002,-33.70096153812483,17996,168.0,824.3749594688416,41.56120092378753,0.0070470463088179065,151.31764,-71.401794,2.5312877
