config,split,entry_count,cap_hits,below_min,notional_avg,notional_p50,notional_min,notional_max
turnoverlow/maxnot30/risk0p015/minnot12/maxpairs12,holdout,1348.0,0.0,0.0,16.958460775256512,16.057071685791016,14.999999046325684,20.203872680664062
turnoverlow/maxnot30/risk0p015/minnot15/maxpairs12,stress,1348.0,0.0,455.0,16.79653853973932,15.907174110412598,14.999999046325684,19.847585678100582
turnoverlow/maxnot30/risk0p015/minnot12/maxpairs12,stress,1348.0,0.0,0.0,16.79653853973932,15.907174110412598,14.999999046325684,19.847585678100582
turnoverlow/maxnot30/risk0p015/minnot15/maxpairs12,holdout,1348.0,0.0,455.0,16.958460775256512,16.057071685791016,14.999999046325684,20.203872680664062
turnoverlow/maxnot30/risk0p015/minnot10/maxpairs12,stress,1348.0,0.0,0.0,16.79653853973932,15.907174110412598,14.999999046325684,19.847585678100582
turnoverlow/maxnot30/risk0p015/minnot10/maxpairs12,holdout,1348.0,0.0,0.0,16.958460775256512,16.057071685791016,14.999999046325684,20.203872680664062
