sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
1.8723419434510031,1.8447711129047082,-314.1419795115362,-0.03013748305235156,392.57172324894054,151.0,2.5998127367479507,31.621591130352822,0.6026490066225165,218.6367605663836,-153.60286489594728,6384,68.0,552.4625165909529,47.28888888888889,0.008471852623188964,245.04512,-78.86676,3.3829703
