sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
-0.22048437346324373,-0.5390683351909215,-226.98244947649073,-0.22698244947649074,-78.65742272580974,91.0,-0.8643672827012059,30.716015818672865,0.5824175824175825,79.36705316836014,-185.21319650206715,5009,53.0,125.40958321094513,48.16346153846154,0.008407203695298108,74.26643,-85.69576,1.0922915,5009.0,0.0,0.0,7.505978298034942,7.5,7.359395980834961,7.668956756591797
