s1,s2,reason
ETHUSDC,ETHUSDT,kpss
SOLUSDC,SOLUSDT,hurst_too_high (0.72)
BTCUSDC,BTCUSDT,kpss
DOGEUSDC,DOGEUSDT,half_life_0.0
XRPUSDC,XRPUSDT,hurst_too_high (0.76)
WLDUSDC,WLDUSDT,half_life_0.0
SUIUSDC,SUIUSDT,half_life_0.0
AVAXUSDC,AVAXUSDT,half_life_0.0
ARBUSDC,ARBUSDT,kpss
SEIUSDC,SEIUSDT,half_life_0.0
ADAUSDC,ADAUSDT,hurst_too_high (0.78)
STRKUSDC,STRKUSDT,half_life_0.0
DOTUSDC,DOTUSDT,half_life_0.0
LTCUSDC,LTCUSDT,half_life_0.0
OPUSDC,OPUSDT,half_life_0.0
ETHUSDT,STETHUSDT,kpss
MNTUSDC,MNTUSDT,half_life_0.0
ETHUSDC,STETHUSDT,kpss
SHIBUSDC,SHIBUSDT,half_life_0.0
LINKUSDC,LINKUSDT,half_life_0.0
APTUSDC,APTUSDT,half_life_0.0
LDOUSDC,LDOUSDT,half_life_0.0
ICPUSDC,ICPUSDT,half_life_0.0
HFTUSDC,HFTUSDT,half_life_0.0
CHZUSDC,CHZUSDT,half_life_0.0
MANAUSDC,MANAUSDT,half_life_0.0
SOLEUR,SOLUSDT,pvalue_0.405
SOLEUR,SOLUSDC,pvalue_0.429
DOGEEUR,DOGEUSDT,hurst_too_high (0.71)
DOGEEUR,DOGEUSDC,kpss
FILUSDC,FILUSDT,half_life_0.0
APEUSDC,APEUSDT,half_life_0.0
TRXUSDC,TRXUSDT,half_life_0.0
XLMUSDC,XLMUSDT,half_life_0.0
LTCEUR,LTCUSDT,pvalue_0.443
LTCEUR,LTCUSDC,pvalue_0.474
ADAEUR,ADAUSDT,kpss
XRPEUR,XRPUSDT,pvalue_0.133
ADAEUR,ADAUSDC,kpss
XRPEUR,XRPUSDC,pvalue_0.143
BTCUSDT,WBTCUSDT,half_life_0.0
GMTUSDC,GMTUSDT,half_life_0.0
BTCUSDC,WBTCUSDT,half_life_0.0
ETHEUR,ETHUSDT,pvalue_0.529
ETHEUR,ETHUSDC,pvalue_0.527
ETHEUR,STETHUSDT,pvalue_0.411
BTCEUR,BTCUSDT,pvalue_0.505
BTCEUR,BTCUSDC,pvalue_0.529
SANDUSDC,SANDUSDT,half_life_0.0
BTCEUR,WBTCUSDT,pvalue_0.399
ETHUSDC,METHUSDT,half_life_0.0
ETHUSDT,METHUSDT,half_life_0.0
METHUSDT,STETHUSDT,half_life_0.0
ETHEUR,METHUSDT,kpss
LUNCUSDC,LUNCUSDT,half_life_0.0
MANAUSDT,SANDUSDT,hurst_too_high (0.91)
MANAUSDC,SANDUSDT,kpss
ETHDAI,ETHUSDC,half_life_0.0
ETHDAI,ETHUSDT,half_life_0.0
ETHDAI,STETHUSDT,half_life_0.0
ETHDAI,ETHEUR,hurst_too_high (0.72)
USDCEUR,USDTEUR,kpss
ETHDAI,METHUSDT,half_life_0.0
AXSUSDT,MANAUSDT,kpss
AXSUSDT,MANAUSDC,kpss
MANAUSDT,SANDUSDC,kpss
MANAUSDC,SANDUSDC,kpss
RATSUSDT,SATSUSDT,beta_out_of_range (732.13)
AXSUSDT,SANDUSDT,hurst_too_high (0.91)
APEXUSDC,APEXUSDT,half_life_0.0
BTCDAI,BTCUSDC,half_life_0.0
BTCDAI,BTCUSDT,half_life_0.0
ONEUSDT,SLPUSDT,hurst_too_high (0.93)
BTCDAI,WBTCUSDT,half_life_0.0
LUNAUSDT,LUNCUSDT,beta_out_of_range (5523.57)
ORDIUSDT,SATSUSDT,beta_out_of_range (97866977.27)
BATUSDT,XEMUSDT,kpss
BTCBRZ,BTCEUR,kpss
APEUSDT,EGLDUSDT,kpss
EGLDUSDT,ONEUSDT,beta_out_of_range (1879.56)
MINAUSDT,SLPUSDT,beta_out_of_range (202.96)
MOVRUSDT,OMGUSDT,kpss
LUNCUSDT,USTCUSDT,hurst_too_high (0.99)
AXSUSDT,FLOWUSDT,hurst_too_high (0.89)
APEUSDC,EGLDUSDT,kpss
BTCDAI,BTCEUR,kpss
AXSUSDT,SANDUSDC,hurst_too_high (0.94)
AXSUSDT,SLPUSDT,beta_out_of_range (1530.48)
BTCBRZ,BTCUSDC,kpss
OMGUSDT,SANDUSDT,hurst_too_high (0.89)
MINAUSDT,ONEUSDT,kpss
AXSUSDT,MINAUSDT,kpss
BTCBRZ,BTCUSDT,kpss
ADAUSDT,DOTUSDC,kpss
BTCBRZ,WBTCUSDT,kpss
ADAUSDT,DOTUSDT,kpss
ADAUSDC,DOTUSDC,kpss
MINAUSDT,XAIUSDT,kpss
ADAUSDC,DOTUSDT,kpss
MANABTC,SANDBTC,kpss
HTXUSDT,SUNUSDT,low_correlation_0.03
FLOWUSDT,MINAUSDT,kpss
ORDIUSDT,RATSUSDT,beta_out_of_range (126889.32)
GLMRUSDT,ONEUSDT,hurst_too_high (0.92)
CRVUSDT,MOVRUSDT,hurst_too_high (0.97)
OMGUSDT,SLPUSDT,beta_out_of_range (190.45)
MOVRUSDT,ONEUSDT,beta_out_of_range (777.20)
MANAUSDT,XTZUSDT,hurst_too_high (0.76)
ICXUSDT,ZILUSDT,hurst_too_high (0.93)
MANAUSDC,XTZUSDT,hurst_too_high (0.74)
MOVRUSDT,SLPUSDT,beta_out_of_range (3862.50)
CRVUSDT,SANDUSDT,kpss
MANAUSDT,XLMUSDT,pvalue_0.643
BTCUSDT,ETHUSDC,pvalue_0.487
MANAUSDT,SLPUSDT,kpss
MANAUSDC,SLPUSDT,kpss
MANAUSDC,XLMUSDT,pvalue_0.613
EGLDUSDT,SLPUSDT,beta_out_of_range (9398.64)
ADAEUR,DOTUSDC,kpss
BATUSDT,MANAUSDT,pvalue_0.422
BTCUSDT,ETHUSDT,pvalue_0.480
CRVUSDT,OMGUSDT,hurst_too_high (0.90)
ADAEUR,DOTUSDT,kpss
MINAUSDT,UMAUSDT,kpss
OMGUSDT,SANDUSDC,hurst_too_high (0.91)
SLPUSDT,SPELLUSDT,kpss
BTCUSDC,ETHUSDC,pvalue_0.496
1INCHUSDT,ICXUSDT,hurst_too_high (0.81)
MOVRUSDT,RDNTUSDT,kpss
FLOWUSDT,ONEUSDT,hurst_too_high (0.83)
FLOWUSDT,MANAUSDT,hurst_too_high (0.98)
GLMRUSDT,MINAUSDT,hurst_too_high (0.94)
BATUSDT,MANAUSDC,pvalue_0.409
BTCUSDT,STETHUSDT,pvalue_0.480
BTCUSDC,ETHUSDT,pvalue_0.487
COMPUSDT,XLMUSDT,beta_out_of_range (955.60)
ETHUSDC,WBTCUSDT,pvalue_0.536
FLOWUSDT,MANAUSDC,kpss
ETHUSDC,RDNTUSDT,beta_out_of_range (3615.70)
ETHUSDT,RDNTUSDT,beta_out_of_range (3603.80)
RDNTUSDT,STETHUSDT,beta_out_of_range (0.00)
EGLDUSDT,MANAUSDT,hurst_too_high (0.93)
ETHUSDT,WBTCUSDT,pvalue_0.529
MANAUSDC,XLMUSDC,pvalue_0.590
GLMRUSDT,MOVRUSDT,kpss
BATUSDT,MINAUSDT,pvalue_0.530
FLOWUSDT,SLPUSDT,beta_out_of_range (176.92)
BTCUSDC,STETHUSDT,pvalue_0.472
MANAUSDT,XLMUSDC,pvalue_0.614
EGLDUSDT,MANAUSDC,hurst_too_high (0.95)
ONEUSDT,XAIUSDT,kpss
SANDUSDT,XTZUSDT,pvalue_0.186
STETHUSDT,WBTCUSDT,pvalue_0.526
MANTAUSDT,XAIUSDT,kpss
MOVRUSDT,UMAUSDT,kpss
COMPUSDT,OMGUSDT,kpss
AXSUSDT,ONEUSDT,beta_out_of_range (313.48)
WAXPUSDT,XEMUSDT,kpss
CRVUSDT,MANAUSDT,kpss
MOVRUSDT,SPELLUSDT,beta_out_of_range (21100.54)
KSMUSDT,OMGUSDT,hurst_too_high (0.82)
ONEUSDT,RDNTUSDT,kpss
JUPUSDT,SOLUSDC,pvalue_0.210
UMAUSDT,XTZUSDT,kpss
JUPUSDT,SOLUSDT,pvalue_0.208
AXSUSDT,OMGUSDT,kpss
BTCUSDT,ETHEUR,pvalue_0.385
OMGUSDT,UMAUSDT,kpss
ALGOUSDT,AXSUSDT,kpss
DOTUSDT,EGLDUSDT,kpss
BATUSDT,WAXPUSDT,hurst_too_high (0.95)
ETHEUR,WBTCUSDT,pvalue_0.379
GLMRUSDT,SLPUSDT,kpss
