s1,s2,reason
COMPUSDT,GMXUSDT,kpss
ETCUSDT,XRPUSDT,low_correlation_0.08
AXSUSDT,CHZUSDT,pvalue_0.158
INTERUSDT,XRPUSDC,low_correlation_0.36
INTERUSDT,ZILUSDT,kpss
INTERUSDT,MANAUSDC,kpss
INTERUSDT,USTCUSDT,kpss
QTUMUSDT,THETAUSDT,pvalue_0.241
CITYUSDT,JUVUSDT,kpss
ARKMUSDT,RPLUSDT,hurst_too_high (0.89)
ARKMUSDT,DOTUSDC,kpss
ARKMUSDT,MNTUSDC,kpss
BICOUSDT,PIPUSDT,kpss
THETAUSDT,XRPUSDT,low_correlation_0.09
HFTUSDT,ICPUSDC,pvalue_0.225
1INCHUSDT,SCUSDT,pvalue_0.722
RSS3USDT,RVNUSDT,pvalue_0.347
ADAUSDC,PSGUSDT,kpss
BATUSDT,PEOPLEUSDT,kpss
ICXUSDT,WAXPUSDT,hurst_too_high (0.77)
MVUSDT,SUIUSDC,low_correlation_0.03
OASUSDT,TRVLUSDT,hurst_too_high (0.87)
PEOPLEUSDT,THETAUSDT,kpss
SUNUSDT,ZRXUSDT,low_correlation_0.07
RACAUSDT,SANDBTC,hurst_too_high (0.88)
RPLUSDT,SDUSDT,kpss
ETCUSDT,XRPUSDC,low_correlation_0.08
AXSUSDT,GMTUSDT,pvalue_0.284
INTERUSDT,XRPUSDT,low_correlation_0.36
INTERUSDT,LTCUSDC,kpss
DYDXUSDT,QNTUSDT,pvalue_0.426
PSGUSDT,VPADUSDT,low_correlation_0.11
AFCUSDT,MDAOUSDT,pvalue_0.860
JUVUSDT,VPADUSDT,low_correlation_0.07
ARKMUSDT,IZIUSDT,low_correlation_-0.02
SFUNDUSDT,VPADUSDT,pvalue_0.272
HFTUSDT,PSGUSDT,pvalue_0.224
HFTUSDT,SUIUSDC,low_correlation_0.09
HFTUSDT,ICPUSDT,pvalue_0.227
CTCUSDT,DOTUSDC,pvalue_0.737
RSS3USDT,SCRTUSDT,pvalue_0.155
FLOWUSDT,MANAUSDT,pvalue_0.421
ADAUSDT,PSGUSDT,kpss
FORTUSDT,ICPUSDT,kpss
ALGOUSDT,IMXUSDT,pvalue_0.297
MVUSDT,SUIUSDT,low_correlation_0.03
ROSEUSDT,USTCUSDT,pvalue_0.480
DAIUSDT,QTUMUSDT,low_correlation_0.05
ANKRUSDT,MANAUSDT,kpss
LTCBTC,LUNCUSDC,low_correlation_-0.09
FLOKIUSDT,SANDBTC,pvalue_0.274
EGLDUSDT,UNIUSDT,hurst_too_high (0.81)
MOVRUSDT,SCRTUSDT,pvalue_0.218
AXSUSDT,GMTUSDC,pvalue_0.210
INTERUSDT,LTCUSDT,kpss
INTERUSDT,MASKUSDT,kpss
OPUSDC,PSGUSDT,pvalue_0.338
CITYUSDT,VPADUSDT,low_correlation_-0.11
ETHWUSDT,XTZUSDT,pvalue_0.635
ARKMUSDT,OPUSDT,kpss
ARKMUSDT,ENSUSDT,kpss
NEARUSDT,XTZUSDT,pvalue_0.531
HFTUSDC,PSGUSDT,pvalue_0.232
HFTUSDT,SUIUSDT,low_correlation_0.09
OMGUSDT,RDNTUSDT,pvalue_0.444
CTCUSDT,VPADUSDT,low_correlation_0.12
RSS3USDT,XTZUSDT,pvalue_0.249
FLOWUSDT,MANAUSDC,pvalue_0.421
FORTUSDT,VPADUSDT,low_correlation_0.34
FORTUSDT,ICPUSDC,kpss
ALGOUSDT,USTCUSDT,kpss
MVUSDT,OPUSDC,low_correlation_0.07
DOGEUSDC,ETHWUSDT,kpss
DAIUSDT,XTZUSDT,low_correlation_0.17
USDCUSDT,XTZUSDT,low_correlation_0.18
LTCBTC,LUNCUSDT,low_correlation_-0.10
XECUSDT,ZILUSDT,kpss
TIMEUSDT,ZENUSDT,kpss
AXSUSDT,UNIUSDT,pvalue_0.461
AXSUSDT,SANDUSDT,kpss
INTERUSDT,STXUSDT,kpss
APEUSDT,PSTAKEUSDT,kpss
HNTUSDT,SDUSDT,low_correlation_-0.23
OPUSDT,PSGUSDT,pvalue_0.327
ETHWUSDT,GMTUSDC,kpss
ARKMUSDT,OPUSDC,kpss
ARKMUSDT,SFUNDUSDT,pvalue_0.224
HFTUSDT,SDUSDT,kpss
HFTUSDC,RPLUSDT,kpss
HFTUSDC,SUIUSDC,low_correlation_0.09
CELOUSDT,ZRXUSDT,hurst_too_high (0.72)
GODSUSDT,HBARUSDT,low_correlation_0.27
RSS3USDT,UNIUSDT,pvalue_0.191
BATUSDT,FIDAUSDT,kpss
BATUSDT,QTUMUSDT,kpss
FORTUSDT,JUVUSDT,kpss
ALGOUSDT,WAXPUSDT,pvalue_0.311
MVUSDT,OPUSDT,low_correlation_0.07
DOGEUSDT,ETHWUSDT,kpss
DAIUSDT,XRPUSDC,low_correlation_-0.34
ONEUSDT,XRPUSDC,low_correlation_0.10
LTCBTC,RVNUSDT,low_correlation_0.27
ALGOBTC,XECUSDT,low_correlation_0.03
TIMEUSDT,WAVESUSDT,low_correlation_0.01
DOTUSDC,VPADUSDT,low_correlation_0.03
AXSUSDT,SANDUSDC,kpss
INTERUSDT,ROSEUSDT,pvalue_0.529
APEUSDC,PSTAKEUSDT,kpss
INTERUSDT,PEOPLEUSDT,kpss
OPUSDC,VPADUSDT,low_correlation_0.07
AFCUSDT,VPADUSDT,low_correlation_0.24
ETHWUSDT,GMTUSDT,kpss
ARKMUSDT,NEXOUSDT,pvalue_0.127
SUSHIUSDT,UMAUSDT,pvalue_0.282
CELOUSDT,SCUSDT,hurst_too_high (0.90)
HFTUSDT,RPLUSDT,kpss
HFTUSDC,SUIUSDT,low_correlation_0.09
HFTUSDC,MOVRUSDT,pvalue_0.187
FLOWUSDT,MASKUSDT,pvalue_0.162
MANAUSDT,XRPUSDC,low_correlation_0.08
BATUSDT,THETAUSDT,kpss
FORTUSDT,PSTAKEUSDT,kpss
FORTUSDT,PSGUSDT,hurst_too_high (0.82)
ALGOUSDT,ROSEUSDT,pvalue_0.762
MVUSDT,SFUNDUSDT,low_correlation_0.33
ROSEUSDT,WAXPUSDT,pvalue_0.504
DAIUSDT,XRPUSDT,low_correlation_-0.34
ONEUSDT,XRPUSDT,low_correlation_0.10
SONUSDT,XRPBTC,low_correlation_-0.55
TIMEUSDT,UMAUSDT,kpss
ARUSDT,FILUSDT,pvalue_0.186
INTERUSDT,THETAUSDT,kpss
INTERUSDT,SOLOUSDT,low_correlation_0.37
MASKUSDT,XRPUSDC,low_correlation_0.13
INTERUSDT,UMAUSDT,kpss
OPUSDT,VPADUSDT,low_correlation_0.07
CITYUSDT,DOTUSDC,pvalue_0.763
ARKMUSDT,HNTUSDT,low_correlation_-0.63
ARKMUSDT,PSGUSDT,pvalue_0.158
ARKMUSDT,LDOUSDT,kpss
BICOUSDT,IMXUSDT,pvalue_0.698
THETAUSDT,XRPUSDC,low_correlation_0.09
BICOUSDT,CRVUSDT,low_correlation_0.04
HFTUSDT,MOVRUSDT,pvalue_0.217
RSS3USDT,SFUNDUSDT,pvalue_0.228
MANAUSDT,XRPUSDT,low_correlation_0.08
WOOUSDT,XRPUSDT,low_correlation_-0.04
FORTUSDT,SDUSDT,low_correlation_0.44
FORTUSDT,SFUNDUSDT,hurst_too_high (0.83)
MVUSDT,TWTUSDT,low_correlation_-0.15
GRTUSDT,RDNTUSDT,kpss
WAXPUSDT,ZILUSDT,kpss
DAIUSDT,LTCBTC,kpss
ACSUSDT,MCRTUSDT,pvalue_0.144
SONUSDT,TELUSDT,kpss
ETHUSDC,ETHUSDT,hurst_too_high (0.93)
DOTUSDT,SDUSDT,kpss
INTERUSDT,LUNAUSDT,kpss
INTERUSDT,WAXPUSDT,kpss
MASKUSDT,XRPUSDT,low_correlation_0.13
INTERUSDT,XEMUSDT,low_correlation_-0.11
AFCUSDT,DOTUSDC,pvalue_0.647
CITYUSDT,DOTUSDT,pvalue_0.763
CAKEUSDT,VPADUSDT,low_correlation_-0.02
ARKMUSDT,NEARUSDT,kpss
ARKMUSDT,LDOUSDC,pvalue_0.124
HFTUSDC,VPADUSDT,low_correlation_0.08
HFTUSDT,JUVUSDT,pvalue_0.296
HFTUSDC,ICPUSDC,pvalue_0.236
CTCUSDT,SDUSDT,kpss
RSS3USDT,SDUSDT,low_correlation_0.40
MANAUSDC,XRPUSDC,low_correlation_0.08
WOOUSDT,XRPUSDC,low_correlation_-0.04
BATUSDT,LTCUSDC,hurst_too_high (0.77)
GMTUSDT,UNIUSDT,pvalue_0.684
GMTUSDT,SANDUSDT,pvalue_0.230
DOGEUSDT,TELUSDT,kpss
ROSEUSDT,XEMUSDT,low_correlation_-0.60
DAIUSDT,SOLOUSDT,low_correlation_-0.00
SCUSDT,USTCUSDT,kpss
SONUSDT,TAPUSDT,kpss
KSMUSDT,STETHUSDT,pvalue_0.481
DOTUSDC,SDUSDT,kpss
SNXUSDT,SOLOUSDT,low_correlation_0.09
INTERUSDT,QTUMUSDT,kpss
INTERUSDT,MANAUSDT,kpss
INTERUSDT,WAVESUSDT,low_correlation_0.44
AFCUSDT,DOTUSDT,pvalue_0.647
JUVUSDT,SDUSDT,kpss
SUSHIUSDT,USTCUSDT,kpss
ARKMUSDT,DOTUSDT,kpss
ARKMUSDT,MNTUSDT,kpss
HFTUSDT,VPADUSDT,low_correlation_0.08
HFTUSDC,JUVUSDT,pvalue_0.310
HFTUSDC,ICPUSDT,pvalue_0.231
CTCUSDT,NEXOUSDT,kpss
RSS3USDT,VPADUSDT,low_correlation_0.09
MANAUSDC,XRPUSDT,low_correlation_0.08
BATUSDT,UMAUSDT,kpss
BATUSDT,LTCUSDT,hurst_too_high (0.77)
GMTUSDC,UNIUSDT,pvalue_0.468
MVUSDT,PSGUSDT,low_correlation_-0.13
DOGEUSDC,TELUSDT,kpss
DAIUSDT,NYMUSDT,pvalue_0.489
USTCUSDT,ZILUSDT,kpss
SCUSDT,ZILUSDT,kpss
RACAUSDT,VPADUSDT,low_correlation_0.04
RSS3USDT,XAVAUSDT,pvalue_0.155
DAIUSDT,XAVAUSDT,low_correlation_0.21
ARKMUSDT,CITYUSDT,pvalue_0.188
AFCUSDT,CITYUSDT,kpss
CYBERUSDT,STGUSDT,pvalue_0.239
ARUSDT,GODSUSDT,kpss
AGLDUSDT,PENDLEUSDT,kpss
CITYUSDT,OASUSDT,pvalue_0.251
CAKEUSDT,CTCUSDT,hurst_too_high (0.82)
OMGUSDT,QTUMUSDT,pvalue_0.310
AGLAUSDT,SALDUSDT,low_correlation_-0.29
ADAUSDC,LOOKSUSDT,kpss
CHZUSDT,PEOPLEUSDT,pvalue_0.161
COTUSDT,GENEUSDT,kpss
USDCUSDT,XCADUSDT,kpss
LADYSUSDT,SHIBUSDC,kpss
ETCUSDT,IMXUSDT,pvalue_0.519
AGLDUSDT,XEMUSDT,low_correlation_-0.32
LDOUSDT,SFUNDUSDT,pvalue_0.466
IMXUSDT,LTCEUR,pvalue_0.406
AVAUSDT,ERTHAUSDT,beta_out_of_range (280.70)
GMTUSDT,GODSUSDT,low_correlation_0.34
C98USDT,ICXUSDT,pvalue_0.470
MVUSDT,XLMUSDT,low_correlation_0.43
GSTUSDT,MNTUSDC,kpss
ONEUSDT,WAVESUSDT,low_correlation_0.21
LADYSUSDT,SHIBUSDT,kpss
ENSUSDT,SISUSDT,pvalue_0.257
MOVRUSDT,TRVLUSDT,beta_out_of_range (183.70)
AGLDUSDT,BATUSDT,kpss
LDOUSDC,SFUNDUSDT,pvalue_0.470
NEARUSDT,NYMUSDT,low_correlation_0.43
ENJUSDT,ERTHAUSDT,beta_out_of_range (130.05)
AGLAUSDT,COTUSDT,low_correlation_-0.41
SOLOUSDT,TELUSDT,low_correlation_-0.06
MVUSDT,XLMUSDC,low_correlation_0.43
GSTUSDT,MNTUSDT,kpss
AXSUSDT,UMAUSDT,pvalue_0.249
PERPUSDT,STGUSDT,hurst_too_high (0.99)
AGLDUSDT,ICXUSDT,hurst_too_high (0.86)
JUVUSDT,KAVAUSDT,pvalue_0.402
ETHWUSDT,RPLUSDT,kpss
BLURUSDT,SCRTUSDT,pvalue_0.397
GMTUSDC,GODSUSDT,low_correlation_0.35
BATUSDT,ICXUSDT,kpss
MVUSDT,VELOUSDT,low_correlation_0.24
GSTUSDT,MCRTUSDT,kpss
SLPUSDT,TELUSDT,kpss
APTUSDC,BLURUSDT,kpss
PERPUSDT,PRIMEUSDT,pvalue_0.129
UMAUSDT,XAVAUSDT,pvalue_0.385
JUVUSDT,STGUSDT,kpss
ETHWUSDT,TRVLUSDT,kpss
IDUSDT,RPLUSDT,pvalue_0.167
AGLAUSDT,GENEUSDT,low_correlation_-0.54
KASUSDT,KCALUSDT,low_correlation_0.18
HFTUSDC,HFTUSDT,half_life_0.0
GSTUSDT,VELOUSDT,low_correlation_-0.22
DOMEUSDT,FMBUSDT,hurst_too_high (0.86)
APTUSDT,BLURUSDT,kpss
PERPUSDT,XLMUSDC,low_correlation_0.38
JUVUSDT,XLMUSDT,kpss
UMAUSDT,WAVESUSDT,kpss
BELUSDT,USTCUSDT,kpss
FLOWUSDT,ROSEUSDT,pvalue_0.758
ADAEUR,LDOUSDT,pvalue_0.477
DOGEUSDT,GODSUSDT,pvalue_0.175
MVUSDT,STGUSDT,low_correlation_0.04
GSTUSDT,STGUSDT,kpss
LUNCUSDC,RVNUSDT,kpss
FXSUSDT,XEMUSDT,low_correlation_-0.60
PERPUSDT,XLMUSDT,low_correlation_0.39
JUVUSDT,XLMUSDC,kpss
ARBUSDC,IZIUSDT,low_correlation_-0.10
KAVAUSDT,VELOUSDT,low_correlation_-0.08
MANAUSDC,PEOPLEUSDT,kpss
ADAEUR,LDOUSDC,pvalue_0.484
DOGEUSDC,GODSUSDT,pvalue_0.175
JSTUSDT,MVLUSDT,pvalue_0.238
GSTUSDT,MVUSDT,low_correlation_-0.17
LUNCUSDT,RVNUSDT,pvalue_0.141
AXSUSDT,GODSUSDT,pvalue_0.194
AGLDUSDT,JSTUSDT,pvalue_0.263
JUVUSDT,XETAUSDT,low_correlation_0.30
ARBUSDT,IZIUSDT,low_correlation_-0.10
OMGUSDT,XRPEUR,low_correlation_-0.35
