s1,s2,reason
SOLUSDC,SOLUSDT,kpss
ETHUSDC,ETHUSDT,kpss
BTCUSDC,BTCUSDT,kpss
AVAXUSDC,AVAXUSDT,half_life_0.0
WLDUSDC,WLDUSDT,half_life_0.0
ARBUSDC,ARBUSDT,half_life_0.0
XRPUSDC,XRPUSDT,kpss
ADAUSDC,ADAUSDT,half_life_0.0
DOTUSDC,DOTUSDT,half_life_0.0
SUIUSDC,SUIUSDT,half_life_0.0
LINKUSDC,LINKUSDT,half_life_0.0
LTCUSDC,LTCUSDT,half_life_0.0
DOGEUSDC,DOGEUSDT,half_life_0.0
OPUSDC,OPUSDT,half_life_0.0
MNTUSDC,MNTUSDT,half_life_0.0
ICPUSDC,ICPUSDT,half_life_0.0
HFTUSDC,HFTUSDT,half_life_0.0
LDOUSDC,LDOUSDT,half_life_0.0
TRXUSDC,TRXUSDT,half_life_0.0
SHIBUSDC,SHIBUSDT,half_life_0.0
MANAUSDC,MANAUSDT,half_life_0.0
APTUSDC,APTUSDT,half_life_0.0
SOLEUR,SOLUSDT,pvalue_0.153
ETHUSDT,STETHUSDT,half_life_0.0
SOLEUR,SOLUSDC,pvalue_0.159
ETHUSDC,STETHUSDT,half_life_0.0
APEUSDC,APEUSDT,half_life_0.0
GMTUSDC,GMTUSDT,half_life_0.0
ADAEUR,ADAUSDT,kpss
ADAEUR,ADAUSDC,kpss
FILUSDC,FILUSDT,half_life_0.0
DOGEEUR,DOGEUSDT,kpss
DOGEEUR,DOGEUSDC,kpss
ETHEUR,ETHUSDT,pvalue_0.126
SANDUSDC,SANDUSDT,half_life_0.0
ETHEUR,ETHUSDC,pvalue_0.127
ETHEUR,STETHUSDT,kpss
CHZUSDC,CHZUSDT,half_life_0.0
XRPEUR,XRPUSDT,hurst_too_high (0.79)
XRPEUR,XRPUSDC,hurst_too_high (0.80)
XLMUSDC,XLMUSDT,half_life_0.0
LTCEUR,LTCUSDT,kpss
LTCEUR,LTCUSDC,hurst_too_high (0.75)
BTCEUR,BTCUSDT,kpss
BTCEUR,BTCUSDC,kpss
BTCUSDT,WBTCUSDT,half_life_0.0
BTCUSDC,WBTCUSDT,half_life_0.0
USDCEUR,USDTEUR,kpss
LUNCUSDC,LUNCUSDT,half_life_0.0
BTCEUR,WBTCUSDT,kpss
MANAUSDT,SANDUSDT,pvalue_0.430
MANAUSDC,SANDUSDT,pvalue_0.443
SOLBTC,SOLUSDT,beta_out_of_range (0.00)
SOLBTC,SOLUSDC,beta_out_of_range (0.00)
MANAUSDT,SANDUSDC,pvalue_0.399
SOLBTC,SOLEUR,beta_out_of_range (0.00)
MANAUSDC,SANDUSDC,pvalue_0.408
LUNAUSDT,LUNCUSDT,beta_out_of_range (3703.82)
BTCBRZ,BTCUSDC,kpss
BTCBRZ,BTCUSDT,kpss
BTCBRZ,BTCEUR,kpss
LUNAUSDT,LUNCUSDC,beta_out_of_range (3704.37)
BTCBRZ,WBTCUSDT,kpss
ETHDAI,ETHUSDC,hurst_too_high (0.74)
ETHDAI,STETHUSDT,hurst_too_high (0.83)
ETHDAI,ETHUSDT,hurst_too_high (0.74)
ETHDAI,ETHEUR,hurst_too_high (0.76)
FLOKIUSDT,PEPEUSDT,kpss
DOGEUSDT,SHIBUSDT,beta_out_of_range (7590.21)
DOGEUSDC,SHIBUSDT,beta_out_of_range (7581.13)
DOGEUSDC,SHIBUSDC,beta_out_of_range (7588.18)
DOGEUSDT,SHIBUSDC,beta_out_of_range (7596.96)
AXSUSDT,MANAUSDT,pvalue_0.268
