s1,s2,reason
COMPUSDT,GMXUSDT,pvalue_0.420
TIMEUSDT,XRPUSDT,low_correlation_-0.01
APTUSDC,ARBUSDT,pvalue_0.454
DOTUSDC,SDUSDT,kpss
INTERUSDT,LUNAUSDT,pvalue_0.173
INTERUSDT,SOLOUSDT,kpss
APEUSDC,PSTAKEUSDT,low_correlation_0.25
HNTUSDT,SDUSDT,low_correlation_-0.04
AFCUSDT,ICPUSDC,pvalue_0.333
AFCUSDT,VPADUSDT,pvalue_0.356
ETHWUSDT,XTZUSDT,pvalue_0.460
SUSHIUSDT,USTCUSDT,pvalue_0.472
ARKMUSDT,IZIUSDT,beta_out_of_range (247.49)
HFTUSDC,RPLUSDT,low_correlation_0.44
BICOUSDT,WAXPUSDT,pvalue_0.537
OMGUSDT,RDNTUSDT,hurst_too_high (0.96)
1INCHUSDT,SCUSDT,pvalue_0.381
RSS3USDT,SFUNDUSDT,pvalue_0.631
RSS3USDT,SOLUSDC,low_correlation_-0.08
RSS3USDT,RVNUSDT,pvalue_0.404
FORTUSDT,HNTUSDT,low_correlation_0.11
FORTUSDT,SDUSDT,kpss
FORTUSDT,PSGUSDT,hurst_too_high (0.82)
ALGOUSDT,WAXPUSDT,pvalue_0.482
MVUSDT,OPUSDC,pvalue_0.242
EVERUSDT,JUVUSDT,low_correlation_-0.14
KASTAUSDT,XETAUSDT,pvalue_0.085
USTCUSDT,ZILUSDT,kpss
SCUSDT,ZILUSDT,kpss
SONUSDT,TAPUSDT,low_correlation_0.45
COMPUSDT,LTCUSDC,hurst_too_high (0.68)
ETHUSDC,ETHUSDT,hurst_too_high (0.90)
ARUSDT,XRPUSDT,low_correlation_0.40
AXSUSDT,GMTUSDT,kpss
SNXUSDT,SOLOUSDT,pvalue_0.227
INTERUSDT,WAXPUSDT,pvalue_0.259
MASKUSDT,XRPUSDC,low_correlation_0.07
INTERUSDT,UMAUSDT,pvalue_0.129
AFCUSDT,ICPUSDT,pvalue_0.310
CITYUSDT,DOTUSDC,pvalue_0.141
BELUSDT,FTTUSDT,pvalue_0.514
ARKMUSDT,SOLUSDT,low_correlation_0.20
ARKMUSDT,OMGUSDT,hurst_too_high (0.69)
BICOUSDT,IMXUSDT,pvalue_0.533
HFTUSDT,RPLUSDT,low_correlation_0.44
BICOUSDT,ROSEUSDT,pvalue_0.167
CELOUSDT,ZRXUSDT,pvalue_0.146
CTCUSDT,DOTUSDC,pvalue_0.316
RSS3USDT,TWTUSDT,pvalue_0.610
RSS3USDT,SOLUSDT,low_correlation_-0.08
BATUSDT,COMPUSDT,pvalue_0.088
ADAUSDC,PSGUSDT,pvalue_0.295
BATUSDT,LTCUSDC,pvalue_0.149
FORTUSDT,SFUNDUSDT,kpss
ALGOUSDT,ROSEUSDT,pvalue_0.126
MVUSDT,OPUSDT,pvalue_0.241
HVHUSDT,TRVLUSDT,hurst_too_high (0.71)
WAXPUSDT,ZILUSDT,pvalue_0.265
PEOPLEUSDT,THETAUSDT,kpss
SUNUSDT,ZRXUSDT,pvalue_0.244
RACAUSDT,VPADUSDT,hurst_too_high (0.71)
COMPUSDT,LTCUSDT,hurst_too_high (0.66)
KSMUSDT,STETHUSDT,pvalue_0.479
ARUSDT,MASKUSDT,pvalue_0.207
AXSUSDT,GMTUSDC,kpss
INTERUSDT,XRPUSDC,low_correlation_0.26
INTERUSDT,QTUMUSDT,kpss
MASKUSDT,XRPUSDT,low_correlation_0.07
INTERUSDT,XEMUSDT,kpss
CITYUSDT,DOTUSDT,pvalue_0.141
ETHWUSDT,GMTUSDC,pvalue_0.334
ARKMUSDT,SOLUSDC,low_correlation_0.20
ARKMUSDT,SFUNDUSDT,pvalue_0.594
HFTUSDT,VPADUSDT,hurst_too_high (0.70)
THETAUSDT,XRPUSDC,low_correlation_0.14
BICOUSDT,ZILUSDT,pvalue_0.748
HFTUSDC,MOVRUSDT,kpss
CTCUSDT,VPADUSDT,pvalue_0.221
RSS3USDT,SDUSDT,pvalue_0.369
RSS3USDT,UNIUSDT,pvalue_0.341
WOOUSDT,XTZUSDT,pvalue_0.489
ADAUSDT,PSGUSDT,pvalue_0.292
BATUSDT,LTCUSDT,pvalue_0.152
GMTUSDT,UNIUSDT,pvalue_0.377
MVUSDT,TWTUSDT,pvalue_0.369
MVUSDT,SFUNDUSDT,pvalue_0.141
OASUSDT,TRVLUSDT,hurst_too_high (0.66)
ROSEUSDT,XEMUSDT,low_correlation_0.45
ONEUSDT,TELUSDT,kpss
LTCBTC,LUNCUSDC,low_correlation_0.33
LUNCUSDT,RVNUSDT,hurst_too_high (0.79)
RPLUSDT,SDUSDT,low_correlation_0.41
ETCUSDT,XRPUSDT,low_correlation_0.20
ARUSDT,MANAUSDT,beta_out_of_range (121.15)
HNTUSDT,MDAOUSDT,low_correlation_-0.02
INTERUSDT,XRPUSDT,low_correlation_0.26
INTERUSDT,ZILUSDT,kpss
PSGUSDT,SDUSDT,hurst_too_high (0.65)
INTERUSDT,WAVESUSDT,kpss
QTUMUSDT,STXUSDT,hurst_too_high (0.92)
ETHWUSDT,GMTUSDT,pvalue_0.445
SUSHIUSDT,UMAUSDT,pvalue_0.227
HFTUSDT,SFUNDUSDT,pvalue_0.179
HFTUSDT,JUVUSDT,pvalue_0.172
HFTUSDT,SUIUSDC,pvalue_0.108
HFTUSDT,MOVRUSDT,kpss
GODSUSDT,HBARUSDT,low_correlation_0.13
MANAUSDT,XRPUSDT,low_correlation_0.19
ADAUSDC,RPLUSDT,low_correlation_0.08
BATUSDT,PEOPLEUSDT,kpss
GMTUSDC,UNIUSDT,pvalue_0.367
GMTUSDT,SANDUSDT,pvalue_0.249
EVERUSDT,RPLUSDT,low_correlation_0.12
GRTUSDT,RVNUSDT,kpss
DAIUSDT,QTUMUSDT,low_correlation_0.05
ONEUSDT,XRPUSDC,low_correlation_0.13
LTCBTC,RVNUSDT,pvalue_0.437
