s1,s2,reason
COMPUSDT,GMXUSDT,pvalue_0.420
ETCUSDT,XRPUSDT,low_correlation_0.20
AXSUSDT,CHZUSDT,pvalue_0.216
INTERUSDT,XRPUSDC,low_correlation_0.26
INTERUSDT,ZILUSDT,kpss
INTERUSDT,MANAUSDC,kpss
INTERUSDT,USTCUSDT,kpss
QTUMUSDT,THETAUSDT,pvalue_0.157
CITYUSDT,JUVUSDT,hurst_too_high (0.73)
ARKMUSDT,RPLUSDT,pvalue_0.252
ARKMUSDT,DOTUSDC,pvalue_0.562
ARKMUSDT,MNTUSDC,pvalue_0.617
BICOUSDT,PIPUSDT,hurst_too_high (0.88)
THETAUSDT,XRPUSDT,low_correlation_0.14
HFTUSDT,ICPUSDC,pvalue_0.537
1INCHUSDT,SCUSDT,pvalue_0.381
RSS3USDT,RVNUSDT,pvalue_0.404
ADAUSDC,PSGUSDT,pvalue_0.295
BATUSDT,PEOPLEUSDT,kpss
ICXUSDT,WAXPUSDT,pvalue_0.426
MVUSDT,SUIUSDC,pvalue_0.233
OASUSDT,TRVLUSDT,kpss
PEOPLEUSDT,THETAUSDT,kpss
SUNUSDT,ZRXUSDT,pvalue_0.244
RACAUSDT,SANDBTC,pvalue_0.219
RPLUSDT,SDUSDT,low_correlation_0.41
ETCUSDT,XRPUSDC,low_correlation_0.19
AXSUSDT,GMTUSDT,kpss
INTERUSDT,XRPUSDT,low_correlation_0.26
INTERUSDT,LTCUSDC,kpss
DYDXUSDT,QNTUSDT,pvalue_0.375
PSGUSDT,VPADUSDT,beta_out_of_range (132.65)
AFCUSDT,MDAOUSDT,low_correlation_0.01
JUVUSDT,VPADUSDT,pvalue_0.143
ARKMUSDT,IZIUSDT,beta_out_of_range (247.49)
SFUNDUSDT,VPADUSDT,beta_out_of_range (112.56)
HFTUSDT,PSGUSDT,hurst_too_high (0.93)
HFTUSDT,SUIUSDC,hurst_too_high (0.97)
HFTUSDT,ICPUSDT,pvalue_0.539
CTCUSDT,DOTUSDC,pvalue_0.316
RSS3USDT,SCRTUSDT,pvalue_0.392
FLOWUSDT,MANAUSDT,pvalue_0.191
ADAUSDT,PSGUSDT,pvalue_0.292
FORTUSDT,ICPUSDT,pvalue_0.174
ALGOUSDT,IMXUSDT,pvalue_0.512
MVUSDT,SUIUSDT,pvalue_0.232
ROSEUSDT,USTCUSDT,kpss
DAIUSDT,QTUMUSDT,low_correlation_0.05
ANKRUSDT,MANAUSDT,kpss
LTCBTC,LUNCUSDC,low_correlation_0.33
FLOKIUSDT,SANDBTC,pvalue_0.339
EGLDUSDT,UNIUSDT,low_correlation_0.00
MOVRUSDT,SCRTUSDT,kpss
AXSUSDT,GMTUSDC,kpss
INTERUSDT,ZENUSDT,low_correlation_0.08
INTERUSDT,LTCUSDT,kpss
INTERUSDT,MASKUSDT,pvalue_0.284
OPUSDC,PSGUSDT,hurst_too_high (0.93)
CITYUSDT,VPADUSDT,beta_out_of_range (105.03)
ETHWUSDT,XTZUSDT,pvalue_0.460
ARKMUSDT,OPUSDT,pvalue_0.551
ARKMUSDT,ENSUSDT,low_correlation_-0.32
NEARUSDT,XTZUSDT,pvalue_0.344
HFTUSDC,PSGUSDT,hurst_too_high (0.92)
HFTUSDT,SUIUSDT,hurst_too_high (0.99)
OMGUSDT,RDNTUSDT,hurst_too_high (0.96)
CTCUSDT,VPADUSDT,pvalue_0.221
RSS3USDT,XTZUSDT,pvalue_0.694
FLOWUSDT,MANAUSDC,pvalue_0.178
FORTUSDT,VPADUSDT,hurst_too_high (0.73)
FORTUSDT,ICPUSDC,pvalue_0.176
ALGOUSDT,USTCUSDT,kpss
MVUSDT,OPUSDC,pvalue_0.242
DOGEUSDC,ETHWUSDT,pvalue_0.149
DAIUSDT,XTZUSDT,low_correlation_0.05
USDCUSDT,XTZUSDT,low_correlation_0.08
LTCBTC,LUNCUSDT,low_correlation_0.33
XECUSDT,ZILUSDT,pvalue_0.343
TIMEUSDT,ZENUSDT,low_correlation_-0.29
AXSUSDT,UNIUSDT,pvalue_0.426
AXSUSDT,SANDUSDT,kpss
INTERUSDT,STXUSDT,kpss
APEUSDT,PSTAKEUSDT,low_correlation_0.25
HNTUSDT,SDUSDT,low_correlation_-0.04
OPUSDT,PSGUSDT,hurst_too_high (0.93)
ETHWUSDT,GMTUSDC,pvalue_0.334
ARKMUSDT,OPUSDC,pvalue_0.554
ARKMUSDT,SFUNDUSDT,pvalue_0.594
HFTUSDT,SDUSDT,kpss
HFTUSDC,RPLUSDT,low_correlation_0.44
HFTUSDC,SUIUSDC,kpss
CELOUSDT,ZRXUSDT,pvalue_0.146
GODSUSDT,HBARUSDT,low_correlation_0.13
RSS3USDT,UNIUSDT,pvalue_0.341
BATUSDT,FIDAUSDT,kpss
FORTUSDT,JUVUSDT,hurst_too_high (0.72)
ALGOUSDT,WAXPUSDT,pvalue_0.482
MVUSDT,OPUSDT,pvalue_0.241
DOGEUSDT,ETHWUSDT,pvalue_0.148
DAIUSDT,XRPUSDC,low_correlation_-0.45
ONEUSDT,XRPUSDC,low_correlation_0.13
LTCBTC,RVNUSDT,pvalue_0.437
ALGOBTC,XECUSDT,pvalue_0.605
TIMEUSDT,WAVESUSDT,kpss
DOTUSDC,VPADUSDT,beta_out_of_range (112.95)
AXSUSDT,SANDUSDC,hurst_too_high (0.89)
INTERUSDT,ROSEUSDT,kpss
APEUSDC,PSTAKEUSDT,low_correlation_0.25
INTERUSDT,PEOPLEUSDT,kpss
OPUSDC,VPADUSDT,pvalue_0.163
AFCUSDT,VPADUSDT,pvalue_0.356
ETHWUSDT,GMTUSDT,pvalue_0.445
ARKMUSDT,NEXOUSDT,pvalue_0.524
SUSHIUSDT,UMAUSDT,pvalue_0.227
CELOUSDT,SCUSDT,beta_out_of_range (112.30)
HFTUSDT,RPLUSDT,low_correlation_0.44
HFTUSDC,SUIUSDT,kpss
HFTUSDC,MOVRUSDT,kpss
FLOWUSDT,MASKUSDT,pvalue_0.431
MANAUSDT,XRPUSDC,low_correlation_0.19
BATUSDT,THETAUSDT,pvalue_0.148
FORTUSDT,PSTAKEUSDT,low_correlation_0.27
FORTUSDT,PSGUSDT,hurst_too_high (0.82)
ALGOUSDT,ROSEUSDT,pvalue_0.126
MVUSDT,SFUNDUSDT,pvalue_0.141
ROSEUSDT,WAXPUSDT,kpss
DAIUSDT,XRPUSDT,low_correlation_-0.45
ONEUSDT,XRPUSDT,low_correlation_0.13
SONUSDT,XRPBTC,low_correlation_-0.14
TIMEUSDT,UMAUSDT,hurst_too_high (0.89)
ARUSDT,FILUSDT,kpss
INTERUSDT,THETAUSDT,kpss
INTERUSDT,SOLOUSDT,kpss
MASKUSDT,XRPUSDC,low_correlation_0.07
INTERUSDT,UMAUSDT,pvalue_0.129
OPUSDT,VPADUSDT,beta_out_of_range (100.13)
CITYUSDT,DOTUSDC,pvalue_0.141
ARKMUSDT,HNTUSDT,low_correlation_-0.05
ARKMUSDT,PSGUSDT,pvalue_0.185
ARKMUSDT,LDOUSDT,pvalue_0.347
BICOUSDT,IMXUSDT,pvalue_0.533
THETAUSDT,XRPUSDC,low_correlation_0.14
BICOUSDT,CRVUSDT,pvalue_0.270
HFTUSDT,MOVRUSDT,kpss
RSS3USDT,SFUNDUSDT,pvalue_0.631
MANAUSDT,XRPUSDT,low_correlation_0.19
WOOUSDT,XRPUSDT,low_correlation_0.05
FORTUSDT,SDUSDT,kpss
FORTUSDT,SFUNDUSDT,kpss
MVUSDT,TWTUSDT,pvalue_0.369
GRTUSDT,RDNTUSDT,pvalue_0.420
WAXPUSDT,ZILUSDT,pvalue_0.265
DAIUSDT,LTCBTC,pvalue_0.225
ACSUSDT,MCRTUSDT,pvalue_0.654
SONUSDT,TELUSDT,hurst_too_high (0.80)
ETHUSDC,ETHUSDT,hurst_too_high (0.90)
DOTUSDT,SDUSDT,kpss
INTERUSDT,LUNAUSDT,pvalue_0.173
INTERUSDT,WAXPUSDT,pvalue_0.259
MASKUSDT,XRPUSDT,low_correlation_0.07
INTERUSDT,XEMUSDT,kpss
AFCUSDT,DOTUSDC,kpss
CITYUSDT,DOTUSDT,pvalue_0.141
CAKEUSDT,VPADUSDT,beta_out_of_range (124.83)
ARKMUSDT,NEARUSDT,pvalue_0.700
ARKMUSDT,LDOUSDC,pvalue_0.328
HFTUSDC,VPADUSDT,hurst_too_high (0.70)
HFTUSDT,JUVUSDT,pvalue_0.172
HFTUSDC,ICPUSDC,pvalue_0.544
CTCUSDT,SDUSDT,hurst_too_high (0.75)
RSS3USDT,SDUSDT,pvalue_0.369
MANAUSDC,XRPUSDC,low_correlation_0.19
WOOUSDT,XRPUSDC,low_correlation_0.05
BATUSDT,LTCUSDC,pvalue_0.149
GMTUSDT,UNIUSDT,pvalue_0.377
GMTUSDT,SANDUSDT,pvalue_0.249
DOGEUSDT,TELUSDT,pvalue_0.515
ROSEUSDT,XEMUSDT,low_correlation_0.45
DAIUSDT,SOLOUSDT,low_correlation_0.20
SCUSDT,USTCUSDT,kpss
SONUSDT,TAPUSDT,low_correlation_0.45
KSMUSDT,STETHUSDT,pvalue_0.479
DOTUSDC,SDUSDT,kpss
SNXUSDT,SOLOUSDT,pvalue_0.227
INTERUSDT,QTUMUSDT,kpss
INTERUSDT,MANAUSDT,kpss
INTERUSDT,WAVESUSDT,kpss
AFCUSDT,DOTUSDT,kpss
JUVUSDT,SDUSDT,kpss
SUSHIUSDT,USTCUSDT,pvalue_0.472
ARKMUSDT,DOTUSDT,pvalue_0.562
ARKMUSDT,MNTUSDT,pvalue_0.639
HFTUSDT,VPADUSDT,kpss
HFTUSDC,JUVUSDT,pvalue_0.170
HFTUSDC,ICPUSDT,pvalue_0.546
CTCUSDT,NEXOUSDT,pvalue_0.201
RSS3USDT,VPADUSDT,pvalue_0.485
MANAUSDC,XRPUSDT,low_correlation_0.19
BATUSDT,UMAUSDT,pvalue_0.220
BATUSDT,LTCUSDT,pvalue_0.152
GMTUSDC,UNIUSDT,pvalue_0.367
MVUSDT,PSGUSDT,pvalue_0.265
DOGEUSDC,TELUSDT,pvalue_0.521
DAIUSDT,NYMUSDT,low_correlation_0.45
USTCUSDT,ZILUSDT,kpss
SCUSDT,ZILUSDT,kpss
RACAUSDT,VPADUSDT,hurst_too_high (0.71)
RSS3USDT,XAVAUSDT,pvalue_0.676
DAIUSDT,XAVAUSDT,low_correlation_0.03
ARKMUSDT,CITYUSDT,pvalue_0.333
AFCUSDT,CITYUSDT,pvalue_0.185
CYBERUSDT,STGUSDT,pvalue_0.578
ARUSDT,GODSUSDT,pvalue_0.278
AGLDUSDT,PENDLEUSDT,pvalue_0.539
CITYUSDT,OASUSDT,kpss
CAKEUSDT,CTCUSDT,pvalue_0.388
OMGUSDT,QTUMUSDT,kpss
AGLAUSDT,SALDUSDT,low_correlation_0.10
ADAUSDC,LOOKSUSDT,pvalue_0.247
CHZUSDT,PEOPLEUSDT,kpss
COTUSDT,GENEUSDT,kpss
USDCUSDT,XCADUSDT,low_correlation_0.30
LADYSUSDT,SHIBUSDC,kpss
ETCUSDT,IMXUSDT,pvalue_0.463
FXSUSDT,OMGUSDT,kpss
AGLDUSDT,XEMUSDT,hurst_too_high (0.78)
LDOUSDT,SFUNDUSDT,pvalue_0.605
IMXUSDT,LTCEUR,pvalue_0.422
AVAUSDT,ERTHAUSDT,beta_out_of_range (281.67)
GMTUSDT,GODSUSDT,low_correlation_0.20
C98USDT,ICXUSDT,pvalue_0.972
MVUSDT,XLMUSDT,pvalue_0.420
GSTUSDT,MNTUSDC,pvalue_0.208
ONEUSDT,WAVESUSDT,kpss
LADYSUSDT,SHIBUSDT,kpss
ENSUSDT,SISUSDT,low_correlation_-0.47
MOVRUSDT,TRVLUSDT,beta_out_of_range (333.78)
AGLDUSDT,BATUSDT,pvalue_0.697
LDOUSDC,SFUNDUSDT,pvalue_0.604
NEARUSDT,NYMUSDT,pvalue_0.593
ENJUSDT,ERTHAUSDT,beta_out_of_range (181.85)
AGLAUSDT,COTUSDT,low_correlation_-0.09
SOLOUSDT,TELUSDT,pvalue_0.402
MVUSDT,XLMUSDC,pvalue_0.420
GSTUSDT,MNTUSDT,pvalue_0.207
AXSUSDT,UMAUSDT,kpss
PERPUSDT,STGUSDT,kpss
AGLDUSDT,ICXUSDT,pvalue_0.564
JUVUSDT,KAVAUSDT,pvalue_0.378
ETHWUSDT,RPLUSDT,low_correlation_0.31
BLURUSDT,SCRTUSDT,pvalue_0.621
GMTUSDC,GODSUSDT,low_correlation_0.20
BATUSDT,ICXUSDT,kpss
MVUSDT,VELOUSDT,kpss
GSTUSDT,MCRTUSDT,hurst_too_high (1.00)
SLPUSDT,TELUSDT,kpss
APTUSDC,BLURUSDT,pvalue_0.775
PERPUSDT,PRIMEUSDT,kpss
UMAUSDT,XAVAUSDT,pvalue_0.287
JUVUSDT,STGUSDT,pvalue_0.126
ETHWUSDT,TRVLUSDT,hurst_too_high (0.87)
IDUSDT,RPLUSDT,low_correlation_0.35
AGLAUSDT,GENEUSDT,low_correlation_-0.09
KASUSDT,KCALUSDT,low_correlation_-0.54
HFTUSDC,HFTUSDT,half_life_0.0
GSTUSDT,VELOUSDT,hurst_too_high (0.74)
DOMEUSDT,FMBUSDT,hurst_too_high (0.95)
APTUSDT,BLURUSDT,pvalue_0.773
PERPUSDT,XLMUSDC,pvalue_0.517
JUVUSDT,XLMUSDT,pvalue_0.308
UMAUSDT,WAVESUSDT,kpss
BELUSDT,USTCUSDT,pvalue_0.641
FLOWUSDT,ROSEUSDT,hurst_too_high (0.93)
ADAEUR,LDOUSDT,low_correlation_0.34
DOGEUSDT,GODSUSDT,low_correlation_0.44
MVUSDT,STGUSDT,pvalue_0.205
LUNCUSDC,RVNUSDT,hurst_too_high (0.73)
FXSUSDT,XEMUSDT,beta_out_of_range (108.24)
PERPUSDT,XLMUSDT,pvalue_0.510
JUVUSDT,XLMUSDC,pvalue_0.356
ARBUSDC,IZIUSDT,hurst_too_high (0.80)
KAVAUSDT,VELOUSDT,hurst_too_high (0.99)
MANAUSDC,PEOPLEUSDT,kpss
ADAEUR,LDOUSDC,low_correlation_0.34
DOGEUSDC,GODSUSDT,low_correlation_0.44
JSTUSDT,MVLUSDT,kpss
GSTUSDT,MVUSDT,pvalue_0.254
LUNCUSDT,RVNUSDT,hurst_too_high (0.79)
AXSUSDT,GODSUSDT,low_correlation_0.36
AGLDUSDT,JSTUSDT,low_correlation_0.28
JUVUSDT,XETAUSDT,beta_out_of_range (113.34)
ARBUSDT,IZIUSDT,hurst_too_high (0.80)
OMGUSDT,XRPEUR,low_correlation_-0.10
MANAUSDT,PEOPLEUSDT,kpss
ADAUSDT,LOOKSUSDT,pvalue_0.246
CHZUSDC,PEOPLEUSDT,kpss
DOGEEUR,DYDXUSDT,pvalue_0.715
FITFIUSDT,SCUSDT,pvalue_0.216
NFTUSDT,XECUSDT,low_correlation_0.42
ETHDAI,STETHUSDT,half_life_0.0
