s1,s2,reason
SOLUSDC,SOLUSDT,half_life_0.0
DOTUSDC,DOTUSDT,half_life_0.0
ETHUSDC,ETHUSDT,half_life_0.1
WLDUSDC,WLDUSDT,half_life_0.0
ADAUSDC,ADAUSDT,half_life_0.0
AVAXUSDC,AVAXUSDT,half_life_0.0
BTCUSDC,BTCUSDT,half_life_0.1
ARBUSDC,ARBUSDT,half_life_0.0
XRPUSDC,XRPUSDT,half_life_0.0
OPUSDC,OPUSDT,half_life_0.0
LTCUSDC,LTCUSDT,half_life_0.0
SUIUSDC,SUIUSDT,half_life_0.0
LINKUSDC,LINKUSDT,half_life_0.0
DOGEUSDC,DOGEUSDT,half_life_0.0
ICPUSDC,ICPUSDT,half_life_0.0
SHIBUSDC,SHIBUSDT,half_life_0.0
APTUSDC,APTUSDT,half_life_0.0
LDOUSDC,LDOUSDT,half_life_0.0
APEUSDC,APEUSDT,half_life_0.0
SANDUSDC,SANDUSDT,half_life_0.0
MNTUSDC,MNTUSDT,half_life_0.0
MANAUSDC,MANAUSDT,half_life_0.0
SOLEUR,SOLUSDT,half_life_0.0
ETHUSDT,STETHUSDT,half_life_0.0
SOLEUR,SOLUSDC,half_life_0.0
ETHUSDC,STETHUSDT,half_life_0.0
TRXUSDC,TRXUSDT,half_life_0.0
HFTUSDC,HFTUSDT,half_life_0.0
FILUSDC,FILUSDT,half_life_0.0
ADAEUR,ADAUSDT,half_life_0.1
ADAEUR,ADAUSDC,half_life_0.1
GMTUSDC,GMTUSDT,half_life_0.0
DOGEEUR,DOGEUSDT,half_life_0.2
DOGEEUR,DOGEUSDC,half_life_0.2
ETHEUR,ETHUSDT,half_life_0.2
ETHEUR,ETHUSDC,half_life_0.2
ETHEUR,STETHUSDT,half_life_0.3
BTCUSDT,WBTCUSDT,half_life_0.0
BTCUSDC,WBTCUSDT,half_life_0.0
XLMUSDC,XLMUSDT,half_life_0.0
LUNCUSDC,LUNCUSDT,half_life_0.0
CHZUSDC,CHZUSDT,half_life_0.0
XRPEUR,XRPUSDT,half_life_0.3
LTCEUR,LTCUSDT,half_life_0.2
XRPEUR,XRPUSDC,half_life_0.3
LTCEUR,LTCUSDC,half_life_0.2
SOLBTC,SOLEUR,beta_out_of_range (0.00)
BTCEUR,BTCUSDT,half_life_0.4
SOLBTC,SOLUSDT,beta_out_of_range (0.00)
BTCEUR,BTCUSDC,half_life_0.4
SOLBTC,SOLUSDC,beta_out_of_range (0.00)
BTCEUR,WBTCUSDT,half_life_0.2
USDCEUR,USDTEUR,half_life_0.0
METHUSDT,STETHUSDT,half_life_0.0
ETHUSDT,METHUSDT,half_life_0.0
ETHUSDC,METHUSDT,half_life_0.0
SANDBTC,SANDUSDT,beta_out_of_range (0.00)
SANDBTC,SANDUSDC,beta_out_of_range (0.00)
ETHEUR,METHUSDT,half_life_0.1
DOTBTC,DOTUSDT,beta_out_of_range (0.00)
DOTBTC,DOTUSDC,beta_out_of_range (0.00)
MANAUSDT,SANDUSDC,pvalue_0.899
MANAUSDT,SANDUSDT,pvalue_0.926
MANAUSDC,SANDUSDC,pvalue_0.894
MANAUSDC,SANDUSDT,pvalue_0.921
ETHDAI,STETHUSDT,half_life_0.0
LUNCUSDT,USTCUSDT,half_life_0.3
ETHDAI,ETHUSDC,half_life_0.0
BTCBRZ,BTCEUR,half_life_0.1
ETHDAI,ETHUSDT,half_life_0.0
BTCBRZ,BTCUSDT,half_life_0.1
ETHDAI,ETHEUR,half_life_0.1
BTCBRZ,BTCUSDC,half_life_0.1
BTCBRZ,WBTCUSDT,half_life_0.1
BCHUSDT,XECUSDT,beta_out_of_range (6462252.31)
LUNCUSDC,USTCUSDT,half_life_0.2
ALGOBTC,ALGOUSDT,beta_out_of_range (0.00)
BTCDAI,BTCUSDC,half_life_0.0
BTCDAI,BTCUSDT,half_life_0.0
BTCDAI,WBTCUSDT,half_life_0.0
FLOKIUSDT,MASKUSDT,low_correlation_0.25
LUNAUSDT,LUNCUSDT,beta_out_of_range (3337.89)
MANABTC,MANAUSDC,beta_out_of_range (0.00)
MANABTC,MANAUSDT,beta_out_of_range (0.00)
ETHDAI,METHUSDT,half_life_0.0
FLOKIUSDT,YFIUSDT,beta_out_of_range (0.00)
MASKUSDT,YFIUSDT,low_correlation_0.36
ETCUSDT,XECUSDT,beta_out_of_range (385994.49)
LUNAUSDT,LUNCUSDC,beta_out_of_range (3324.91)
GALAUSDT,MASKUSDT,hurst_too_high (0.89)
BTCDAI,BTCEUR,half_life_0.1
PENDLEUSDT,STETHUSDT,half_life_0.3
XLMUSDT,XRPUSDC,pvalue_0.367
XLMUSDT,XRPUSDT,pvalue_0.367
ETHUSDT,PENDLEUSDT,beta_out_of_range (815.07)
ETHUSDC,PENDLEUSDT,beta_out_of_range (825.02)
ETHEUR,PENDLEUSDT,beta_out_of_range (595.42)
AXSUSDT,MANAUSDT,pvalue_0.700
BTCBRZ,BTCDAI,half_life_0.1
AXSUSDT,SANDUSDT,half_life_0.5
XLMUSDC,XRPUSDC,half_life_0.5
AXSUSDT,SANDUSDC,half_life_0.4
FLOKIUSDT,GALAUSDT,low_correlation_0.36
XLMUSDC,XRPUSDT,half_life_0.5
CHZUSDC,XTZUSDT,half_life_0.2
CHZUSDT,XTZUSDT,half_life_0.2
AXSUSDT,MANAUSDC,pvalue_0.696
1INCHUSDT,XTZUSDT,half_life_0.3
ADAUSDC,DOGEEUR,low_correlation_0.34
APEUSDT,FLOKIUSDT,beta_out_of_range (28646.28)
ADAUSDT,DOGEEUR,low_correlation_0.35
RVNUSDT,YFIUSDT,low_correlation_0.46
SHIBUSDC,YFIUSDT,low_correlation_0.19
APEUSDC,FLOKIUSDT,beta_out_of_range (28665.72)
SHIBUSDT,YFIUSDT,low_correlation_0.18
ADAEUR,DOGEEUR,low_correlation_0.49
ADAUSDC,XRPUSDC,half_life_0.3
ADAUSDC,XRPUSDT,half_life_0.4
ADAEUR,XRPEUR,half_life_0.3
ADAUSDT,XRPUSDC,half_life_0.3
ADAUSDT,XRPUSDT,half_life_0.4
DOGEUSDC,XRPUSDT,low_correlation_0.47
DOGEUSDT,XRPUSDT,low_correlation_0.46
XTZUSDT,ZILUSDT,half_life_0.4
FLOKIUSDT,SHIBUSDC,low_correlation_-0.17
DOGEUSDC,XRPUSDC,low_correlation_0.46
PEPEUSDT,YFIUSDT,beta_out_of_range (0.00)
FLOKIUSDT,SHIBUSDT,low_correlation_-0.18
DOGEUSDT,XRPUSDC,low_correlation_0.45
DOGEEUR,FLOKIUSDT,beta_out_of_range (1397.56)
GALAUSDT,MANAUSDC,half_life_0.5
DOTUSDT,SANDUSDT,hurst_too_high (0.95)
ADAUSDC,XRPEUR,half_life_0.4
DOTUSDC,SANDUSDT,hurst_too_high (0.95)
DOGEUSDT,SHIBUSDC,low_correlation_-0.07
DOTUSDT,SANDUSDC,hurst_too_high (0.93)
ADAUSDT,XRPEUR,half_life_0.4
DOTUSDC,SANDUSDC,hurst_too_high (0.94)
ARBUSDC,ETHUSDT,pvalue_0.899
DOGEUSDC,SHIBUSDC,low_correlation_-0.06
CHZUSDT,MANAUSDC,half_life_0.5
ARBUSDT,ETHUSDT,pvalue_0.899
ETCUSDT,ETHUSDT,pvalue_0.400
APEUSDT,YFIUSDT,beta_out_of_range (0.00)
DOGEUSDT,SHIBUSDT,low_correlation_-0.07
MASKUSDT,RVNUSDT,beta_out_of_range (136.01)
APEUSDC,YFIUSDT,beta_out_of_range (0.00)
DOGEEUR,XRPUSDT,low_correlation_0.26
ETHUSDC,LINKUSDT,half_life_0.4
ETCUSDT,RPLUSDT,half_life_0.2
ETHUSDT,LINKUSDT,half_life_0.4
ARBUSDC,ETHUSDC,pvalue_0.898
XLMUSDT,XRPEUR,low_correlation_0.49
ETCUSDT,ETHUSDC,pvalue_0.397
ETHUSDC,LINKUSDC,half_life_0.4
ARBUSDC,STETHUSDT,pvalue_0.905
ARBUSDC,ETHEUR,pvalue_0.907
ARBUSDT,ETHUSDC,pvalue_0.899
DOGEUSDC,SHIBUSDT,low_correlation_-0.06
ADAEUR,DOGEUSDC,half_life_0.4
ADAEUR,XRPUSDT,half_life_0.3
ADAEUR,XRPUSDC,half_life_0.3
ETHUSDT,LINKUSDC,half_life_0.4
CHZUSDT,ZILUSDT,half_life_0.5
CHZUSDC,ZILUSDT,half_life_0.3
ARBUSDT,ETHEUR,pvalue_0.907
ETCUSDT,STETHUSDT,half_life_0.4
ARBUSDT,STETHUSDT,pvalue_0.880
DOGEEUR,XRPUSDC,low_correlation_0.25
ADAEUR,DOGEUSDT,half_life_0.4
DOGEUSDT,FLOKIUSDT,beta_out_of_range (1340.55)
DOGEEUR,SHIBUSDC,low_correlation_-0.29
LUNAUSDT,MEMEUSDT,half_life_0.3
DOGEUSDC,FLOKIUSDT,beta_out_of_range (1340.96)
LINKUSDT,STETHUSDT,half_life_0.3
LINKUSDC,STETHUSDT,half_life_0.3
CHZUSDC,MANAUSDT,half_life_0.3
1INCHUSDT,ZILUSDT,pvalue_0.371
CHZUSDC,MANAUSDC,half_life_0.3
1INCHUSDT,GMTUSDT,half_life_0.4
FLOWUSDT,MANAUSDT,pvalue_0.415
FLOWUSDT,MANAUSDC,half_life_0.5
DOGEEUR,SHIBUSDT,low_correlation_-0.29
XLMUSDC,XRPEUR,low_correlation_0.49
BCHUSDT,XLMUSDT,beta_out_of_range (3180.13)
MASKUSDT,SHIBUSDC,beta_out_of_range (166567.06)
DOGEEUR,MASKUSDT,low_correlation_-0.03
APEUSDT,CHZUSDC,pvalue_0.515
DOGEUSDT,MASKUSDT,low_correlation_0.19
APEUSDT,CHZUSDT,pvalue_0.508
ARBUSDC,METHUSDT,pvalue_0.852
DOGEUSDC,MASKUSDT,low_correlation_0.21
MASKUSDT,SHIBUSDT,beta_out_of_range (166167.05)
APEUSDC,CHZUSDT,pvalue_0.531
ADAUSDT,BTCUSDC,beta_out_of_range (0.00)
APEUSDC,CHZUSDC,pvalue_0.502
ADAUSDC,BTCUSDC,beta_out_of_range (0.00)
ADAUSDT,BTCUSDT,beta_out_of_range (0.00)
ARBUSDT,METHUSDT,pvalue_0.851
ATOMUSDT,DOGEUSDT,low_correlation_0.47
1INCHUSDT,GMTUSDC,half_life_0.3
ADAUSDC,BTCUSDT,beta_out_of_range (0.00)
ATOMUSDT,DOGEEUR,low_correlation_0.33
BCHUSDT,XLMUSDC,beta_out_of_range (3144.44)
METHUSDT,PENDLEUSDT,beta_out_of_range (840.01)
BTCUSDT,MASKUSDT,beta_out_of_range (3628.42)
BTCUSDC,MASKUSDT,beta_out_of_range (3742.00)
APEUSDT,MASKUSDT,pvalue_0.404
APEUSDC,MASKUSDT,pvalue_0.406
ATOMUSDT,DOGEUSDC,low_correlation_0.48
FLOKIUSDT,RVNUSDT,low_correlation_0.11
ETHEUR,LINKUSDT,half_life_0.4
ETHEUR,LINKUSDC,half_life_0.4
MANABTC,SANDBTC,half_life_0.3
