s1,s2,reason
SOLUSDC,SOLUSDT,kpss
ETHUSDC,ETHUSDT,hurst_too_high (0.73)
BTCUSDC,BTCUSDT,hurst_too_high (0.71)
XRPUSDC,XRPUSDT,kpss
ADAUSDC,ADAUSDT,kpss
DOTUSDC,DOTUSDT,half_life_0.0
DOGEUSDC,DOGEUSDT,half_life_0.0
OPUSDC,OPUSDT,half_life_0.0
WLDUSDC,WLDUSDT,half_life_0.0
AVAXUSDC,AVAXUSDT,half_life_0.0
SHIBUSDC,SHIBUSDT,half_life_0.0
ETHUSDT,STETHUSDT,kpss
LINKUSDC,LINKUSDT,half_life_0.0
ETHUSDC,STETHUSDT,kpss
STRKUSDC,STRKUSDT,half_life_0.0
LDOUSDC,LDOUSDT,half_life_0.0
SEIUSDC,SEIUSDT,half_life_0.0
SUIUSDC,SUIUSDT,half_life_0.0
LTCUSDC,LTCUSDT,half_life_0.0
ARBUSDC,ARBUSDT,half_life_0.0
APTUSDC,APTUSDT,half_life_0.0
MNTUSDC,MNTUSDT,half_life_0.0
MANAUSDC,MANAUSDT,half_life_0.0
HFTUSDC,HFTUSDT,half_life_0.0
APEUSDC,APEUSDT,half_life_0.0
SOLEUR,SOLUSDT,kpss
SOLEUR,SOLUSDC,kpss
ADAEUR,ADAUSDT,kpss
ADAEUR,ADAUSDC,kpss
TRXUSDC,TRXUSDT,half_life_0.0
BTCUSDT,WBTCUSDT,half_life_0.0
DOGEEUR,DOGEUSDT,kpss
DOGEEUR,DOGEUSDC,kpss
BTCUSDC,WBTCUSDT,half_life_0.0
XLMUSDC,XLMUSDT,half_life_0.0
ETHEUR,ETHUSDT,kpss
CHZUSDC,CHZUSDT,half_life_0.0
ETHEUR,ETHUSDC,kpss
ETHEUR,STETHUSDT,kpss
LTCEUR,LTCUSDT,kpss
LTCEUR,LTCUSDC,kpss
ICPUSDC,ICPUSDT,half_life_0.0
XRPEUR,XRPUSDT,kpss
XRPEUR,XRPUSDC,kpss
BTCEUR,BTCUSDT,kpss
BTCEUR,BTCUSDC,kpss
FILUSDC,FILUSDT,half_life_0.0
BTCEUR,WBTCUSDT,kpss
ETHUSDC,METHUSDT,hurst_too_high (0.74)
ETHUSDT,METHUSDT,hurst_too_high (0.74)
METHUSDT,STETHUSDT,hurst_too_high (0.89)
ETHEUR,METHUSDT,kpss
ETHDAI,ETHUSDT,half_life_0.0
ETHDAI,ETHUSDC,half_life_0.0
GMTUSDC,GMTUSDT,half_life_0.0
ETHDAI,STETHUSDT,half_life_0.0
SANDUSDC,SANDUSDT,half_life_0.0
ETHDAI,ETHEUR,kpss
USDCEUR,USDTEUR,kpss
ETHDAI,METHUSDT,kpss
MANAUSDT,SANDUSDT,kpss
MANAUSDC,SANDUSDT,kpss
BTCDAI,BTCUSDC,half_life_0.0
BTCDAI,BTCUSDT,half_life_0.0
BTCDAI,WBTCUSDT,half_life_0.0
BTCDAI,BTCEUR,kpss
LUNAUSDT,LUNCUSDT,beta_out_of_range (6151.73)
LUNCUSDT,USTCUSDT,hurst_too_high (0.75)
JUPUSDT,SOLUSDC,pvalue_0.502
JUPUSDT,SOLUSDT,pvalue_0.503
ICXUSDT,ZILUSDT,hurst_too_high (0.90)
AXSUSDT,SANDUSDT,kpss
JUPUSDT,SOLEUR,pvalue_0.526
DOGEUSDT,SHIBUSDT,beta_out_of_range (4795.55)
DOGEUSDT,SHIBUSDC,beta_out_of_range (4797.11)
DOGEUSDC,SHIBUSDT,beta_out_of_range (4793.95)
DOGEUSDC,SHIBUSDC,beta_out_of_range (4795.56)
DOGEEUR,SHIBUSDT,beta_out_of_range (4400.77)
DOGEEUR,SHIBUSDC,beta_out_of_range (4401.97)
MANAUSDT,SANDUSDC,kpss
MANAUSDC,SANDUSDC,kpss
MASKUSDT,ZILUSDT,beta_out_of_range (150.26)
APEXUSDC,APEXUSDT,hurst_too_high (0.92)
LUNAUSDT,USTCUSDT,pvalue_0.273
GMTUSDT,SANDUSDT,pvalue_0.303
MASKUSDT,SANDUSDT,hurst_too_high (0.95)
AXSUSDT,GMTUSDT,pvalue_0.349
FLOWUSDT,SANDUSDT,pvalue_0.216
SANDUSDT,ZILUSDT,kpss
QTUMUSDT,SANDUSDT,hurst_too_high (0.83)
KAVAUSDT,ZILUSDT,pvalue_0.648
SANDUSDT,THETAUSDT,pvalue_0.336
APEUSDT,MASKUSDT,kpss
MASKUSDT,RVNUSDT,pvalue_0.252
BATUSDT,QTUMUSDT,pvalue_0.362
APEUSDC,MASKUSDT,kpss
BATUSDT,ICXUSDT,pvalue_0.467
BATUSDT,ZILUSDT,pvalue_0.338
BATUSDT,SANDUSDT,pvalue_0.189
FLOWUSDT,QTUMUSDT,hurst_too_high (0.96)
QTUMUSDT,RVNUSDT,beta_out_of_range (108.55)
C98USDT,MASKUSDT,pvalue_0.370
C98USDT,RVNUSDT,pvalue_0.293
ALGOUSDT,ZILUSDT,pvalue_0.251
APEUSDT,SANDUSDT,pvalue_0.776
APEUSDC,SANDUSDT,pvalue_0.753
AXSUSDT,MASKUSDT,pvalue_0.200
MANABTC,SANDBTC,kpss
AXSUSDT,SANDUSDC,kpss
ICXUSDT,MASKUSDT,pvalue_0.297
GMTUSDT,MANAUSDT,pvalue_0.434
BATUSDT,GMTUSDT,pvalue_0.689
ICXUSDT,SANDUSDT,pvalue_0.189
QTUMUSDT,ZILUSDT,beta_out_of_range (162.26)
AXSUSDT,MANAUSDT,kpss
FLOWUSDT,ZILUSDT,kpss
GMTUSDT,ZILUSDT,hurst_too_high (1.00)
FLOWUSDT,RVNUSDT,pvalue_0.338
GMTUSDT,MANAUSDC,pvalue_0.430
AXSUSDT,MANAUSDC,hurst_too_high (0.99)
ICXUSDT,QTUMUSDT,hurst_too_high (0.92)
BATUSDT,FLOWUSDT,pvalue_0.491
GMTUSDT,ZRXUSDT,kpss
APTUSDT,ZILUSDT,beta_out_of_range (319.61)
CELOUSDT,ICXUSDT,hurst_too_high (0.86)
APTUSDC,ZILUSDT,beta_out_of_range (319.36)
GMTUSDT,MASKUSDT,hurst_too_high (1.00)
MANAUSDT,THETAUSDT,pvalue_0.428
RVNUSDT,SANDUSDT,pvalue_0.500
MANAUSDC,THETAUSDT,pvalue_0.417
ARBUSDT,STETHUSDT,low_correlation_0.42
ARBUSDT,ETHUSDC,low_correlation_0.42
ARBUSDT,ETHUSDT,low_correlation_0.42
ARBUSDC,ETHUSDC,low_correlation_0.42
ARBUSDC,STETHUSDT,low_correlation_0.42
ETCUSDT,STETHUSDT,pvalue_0.693
ARBUSDC,ETHUSDT,low_correlation_0.42
SOLBTC,SOLUSDT,beta_out_of_range (0.00)
SOLBTC,SOLEUR,beta_out_of_range (0.00)
ETCUSDT,ETHUSDT,pvalue_0.694
GRTUSDT,ZILUSDT,kpss
ETCUSDT,ETHUSDC,pvalue_0.719
LRCUSDT,ZILUSDT,pvalue_0.703
MASKUSDT,PERPUSDT,pvalue_0.316
MANAUSDT,MASKUSDT,pvalue_0.246
APEUSDT,AXSUSDT,pvalue_0.639
APEUSDC,AXSUSDT,pvalue_0.627
ONEUSDT,RVNUSDT,hurst_too_high (0.87)
RVNUSDT,ZILUSDT,pvalue_0.318
SOLBTC,SOLUSDC,beta_out_of_range (0.00)
FLOWUSDT,ICXUSDT,hurst_too_high (0.87)
ICXUSDT,RVNUSDT,pvalue_0.454
HBARUSDT,RVNUSDT,kpss
MANAUSDC,MASKUSDT,pvalue_0.242
GMTUSDT,ICXUSDT,pvalue_0.385
GMTUSDT,SLPUSDT,kpss
APTUSDT,MINAUSDT,pvalue_0.620
APTUSDC,MINAUSDT,pvalue_0.627
GRTUSDT,HBARUSDT,kpss
ZILUSDT,ZRXUSDT,kpss
FLOWUSDT,GMTUSDT,pvalue_0.223
CELOUSDT,ZILUSDT,kpss
KAVAUSDT,SANDUSDT,pvalue_0.621
AXSUSDT,FLOWUSDT,pvalue_0.282
CELOUSDT,SANDUSDT,pvalue_0.190
GMTUSDC,SANDUSDT,hurst_too_high (0.78)
BNBUSDT,CAKEUSDT,pvalue_0.882
AVAXUSDT,XAVAUSDT,pvalue_0.181
