s1,s2,reason
COMPUSDT,GMXUSDT,pvalue_0.747
TIMEUSDT,XRPUSDT,low_correlation_0.43
APTUSDC,ARBUSDT,pvalue_0.364
DOTUSDC,SDUSDT,hurst_too_high (0.86)
INTERUSDT,LUNAUSDT,kpss
INTERUSDT,SOLOUSDT,hurst_too_high (0.73)
APEUSDC,PSTAKEUSDT,kpss
HNTUSDT,SDUSDT,pvalue_0.097
AFCUSDT,ICPUSDC,low_correlation_0.44
AFCUSDT,VPADUSDT,low_correlation_0.29
ETHWUSDT,XTZUSDT,low_correlation_0.43
SUSHIUSDT,USTCUSDT,hurst_too_high (0.84)
ARKMUSDT,IZIUSDT,beta_out_of_range (208.93)
SDUSDT,VPADUSDT,pvalue_0.215
HFTUSDC,RPLUSDT,kpss
BICOUSDT,WAXPUSDT,pvalue_0.206
OMGUSDT,RDNTUSDT,hurst_too_high (0.93)
1INCHUSDT,SCUSDT,kpss
RSS3USDT,SFUNDUSDT,low_correlation_0.44
RSS3USDT,SOLUSDC,kpss
RSS3USDT,RVNUSDT,low_correlation_0.41
FORTUSDT,HNTUSDT,low_correlation_-0.22
FORTUSDT,SDUSDT,low_correlation_-0.32
FORTUSDT,PSGUSDT,low_correlation_0.33
ALGOUSDT,WAXPUSDT,pvalue_0.094
MVUSDT,OPUSDC,pvalue_0.141
EVERUSDT,JUVUSDT,kpss
KASTAUSDT,XETAUSDT,pvalue_0.534
USTCUSDT,ZILUSDT,kpss
SCUSDT,ZILUSDT,kpss
SONUSDT,TAPUSDT,low_correlation_-0.43
COMPUSDT,LTCUSDC,pvalue_0.339
ETHUSDC,ETHUSDT,kpss
ARUSDT,XRPUSDT,kpss
AXSUSDT,GMTUSDT,kpss
SNXUSDT,SOLOUSDT,pvalue_0.328
INTERUSDT,WAXPUSDT,kpss
MASKUSDT,XRPUSDC,pvalue_0.202
INTERUSDT,UMAUSDT,pvalue_0.128
AFCUSDT,ICPUSDT,low_correlation_0.44
CITYUSDT,DOTUSDC,pvalue_0.402
BELUSDT,FTTUSDT,low_correlation_-0.15
ARKMUSDT,SOLUSDT,low_correlation_0.36
ARKMUSDT,OMGUSDT,hurst_too_high (0.81)
BICOUSDT,IMXUSDT,low_correlation_0.33
HFTUSDT,RPLUSDT,kpss
BICOUSDT,ROSEUSDT,low_correlation_0.24
CELOUSDT,ZRXUSDT,pvalue_0.112
CTCUSDT,DOTUSDC,low_correlation_0.45
RSS3USDT,TWTUSDT,low_correlation_0.25
RSS3USDT,SOLUSDT,kpss
BATUSDT,COMPUSDT,pvalue_0.109
ADAUSDC,PSGUSDT,low_correlation_0.27
BATUSDT,LTCUSDC,pvalue_0.344
FORTUSDT,SFUNDUSDT,low_correlation_-0.22
ALGOUSDT,ROSEUSDT,hurst_too_high (0.70)
MVUSDT,OPUSDT,pvalue_0.139
HVHUSDT,TRVLUSDT,hurst_too_high (0.81)
WAXPUSDT,ZILUSDT,hurst_too_high (1.00)
PEOPLEUSDT,THETAUSDT,kpss
SUNUSDT,ZRXUSDT,pvalue_0.633
RACAUSDT,VPADUSDT,kpss
COMPUSDT,LTCUSDT,pvalue_0.335
KSMUSDT,STETHUSDT,pvalue_0.720
ARUSDT,MASKUSDT,pvalue_0.086
AXSUSDT,GMTUSDC,kpss
INTERUSDT,XRPUSDC,kpss
INTERUSDT,QTUMUSDT,hurst_too_high (0.75)
MASKUSDT,XRPUSDT,pvalue_0.207
INTERUSDT,XEMUSDT,kpss
AFCUSDT,AVAXUSDC,low_correlation_0.24
CITYUSDT,DOTUSDT,pvalue_0.417
ETHWUSDT,GMTUSDC,pvalue_0.085
ARKMUSDT,SOLUSDC,low_correlation_0.36
ARKMUSDT,SFUNDUSDT,hurst_too_high (0.93)
HFTUSDT,VPADUSDT,hurst_too_high (0.65)
BICOUSDT,ZILUSDT,pvalue_0.218
HFTUSDC,MOVRUSDT,kpss
CTCUSDT,VPADUSDT,low_correlation_0.36
RSS3USDT,SDUSDT,low_correlation_0.19
