s1,s2,reason
GALFTUSDT,HVHUSDT,hurst_too_high (0.83)
AGLAUSDT,CSPRUSDT,low_correlation_0.37
AFCUSDT,BICOUSDT,pvalue_0.445
GALFTUSDT,IZIUSDT,beta_out_of_range (179.21)
DOTUSDT,KDAUSDT,pvalue_0.259
DYDXUSDT,KCALUSDT,pvalue_0.773
CITYUSDT,COQUSDT,beta_out_of_range (681501.42)
DOTUSDC,KDAUSDT,pvalue_0.257
ACSUSDT,AGLDUSDT,beta_out_of_range (0.00)
AFCUSDT,CITYUSDT,pvalue_0.261
FIREUSDT,GODSUSDT,low_correlation_-0.20
AFCUSDT,C98USDT,pvalue_0.561
1INCHUSDT,AXSUSDT,pvalue_0.543
HNTUSDT,INTERUSDT,low_correlation_0.36
AEGUSDT,DOMEUSDT,beta_out_of_range (187.48)
AFCUSDT,ANKRUSDT,pvalue_0.240
CRVUSDT,HFTUSDC,hurst_too_high (0.81)
AAVEUSDT,ERTHAUSDT,low_correlation_-0.12
FIREUSDT,KAVAUSDT,low_correlation_0.30
CRVUSDT,HFTUSDT,hurst_too_high (0.81)
AGLDUSDT,HFTUSDT,pvalue_0.602
ACSUSDT,ATOMUSDT,beta_out_of_range (0.00)
AGLDUSDT,HFTUSDC,pvalue_0.598
AAVEUSDT,GALFTUSDT,low_correlation_0.34
EVERUSDT,JUPUSDT,low_correlation_-0.20
GALFTUSDT,HBARUSDT,hurst_too_high (0.97)
1INCHUSDT,KUBUSDT,low_correlation_0.32
AEGUSDT,GLMRUSDT,hurst_too_high (0.92)
ARKMUSDT,ETHDAI,low_correlation_0.26
APEXUSDC,KASTAUSDT,pvalue_0.316
CSPRUSDT,FTTUSDT,hurst_too_high (0.95)
FIREUSDT,KCALUSDT,low_correlation_0.19
DMAILUSDT,FIDAUSDT,hurst_too_high (0.84)
COMPUSDT,GTAIUSDT,pvalue_0.789
DOMEUSDT,GODSUSDT,low_correlation_0.03
CAKEUSDT,FIDAUSDT,hurst_too_high (0.97)
APEXUSDT,KASTAUSDT,pvalue_0.382
CRVUSDT,DOTUSDT,pvalue_0.538
CRVUSDT,KDAUSDT,hurst_too_high (0.80)
AEGUSDT,GODSUSDT,low_correlation_-0.01
AEGUSDT,BABYDOGEUSDT,beta_out_of_range (38756112.47)
ADAUSDT,APEUSDC,pvalue_0.920
COTUSDT,CSPRUSDT,pvalue_0.253
FIREUSDT,KCSUSDT,pvalue_0.362
CAPSUSDT,CSPRUSDT,hurst_too_high (0.92)
ADAUSDT,APEUSDT,pvalue_0.924
ADAUSDC,APEUSDC,pvalue_0.920
ADAUSDC,APEUSDT,pvalue_0.924
ADAEUR,KUBUSDT,pvalue_0.248
CSPRUSDT,FMBUSDT,pvalue_0.345
CBKUSDT,FILUSDC,hurst_too_high (0.85)
ADAEUR,APEUSDC,pvalue_0.919
AVAUSDT,FITFIUSDT,pvalue_0.570
ADAEUR,APEUSDT,pvalue_0.921
BATUSDT,JSTUSDT,pvalue_0.622
CBKUSDT,FILUSDT,hurst_too_high (0.97)
CBKUSDT,ETCUSDT,hurst_too_high (0.92)
AGLAUSDT,ARBUSDT,low_correlation_0.25
ADAUSDC,KUBUSDT,pvalue_0.250
AGLAUSDT,ARBUSDC,low_correlation_0.25
ADAUSDT,KUBUSDT,pvalue_0.249
AAVEUSDT,ACSUSDT,low_correlation_0.32
CITYUSDT,IZIUSDT,beta_out_of_range (237.53)
AVAUSDT,KASTAUSDT,low_correlation_0.19
CAKEUSDT,CITYUSDT,hurst_too_high (0.80)
1INCHUSDT,ICXUSDT,low_correlation_0.23
DOMEUSDT,INJUSDT,beta_out_of_range (0.00)
ALGOUSDT,FLOWUSDT,pvalue_0.495
ARKMUSDT,ETHEUR,low_correlation_0.26
AGLDUSDT,KUBUSDT,pvalue_0.374
CHZUSDC,FILUSDT,pvalue_0.660
GENEUSDT,INSPUSDT,pvalue_0.549
FTTUSDT,GSWIFTUSDT,pvalue_0.645
APEUSDT,HFTUSDC,hurst_too_high (0.88)
CHZUSDC,FILUSDC,pvalue_0.667
AXSUSDT,CRVUSDT,pvalue_0.380
APEXUSDT,FITFIUSDT,beta_out_of_range (134.27)
CHZUSDT,FILUSDT,pvalue_0.668
CHZUSDT,JSTUSDT,pvalue_0.874
FTTUSDT,KAVAUSDT,pvalue_0.256
CHZUSDT,FILUSDC,pvalue_0.678
APEXUSDC,FITFIUSDT,beta_out_of_range (132.36)
CHZUSDC,JSTUSDT,pvalue_0.869
DOMEUSDT,KDAUSDT,beta_out_of_range (0.00)
JSTUSDT,JUVUSDT,pvalue_0.258
