s1,s2,reason
SOLUSDC,SOLUSDT,kpss
ETHUSDC,ETHUSDT,kpss
BTCUSDC,BTCUSDT,hurst_too_high (0.80)
DOGEUSDC,DOGEUSDT,half_life_0.0
ETHUSDT,STETHUSDT,kpss
XRPUSDC,XRPUSDT,kpss
ETHUSDC,STETHUSDT,kpss
DOTUSDC,DOTUSDT,half_life_0.0
WLDUSDC,WLDUSDT,half_life_0.0
SHIBUSDC,SHIBUSDT,half_life_0.0
STRKUSDC,STRKUSDT,half_life_0.0
ADAUSDC,ADAUSDT,half_life_0.0
OPUSDC,OPUSDT,half_life_0.0
AVAXUSDC,AVAXUSDT,half_life_0.0
SEIUSDC,SEIUSDT,half_life_0.0
SUIUSDC,SUIUSDT,half_life_0.0
LINKUSDC,LINKUSDT,half_life_0.0
LTCUSDC,LTCUSDT,half_life_0.0
ARBUSDC,ARBUSDT,half_life_0.0
LDOUSDC,LDOUSDT,half_life_0.0
APTUSDC,APTUSDT,half_life_0.0
HFTUSDC,HFTUSDT,half_life_0.0
MNTUSDC,MNTUSDT,half_life_0.0
MANAUSDC,MANAUSDT,half_life_0.0
SOLEUR,SOLUSDT,pvalue_0.151
SOLEUR,SOLUSDC,pvalue_0.152
APEUSDC,APEUSDT,half_life_0.0
DOGEEUR,DOGEUSDT,kpss
DOGEEUR,DOGEUSDC,kpss
TRXUSDC,TRXUSDT,half_life_0.0
ADAEUR,ADAUSDT,hurst_too_high (0.90)
ADAEUR,ADAUSDC,hurst_too_high (0.90)
ETHEUR,STETHUSDT,pvalue_0.155
ETHEUR,ETHUSDT,pvalue_0.199
LTCEUR,LTCUSDT,pvalue_0.126
CHZUSDC,CHZUSDT,half_life_0.0
LTCEUR,LTCUSDC,pvalue_0.158
ETHEUR,ETHUSDC,pvalue_0.193
BTCUSDT,WBTCUSDT,half_life_0.0
BTCUSDC,WBTCUSDT,half_life_0.0
ICPUSDC,ICPUSDT,half_life_0.0
XRPEUR,XRPUSDT,kpss
XRPEUR,XRPUSDC,kpss
XLMUSDC,XLMUSDT,half_life_0.0
BTCEUR,BTCUSDT,pvalue_0.167
BTCEUR,BTCUSDC,pvalue_0.163
FILUSDC,FILUSDT,half_life_0.0
BTCEUR,WBTCUSDT,kpss
USDCEUR,USDTEUR,kpss
GMTUSDC,GMTUSDT,half_life_0.0
SANDUSDC,SANDUSDT,half_life_0.0
ETHUSDC,METHUSDT,kpss
ETHUSDT,METHUSDT,kpss
METHUSDT,STETHUSDT,kpss
MANAUSDT,SANDUSDT,kpss
ETHEUR,METHUSDT,kpss
MANAUSDC,SANDUSDT,kpss
ETHDAI,ETHUSDC,half_life_0.0
ETHDAI,ETHUSDT,half_life_0.0
ETHDAI,STETHUSDT,half_life_0.0
ETHDAI,ETHEUR,kpss
ICXUSDT,ZILUSDT,hurst_too_high (0.83)
ETHDAI,METHUSDT,kpss
BTCDAI,BTCUSDC,half_life_0.0
BTCDAI,BTCUSDT,half_life_0.0
BTCDAI,WBTCUSDT,half_life_0.0
LUNAUSDT,LUNCUSDT,beta_out_of_range (8661.32)
JUPUSDT,SOLUSDC,hurst_too_high (0.98)
JUPUSDT,SOLUSDT,hurst_too_high (0.98)
BTCDAI,BTCEUR,kpss
JUPUSDT,SOLEUR,hurst_too_high (0.86)
BATUSDT,ICXUSDT,pvalue_0.251
MANAUSDT,SANDUSDC,kpss
MANAUSDC,SANDUSDC,kpss
MASKUSDT,SANDUSDT,hurst_too_high (0.81)
AXSUSDT,SANDUSDT,pvalue_0.221
FLOWUSDT,SANDUSDT,kpss
