s1,s2,reason
GMTUSDT,UNIUSDT,pvalue_0.865
GMTUSDT,SANDUSDT,kpss
DOGEUSDT,TELUSDT,kpss
ROSEUSDT,XEMUSDT,pvalue_0.190
DAIUSDT,SOLOUSDT,low_correlation_-0.00
SCUSDT,USTCUSDT,pvalue_0.381
SONUSDT,TAPUSDT,low_correlation_0.06
KSMUSDT,STETHUSDT,pvalue_0.129
DOTUSDC,SDUSDT,pvalue_0.174
SNXUSDT,SOLOUSDT,kpss
INTERUSDT,QTUMUSDT,hurst_too_high (0.99)
INTERUSDT,MANAUSDT,kpss
INTERUSDT,WAVESUSDT,kpss
AFCUSDT,DOTUSDT,pvalue_0.201
JUVUSDT,SDUSDT,kpss
SUSHIUSDT,USTCUSDT,hurst_too_high (0.97)
ARKMUSDT,DOTUSDT,low_correlation_0.27
ARKMUSDT,MNTUSDT,low_correlation_-0.18
HFTUSDT,VPADUSDT,pvalue_0.486
HFTUSDC,JUVUSDT,hurst_too_high (0.97)
HFTUSDC,ICPUSDT,kpss
CTCUSDT,NEXOUSDT,low_correlation_0.42
RSS3USDT,VPADUSDT,pvalue_0.214
MANAUSDC,XRPUSDT,hurst_too_high (0.97)
BATUSDT,UMAUSDT,low_correlation_0.34
BATUSDT,LTCUSDT,kpss
GMTUSDC,UNIUSDT,pvalue_0.808
MVUSDT,PSGUSDT,kpss
DOGEUSDC,TELUSDT,kpss
DAIUSDT,NYMUSDT,low_correlation_-0.16
USTCUSDT,ZILUSDT,pvalue_0.490
RACAUSDT,VPADUSDT,pvalue_0.515
RSS3USDT,XAVAUSDT,hurst_too_high (0.84)
DAIUSDT,XAVAUSDT,low_correlation_-0.22
ARKMUSDT,CITYUSDT,low_correlation_-0.27
AFCUSDT,CITYUSDT,pvalue_0.175
CYBERUSDT,STGUSDT,kpss
ARUSDT,GODSUSDT,low_correlation_0.02
AGLDUSDT,PENDLEUSDT,kpss
CITYUSDT,OASUSDT,kpss
CAKEUSDT,CTCUSDT,kpss
OMGUSDT,QTUMUSDT,kpss
AGLAUSDT,SALDUSDT,kpss
ADAUSDC,LOOKSUSDT,kpss
CHZUSDT,PEOPLEUSDT,low_correlation_0.42
COTUSDT,GENEUSDT,kpss
USDCUSDT,XCADUSDT,low_correlation_-0.33
LADYSUSDT,SHIBUSDC,kpss
ETCUSDT,IMXUSDT,kpss
FXSUSDT,OMGUSDT,pvalue_0.472
AGLDUSDT,XEMUSDT,pvalue_0.279
LDOUSDT,SFUNDUSDT,pvalue_0.882
IMXUSDT,LTCEUR,hurst_too_high (0.96)
AVAUSDT,ERTHAUSDT,beta_out_of_range (134.56)
GMTUSDT,GODSUSDT,kpss
C98USDT,ICXUSDT,kpss
MVUSDT,XLMUSDT,pvalue_0.357
GSTUSDT,MNTUSDC,kpss
ONEUSDT,WAVESUSDT,kpss
LADYSUSDT,SHIBUSDT,kpss
ENSUSDT,SISUSDT,low_correlation_0.03
MOVRUSDT,TRVLUSDT,beta_out_of_range (111.30)
AGLDUSDT,BATUSDT,pvalue_0.235
LDOUSDC,SFUNDUSDT,pvalue_0.860
NEARUSDT,NYMUSDT,low_correlation_-0.25
ENJUSDT,ERTHAUSDT,kpss
AGLAUSDT,COTUSDT,low_correlation_0.39
SOLOUSDT,TELUSDT,low_correlation_0.18
MVUSDT,XLMUSDC,pvalue_0.362
GSTUSDT,MNTUSDT,kpss
AXSUSDT,UMAUSDT,pvalue_0.311
PERPUSDT,STGUSDT,kpss
AGLDUSDT,ICXUSDT,pvalue_0.363
JUVUSDT,KAVAUSDT,kpss
ETHWUSDT,RPLUSDT,hurst_too_high (0.78)
BLURUSDT,SCRTUSDT,kpss
GMTUSDC,GODSUSDT,kpss
BATUSDT,ICXUSDT,pvalue_0.201
MVUSDT,VELOUSDT,low_correlation_-0.70
GSTUSDT,MCRTUSDT,hurst_too_high (0.83)
SLPUSDT,TELUSDT,low_correlation_0.37
APTUSDC,BLURUSDT,kpss
PERPUSDT,PRIMEUSDT,kpss
UMAUSDT,XAVAUSDT,low_correlation_0.14
JUVUSDT,STGUSDT,kpss
ETHWUSDT,TRVLUSDT,kpss
IDUSDT,RPLUSDT,kpss
AGLAUSDT,GENEUSDT,hurst_too_high (0.78)
KASUSDT,KCALUSDT,low_correlation_0.30
HFTUSDC,HFTUSDT,half_life_0.0
GSTUSDT,VELOUSDT,low_correlation_-0.71
DOMEUSDT,FMBUSDT,low_correlation_0.37
APTUSDT,BLURUSDT,kpss
PERPUSDT,XLMUSDC,pvalue_0.133
JUVUSDT,XLMUSDT,kpss
UMAUSDT,WAVESUSDT,pvalue_0.227
BELUSDT,USTCUSDT,pvalue_0.287
FLOWUSDT,ROSEUSDT,pvalue_0.218
ADAEUR,LDOUSDT,pvalue_0.386
DOGEUSDT,GODSUSDT,kpss
MVUSDT,STGUSDT,kpss
GSTUSDT,STGUSDT,kpss
LUNCUSDC,RVNUSDT,kpss
FXSUSDT,XEMUSDT,beta_out_of_range (210.49)
PERPUSDT,XLMUSDT,pvalue_0.127
JUVUSDT,XLMUSDC,hurst_too_high (0.99)
ARBUSDC,IZIUSDT,hurst_too_high (0.95)
KAVAUSDT,VELOUSDT,low_correlation_-0.60
MANAUSDC,PEOPLEUSDT,low_correlation_0.02
ADAEUR,LDOUSDC,pvalue_0.424
DOGEUSDC,GODSUSDT,kpss
JSTUSDT,MVLUSDT,kpss
GSTUSDT,MVUSDT,hurst_too_high (0.92)
LUNCUSDT,RVNUSDT,kpss
AXSUSDT,GODSUSDT,kpss
AGLDUSDT,JSTUSDT,pvalue_0.196
JUVUSDT,XETAUSDT,kpss
ARBUSDT,IZIUSDT,hurst_too_high (0.97)
OMGUSDT,XRPEUR,kpss
MANAUSDT,PEOPLEUSDT,low_correlation_0.02
ADAUSDT,LOOKSUSDT,kpss
CHZUSDC,PEOPLEUSDT,low_correlation_0.42
DOGEEUR,DYDXUSDT,pvalue_0.430
FITFIUSDT,SCUSDT,hurst_too_high (0.92)
NFTUSDT,XECUSDT,pvalue_0.210
ETHDAI,STETHUSDT,half_life_0.0
