pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
ETHUSDC-ETHUSDT,01/31-05/31,3.8990276,2.954347610473633,44,0.08861426,36,52,2881,2.8259718,-0.8502716,44,0,0,15.0,15.0,14.999999046325684,15.000000953674316
CAKEUSDT-FIDAUSDT,01/31-05/31,1.7555741,1.7436203956604004,36,0.048765946,21,51,2881,1.8224072,-1.4567134,36,0,0,15.0,15.0,14.999999046325684,15.000000953674316
CRVUSDT-HFTUSDT,01/31-05/31,1.2909818,1.2418239116668701,26,0.049653146,8,44,2881,6.020072,-1.2420207,26,0,0,15.0,15.0,14.999999046325684,15.000000953674316
ETCUSDT-JUVUSDT,01/31-05/31,-4.459062,1.679259181022644,34,-0.13114889,19,49,2881,9.327578,-6.892522,34,0,0,15.0,15.0,14.999999046325684,15.000000953674316
FTTUSDT-KSMUSDT,01/31-05/31,-7.5698175,1.2013862133026123,25,-0.3027927,5,45,2881,2.120788,-3.3767624,25,0,0,15.0,15.0,14.999999046325684,15.000000953674316
AGLDUSDT-HFTUSDC,01/31-05/31,-3.2733784,1.6781641244888306,35,-0.0935251,16,54,2881,4.107224,-4.973877,35,0,0,15.0,15.0,14.999999046325684,15.000000953674316
AXSUSDT-DOTUSDT,01/31-05/31,-10.047064,1.7842824459075928,37,-0.27154225,19,54,2881,1.4721941,-8.302764,37,0,0,15.0,15.0,14.999999046325684,15.000000953674316
DOTUSDT-KDAUSDT,01/31-05/31,5.9479175,1.9967889785766602,42,0.14161709,25,59,2881,5.7055893,-4.7216125,42,0,0,15.0,15.0,14.999999046325684,15.000000953674316
CTCUSDT-ERTHAUSDT,01/31-05/31,-9.499064,0.9681217670440674,20,-0.47495323,7,32,2881,6.8843064,-16.043165,20,0,0,15.0,15.0,14.999999046325684,15.000000953674316
ATOMUSDT-KCALUSDT,01/31-05/31,26.431578,0.9714523553848267,20,1.3215789,11,29,2881,11.048607,-1.2847002,20,0,0,15.0,15.0,14.999999046325684,15.000000953674316
DOTUSDC-KDAUSDT,01/31-05/31,4.377366,1.781853437423706,38,0.115193844,21,54,2881,4.144314,-4.6421294,38,0,0,15.0,15.0,14.999999046325684,15.000000953674316
FLOWUSDT-JSTUSDT,01/31-05/31,-0.41434908,1.2029037475585938,25,-0.016573964,14,36,2881,1.4035977,-2.5547714,25,0,0,15.0,15.0,14.999999046325684,15.000000953674316
ATOMUSDT-GODSUSDT,01/31-05/31,1.9870446,1.7859680652618408,37,0.053703908,22,52,2881,3.9542556,-3.1984775,37,0,0,15.0,15.0,14.999999046325684,15.000000953674316
DYDXUSDT-KCALUSDT,01/31-05/31,22.982828,1.5859065055847168,34,0.67596555,17,50,2881,14.336984,-7.3581877,34,0,0,15.0,15.0,14.999999046325684,15.000000953674316
CRVUSDT-KDAUSDT,01/31-05/31,-19.087831,0.9235319495201111,20,-0.9543916,7,32,2881,1.6844428,-13.962026,20,0,0,15.0,15.0,14.999999046325684,15.000000953674316
CITYUSDT-IZIUSDT,01/31-05/31,16.527143,1.8893163204193115,39,0.4237729,21,57,2881,8.041507,-5.402167,39,0,0,15.0,15.0,14.999999046325684,15.000000953674316
DYDXUSDT-KSMUSDT,01/31-05/31,6.4779243,1.8712677955627441,39,0.16610062,23,54,2881,2.5842688,-1.3798919,39,0,0,15.0,15.0,14.999999046325684,15.000000953674316
