tag,kind,run_id,sharpe,pnl,max_dd,cost_ratio,trades,pairs,costs
mp12,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs12_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,3.208818012183294,668.0665325705777,-293.4281219074619,0.1190762848485424,2502,27,79.55088073015213
mp12,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs12_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,2.90521482216265,586.4258176691364,-300.6708927929867,0.23582785462659872,2502,27,138.2955424785614
mp24,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.572264955885392,2463.524210899661,-536.9894782238407,0.08274651469117911,4659,58,203.8480423092842
mp24,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs24_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,4.277204006562261,2196.5158855829213,-525.8645280686324,0.15835298631172012,4659,58,347.82484996318817
mp36,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs36_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,3.898600368742161,2594.831253628945,-620.8663033137564,0.10927095595541611,6986,81,283.5396916270256
mp36,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs36_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,3.556779726640548,2199.4937280041922,-591.4228920168825,0.21591633616937822,6986,81,474.90662717819214
mp48,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs48_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,3.2773975194016134,2099.903775917366,-573.6729231005884,0.13902171035003072,7654,83,291.9322144985199
mp48,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs48_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,2.9459033927746168,1729.3124049148464,-544.5894065742032,0.2822550379719006,7654,83,488.10713851451874
mp60,holdout,holdout_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs60_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,3.2773975194016134,2099.903775917366,-573.6729231005884,0.13902171035003072,7654,83,291.9322144985199
mp60,stress,stress_relaxed8_nokpss_20260213_oos20230501_20240430_top250_z1p15_exit0p08_hold300_cd300_ms0p1_cap1000_maxnot1000_risk0p015_minnot5_maxpairs60_corr0p34_pv0p35_vm10055_ts1p5_slz3p0_rg0p5to1p5,2.9459033927746168,1729.3124049148464,-544.5894065742032,0.2822550379719006,7654,83,488.10713851451874
