,PnL
2023-05-01,0.0
2023-05-02,-17.328962847590446
2023-05-03,-35.90715582855046
2023-05-04,9.383975332602859
2023-05-05,-12.270343797281384
2023-05-06,88.2360894009471
2023-05-07,68.31370979174972
2023-05-08,-14.408789720386267
2023-05-09,14.180315749719739
2023-05-10,2.3982389122247696
2023-05-11,9.54812009818852
2023-05-12,11.343052322976291
2023-05-13,-28.54123132675886
2023-05-14,3.5523139322176576
2023-05-15,2.899034248664975
2023-05-16,0.0
2023-05-17,-199.1175604350865
2023-05-18,29.220835672691464
2023-05-19,144.10141457431018
2023-05-20,39.0552251432091
2023-05-21,211.23791298270226
2023-05-22,150.16787863895297
2023-05-23,125.76595848239958
2023-05-24,7.7914657555520535
2023-05-25,66.87705844640732
2023-05-26,-8.121731631457806
2023-05-27,11.232517290860415
2023-05-28,5.3358416352421045
2023-05-29,55.715240282937884
2023-05-30,42.14280724525452
2023-05-31,0.0
2023-06-01,-22.852622739970684
2023-06-02,40.50101364031434
2023-06-03,-83.54239810630679
2023-06-04,-11.841197714209557
2023-06-05,-221.5036427937448
2023-06-06,118.19510743021965
2023-06-07,4.359693191945553
2023-06-08,-98.47419759631157
2023-06-09,21.42309684678912
2023-06-10,-136.75921217910945
2023-06-11,-0.7878157757222652
2023-06-12,-0.4970021704211831
2023-06-13,11.116854960098863
2023-06-14,-12.983068927191198
2023-06-15,0.0
2023-06-16,78.84386925026774
2023-06-17,-91.4430340230465
2023-06-18,-15.308553906157613
2023-06-19,-6.084012366831303
2023-06-20,360.8897528061643
2023-06-21,110.06831032503396
2023-06-22,14.522962731309235
2023-06-23,17.436391336508677
2023-06-24,-18.82457071915269
2023-06-25,76.69828669470735
2023-06-26,43.94009810127318
2023-06-27,12.155630782013759
2023-06-28,-32.16947721457109
2023-06-29,-21.79150864854455
2023-06-30,0.0
2023-07-01,-36.53030967339873
2023-07-02,167.71787305921316
2023-07-03,107.38140742573887
2023-07-04,-37.228045023046434
2023-07-05,-41.460187047719955
2023-07-06,14.092789977788925
2023-07-07,94.23403055220842
2023-07-08,-28.3563166372478
2023-07-09,42.775656178593636
2023-07-10,-79.62422638013959
2023-07-11,-10.516091838479042
2023-07-12,-1.454143464565277
2023-07-13,-67.51639548689127
2023-07-14,1.6983068604022264
2023-07-15,0.0
2023-07-16,-4.27896274253726
2023-07-17,156.29382906109095
2023-07-18,36.21878195554018
2023-07-19,47.329618545249104
2023-07-20,127.7806494217366
2023-07-21,26.060772383585572
2023-07-22,53.85090799164027
2023-07-23,35.47243085876107
2023-07-24,136.01092939823866
2023-07-25,-27.32895545847714
2023-07-26,25.002999551594257
2023-07-27,-18.435815447941422
2023-07-28,7.662287315353751
2023-07-29,16.44086337182671
2023-07-30,0.0
2023-07-31,0.8021757081151009
2023-08-01,22.326253827661276
2023-08-02,32.602666817605495
2023-08-03,-16.428836151957512
2023-08-04,38.806548081338406
2023-08-05,-84.14007867127657
2023-08-06,-38.949586170725524
2023-08-07,-23.383897177875042
2023-08-08,-37.49548265337944
2023-08-09,36.10024619847536
2023-08-10,1.2929846122860909
2023-08-11,77.98024629801512
2023-08-12,-70.69423611462116
2023-08-13,-93.79697686433792
2023-08-14,0.0
2023-08-15,-215.46634024009109
2023-08-16,-154.3507819576189
2023-08-17,-68.78312686271966
2023-08-18,87.10669858381152
2023-08-19,-5.985994551330805
2023-08-20,15.684052086959127
2023-08-21,8.452273128554225
2023-08-22,-19.509959261864424
2023-08-23,11.828770255669951
2023-08-24,-20.352622052654624
2023-08-25,45.64011169411242
2023-08-26,21.48051125369966
2023-08-27,1.7785646170377731
2023-08-28,3.3077574986964464
2023-08-29,0.0
2023-08-30,-41.33558255759999
2023-08-31,-241.50446947757155
2023-09-01,44.31303858757019
2023-09-02,138.88974845409393
2023-09-03,6.982144568115473
2023-09-04,30.550276800990105
2023-09-05,7.200958229601383
2023-09-06,80.00606984761544
2023-09-07,68.05585443414748
2023-09-08,-3.5204734839498997
2023-09-09,47.67311580851674
2023-09-10,-103.1069413907826
2023-09-11,39.917173612862825
2023-09-12,103.33182372897863
2023-09-13,2.134653329849243
2023-09-14,26.6811806820333
2023-09-15,372.75878472300246
2023-09-16,318.24411311000586
2023-09-17,121.54360677488148
2023-09-18,28.06502854079008
2023-09-19,146.2951370961964
2023-09-20,12.498471308499575
2023-09-21,89.51800445094705
2023-09-22,140.3995836749673
2023-09-23,136.6586404144764
2023-09-24,-19.60047883912921
2023-09-25,-15.574153371155262
2023-09-26,121.71523782983422
2023-09-27,1.434560764580965
2023-09-28,-0.05752382054924965
2023-09-29,-456.0224879309535
2023-09-30,64.85143256187439
2023-10-01,217.79227928072214
2023-10-02,13.768934501335025
2023-10-03,-68.97662653028965
2023-10-04,-883.6016328826081
2023-10-05,131.78727870248258
2023-10-06,48.00979623943567
2023-10-07,63.559685219079256
2023-10-08,-30.601661033928394
2023-10-09,-397.8860080819577
2023-10-10,-159.06434849835932
2023-10-11,-105.13857555389404
2023-10-12,26.689941629767418
2023-10-13,-0.09305775165557861
2023-10-14,51.47117820382118
2023-10-15,118.34457815811038
2023-10-16,171.59692643210292
2023-10-17,120.49298935011029
2023-10-18,282.8974571507424
2023-10-19,160.46408685669303
2023-10-20,-95.81413310393691
2023-10-21,-117.04255128395744
2023-10-22,151.19720496609807
2023-10-23,-116.67385756596923
2023-10-24,8.082460408098996
2023-10-25,41.76143606379628
2023-10-26,37.69986757263541
2023-10-27,136.16134078800678
2023-10-28,-0.05621954798698425
2023-10-29,2212.746335193515
2023-10-30,125.9683599784039
2023-10-31,-374.9451757147908
2023-11-01,-6.279653213918209
2023-11-02,365.94590075244196
2023-11-03,391.31839979439974
2023-11-04,-155.01814165711403
2023-11-05,-119.58583131432533
2023-11-06,36.23319650441408
2023-11-07,112.49880515784025
2023-11-08,9.148522142320871
2023-11-09,322.3613694384694
2023-11-10,8.51340239495039
2023-11-11,26.82931143126916
2023-11-12,0.0
2023-11-13,210.5676620453596
2023-11-14,724.2675034180284
2023-11-15,-364.8854531645775
2023-11-16,-92.10979254730046
2023-11-17,-253.0658506155014
2023-11-18,483.94028591923416
2023-11-19,-49.18286178819835
2023-11-20,387.77852350473404
2023-11-21,-501.43366800248623
2023-11-22,-165.4981043562293
2023-11-23,-2463.9570433944464
2023-11-24,-164.91875559091568
2023-11-25,-199.76589512825012
2023-11-26,1412.9405208528042
2023-11-27,-100.01873779296875
2023-11-28,-29.673729054629803
2023-11-29,26.919794745743275
2023-11-30,434.32915615290403
2023-12-01,61.2039360255003
2023-12-02,12.223181031644344
2023-12-03,176.88187488913536
2023-12-04,550.7475822418928
2023-12-05,2215.70380679518
2023-12-06,336.3504570275545
2023-12-07,206.18688372522593
2023-12-08,167.47513103485107
2023-12-09,3.5448247864842415
2023-12-10,165.25182486325502
2023-12-11,127.70861461758614
2023-12-12,0.0
2023-12-13,-17.011830613017082
2023-12-14,694.8855161070824
2023-12-15,-68.86860094964504
2023-12-16,53.18717943131924
2023-12-17,686.2545874416828
2023-12-18,-126.72349628806114
2023-12-19,427.88529704511166
2023-12-20,343.2272431254387
2023-12-21,-833.1138139218092
2023-12-22,68.74344599246979
2023-12-23,99.533029332757
2023-12-24,1289.7668308019638
2023-12-25,-247.97728706896305
2023-12-26,-495.3580968230963
2023-12-27,0.0
2023-12-28,603.1753894090652
2023-12-29,462.8629618883133
2023-12-30,437.7627264559269
2023-12-31,63.317898572422564
2024-01-01,618.2050707638264
2024-01-02,317.278079777956
2024-01-03,-359.3673005402088
2024-01-04,17.479972690343857
2024-01-05,705.2921006679535
2024-01-06,-264.7624068558216
2024-01-07,1409.4028033316135
2024-01-08,102.54106763005257
2024-01-09,-36.44542193412781
2024-01-10,219.44922146201134
2024-01-11,0.0
2024-01-12,663.7097957730293
2024-01-13,1418.2072777152061
2024-01-14,4523.9188313782215
2024-01-15,144.26405251771212
2024-01-16,227.3342615365982
2024-01-17,210.92628493905067
2024-01-18,14.344838976860046
2024-01-19,320.7022942006588
2024-01-20,716.927687317133
2024-01-21,-393.97292524576187
2024-01-22,-604.1129989624023
2024-01-23,2425.638697206974
2024-01-24,255.8129718899727
2024-01-25,762.2430236637592
2024-01-26,0.0
2024-01-27,1291.8201549053192
2024-01-28,-914.3894351124763
2024-01-29,-144.42369067668915
2024-01-30,497.1798439025879
2024-01-31,38.83524739742279
2024-02-01,-1080.5727517008781
2024-02-02,1090.811446685344
2024-02-03,1682.9679095745087
2024-02-04,-1998.4312962442636
2024-02-05,-212.43661826848984
2024-02-06,1090.8576076626778
2024-02-07,-3500.3052614331245
2024-02-08,79.43433118984103
2024-02-09,2454.9911445379257
2024-02-10,0.0
2024-02-11,-656.3473691344261
2024-02-12,3182.7197694182396
2024-02-13,-1284.6793546043336
2024-02-14,1567.1609881073236
2024-02-15,644.730129674077
2024-02-16,-266.74189706123434
2024-02-17,320.7305106371641
2024-02-18,-222.64413033425808
2024-02-19,1017.1856925189495
2024-02-20,-968.4366753548384
2024-02-21,1174.800574272871
2024-02-22,584.5976080596447
2024-02-23,269.2029841542244
2024-02-24,218.13536886451766
2024-02-25,0.0
2024-02-26,-2444.1634872555733
2024-02-27,511.50598126649857
2024-02-28,-1393.6595054343343
2024-02-29,-567.5392354130745
2024-03-01,620.9939252138138
2024-03-02,-294.74222868680954
2024-03-03,-1154.3413866758347
2024-03-04,225.50989186763763
2024-03-05,586.9892773628235
2024-03-06,650.6129368618131
2024-03-07,294.2328527569771
2024-03-08,-537.9058946706355
2024-03-09,-111.0629529953003
2024-03-10,-390.72474697232246
2024-03-11,-1.5543181896209717
2024-03-12,2177.700815677643
2024-03-13,1685.9105999469757
2024-03-14,-830.1064152121544
2024-03-15,4751.10538649559
2024-03-16,840.8365534543991
2024-03-17,-7755.0341910123825
2024-03-18,-567.3355839848518
2024-03-19,-108.3371262550354
2024-03-20,261.5690670609474
2024-03-21,183.12794435024261
2024-03-22,-924.5463302135468
2024-03-23,577.1743621826172
2024-03-24,-55.81145137548447
2024-03-25,504.0907514691353
2024-03-26,7.774578094482422
2024-03-27,3525.058055818081
2024-03-28,2953.847554028034
2024-03-29,-6432.861614584923
2024-03-30,197.50812476873398
2024-03-31,347.72756761312485
2024-04-01,-983.8514954447746
2024-04-02,120.15501847863197
2024-04-03,64.77516189217567
2024-04-04,-211.91485792398453
2024-04-05,2014.0380299687386
2024-04-06,722.8312457799911
2024-04-07,493.24305810779333
2024-04-08,-143.20859879255295
2024-04-09,348.6848863363266
2024-04-10,-10.553459167480469
2024-04-11,-7017.8495663404465
2024-04-12,464.1328209042549
2024-04-13,792.3867200613022
2024-04-14,365.2980613708496
2024-04-15,40.48080939054489
2024-04-16,657.5476948618889
2024-04-17,-149.4923296570778
2024-04-18,51.016746174544096
2024-04-19,409.31746834516525
2024-04-20,-132.84461522102356
2024-04-21,-65.51326787471771
2024-04-22,213.91712728142738
2024-04-23,188.0696432441473
2024-04-24,-922.8421621918678
2024-04-25,0.0
2024-04-26,-129.92015081644058
2024-04-27,470.2033897638321
2024-04-28,-939.0938163399696
2024-04-29,-936.4201924204826
2024-04-30,-772.7898876070976
2024-05-01,434.1443971991539
2024-05-02,-366.1039801836014
2024-05-03,-286.98998296260834
2024-05-04,-95.54214292764664
2024-05-05,684.0238779783249
2024-05-06,2075.6957255322486
2024-05-07,929.4794019460678
2024-05-08,266.4065098911524
2024-05-09,83.6763419508934
2024-05-10,0.0
