sharpe_ratio_abs,sharpe_ratio_on_returns,max_drawdown_abs,max_drawdown_on_equity,total_pnl,total_days,avg_daily_pnl,volatility,win_rate,max_single_gain,max_single_loss,total_trades,total_pairs_traded,total_costs,avg_trades_per_pair,win_rate_trades,best_pair_pnl,worst_pair_pnl,avg_pnl_per_pair
0.3550950321289985,0.35555941699162175,-13.801402196346316,-0.0013786569439150954,145.71859105298063,91.0,1.6013031983844026,8.659048187506807,0.34065934065934067,76.17106368066743,-9.31069051520899,203,9.0,0.0,22.555555555555557,0.004280920976512785,100.184685,-0.9099646,16.190956
